elites,descriptors,fitnesses
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2O)CC1,"[0.3095807959393939, 0.15540000000000007, 0.4577857142857143, 0.5180066666666673]",0.5104166666666666
CCCC(C(=N)N)c1cc(O)ccc1-c1ccccc1O,"[0.17924993296969693, 0.6807450000000003, 0.6452142857142859, 0.49745222222222246]",0.23275862068965517
N=C(N)c1nc(Br)ccc1-c1nc(Br)ccc1Br,"[0.6267335834060606, 0.7025283333333334, 0.5403571428571429, 0.46204555555555576]",0.12605042016806722
C=Cc1ccc(S(=O)(=O)N(C)C)cc1CCN1CCN(C)CC1,"[0.33994666092121234, 0.3116333333333334, 0.31328571428571433, 0.6116311111111118]",0.5102040816326531
CN1CCN(CCPc2cc(S(=O)(=O)N(C)C)ccc2CC=N)CC1,"[0.4823481327212123, 0.19669500000000018, 0.4836428571428572, 0.7395055555555563]",0.4807692307692308
CN1CCN(CS(=O)(=O)c2ccccc2)CC1,"[0.08820878429090907, 0.19419999999999993, 0.2901428571428572, 0.3062755555555561]",0.4
CN(C)S(=O)(=O)c1ccc(O)c(-c2ccc(Br)nc2S(=O)(=O)CF)c1,"[0.6877307692969695, 0.44461666666666666, 0.7474285714285713, 0.5896822222222226]",0.32456140350877194
CN(C)S(=O)(=O)c1ccc(Br)nc1S(C)(=O)=O,"[0.3543465482787877, 0.16631666666666672, 0.6029285714285714, 0.2879955555555559]",0.19626168224299065
CCc1ccc(S(=O)(=O)N(C)C)cc1CN1CCN(C)CC1,"[0.3035830245575758, 0.29111666666666675, 0.31328571428571433, 0.5496311111111116]",0.47959183673469385
CC=CS(=O)(=O)c1ccc2c(c1)N(N(C=N)CN1CCN(C)CC1)c1ccccc1S2,"[0.7035170215272727, 0.6875950000000004, 0.5067857142857142, 0.9522833333333337]",0.5043478260869565
CCc1ccc([N+](=O)[O-])c(-c2ccccc2C)c1,"[0.048819026424242414, 0.7721033333333338, 0.30814285714285716, 0.36274888888888923]",0.2616822429906542
Cc1ccccc1CCc1nc(Br)ccc1-c1cc(S(=O)(=O)N(C)C)ccc1[N+](=O)[O-],"[0.8425801190424241, 0.8772033333333341, 0.6672142857142856, 0.9276355555555559]",0.36
O=CN1c2ccccc2Sc2ccc(Br)c(Br)c21,"[0.47836820922424245, 0.9117833333333336, 0.1450714285714286, 0.4512222222222225]",0.2830188679245283
CN1CCN(CCC(C(=N)N)c2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2O)CC1,"[0.7097891239878787, 0.41109500000000004, 0.8140000000000001, 0.9736077777777782]",0.5871559633027523
CN1CCN(N2CCN(c3nc(Br)ccc3Br)CC2)CC1,"[0.5818677874909092, 0.3985, 0.18464285714285716, 0.5832555555555561]",0.1885245901639344
CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2O[N+](=O)[O-])CC1,"[0.4034275478909089, 0.1258000000000001, 0.6873571428571429, 0.530124444444445]",0.4423076923076923
O=S(=O)(CCF)c1nc(Br)ccc1CO,"[0.2180213771757575, 0.2632666666666667, 0.4804285714285715, 0.17652888888888912]",0.12612612612612611
CN(C)S(=O)(=O)c1ccc(O)c(-c2ccccc2CNS(=O)(=O)O)c1,"[0.4880625099878785, 0.28365000000000007, 0.8857857142857143, 0.5867100000000005]",0.3944954128440367
CN1CCN(CCc2ccccc2-c2cc(S(=O)(=O)N(C)C)ccc2C(=O)N(C)F)CC1,"[0.7188184547636364, 0.47505, 0.45835714285714285, 0.9288144444444453]",0.6018518518518519
CCN(CC)S(=O)(=O)c1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,"[0.2365227458666666, 0.3389166666666667, 0.8832857142857142, 0.33175111111111133]",0.20175438596491227
CN1CCN(CCc2ccccc2-c2cc(S(=O)(=O)N(C)C)ccc2ONC(=N)N)CC1,"[0.7128050299515153, 0.2784450000000003, 0.8213571428571428, 0.9563288888888895]",0.5963302752293578
CCc1ccccc1-c1cc(S(=O)(=O)N(C)C)ccc1CF,"[0.29127235787878786, 0.6893000000000006, 0.267, 0.521564444444445]",0.45
CN1CCN(CCc2ccccc2-c2cc(S(=O)(=O)N(C)C)ccc2O)CC1,"[0.5399786751151515, 0.4332333333333333, 0.4577857142857143, 0.8006288888888894]",0.6632653061224489
CCCC(PC(=N)N)c1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1O,"[0.5519492403696968, 0.7037783333333337, 0.7677142857142857, 0.8032633333333336]",0.38596491228070173
Cc1ccc2c(c1)N(C=CCCN1CCN(C)CC1)c1ccccc1S2,"[0.42482596625454566, 0.8748200000000007, 0.06942857142857144, 0.7953000000000005]",0.5188679245283019
CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.3154042798181818, 0.7548000000000005, 0.5391428571428571, 0.5427900000000002]",0.28205128205128205
CN(C)S(=O)(=O)c1ccc(OC(=O)O)c(-c2ccccc2CO)c1,"[0.3820535098909092, 0.44216666666666676, 0.7438571428571429, 0.5258488888888895]",0.40186915887850466
CCS(=O)(=O)c1nc(Br)ccc1-c1cc(S(=O)(=O)N(C)C)ccc1[N+](=O)[O-],"[0.7635345131272726, 0.49386666666666673, 0.9110714285714284, 0.695855555555556]",0.3220338983050847
CN(C)CN(C)c1ccc(S(=O)(=O)N(C)C)cc1PCCN1CCN(C)CC1,"[0.6188870697636365, 0.1572333333333338, 0.35957142857142865, 0.9002755555555565]",0.4375
CCCCc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1,"[0.279227121139394, 0.7410833333333339, 0.267, 0.5706977777777783]",0.3904761904761905
CN1CCN(CCc2ccc3ccccc3c2)CC1,"[0.08841908698181813, 0.5216166666666667, 0.04628571428571429, 0.4621000000000006]",0.42424242424242425
Cc1ccc(S(=O)(=O)N(C)C)cc1-c1ccccc1CCN1CCN(C)CC1,"[0.5339809037333335, 0.5337033333333335, 0.31328571428571433, 0.8347644444444452]",0.6632653061224489
O=S(=O)(CCF)c1nc(Br)ccc1-c1cc(Br)ccc1O,"[0.6420400503030302, 0.7037333333333337, 0.4804285714285715, 0.49739555555555565]",0.21367521367521367
CN1CCN(c2cc(S(=O)(=O)N(C)C)ccc2-c2cccc(C(=N)N)c2O)CC1,"[0.5823741234060608, 0.3075616666666666, 0.8140000000000001, 0.8349077777777784]",0.4909090909090909
CN1CCN(N(C)S(=O)(=O)c2ccc(-c3ccccc3CO)c(O)c2)CC1,"[0.5035047796363635, 0.3057333333333333, 0.6022857142857143, 0.7053822222222228]",0.4953271028037383
CN(C)S(=O)(=O)NC(=O)N(F)c1nc(Br)ccc1Br,"[0.5844685259636366, 0.38558333333333333, 0.5900714285714286, 0.38180555555555584]",0.15517241379310345
CN(C)S(=O)(=O)c1ccc(O)c(CCC(=N)N)c1,"[0.1396941284969697, 0.16851166666666673, 0.7677142857142858, 0.324607777777778]",0.2692307692307692
CN(F)C(=O)c1ccc(S(=O)(=O)N(C)C)cc1-c1ccccc1,"[0.33664967158787884, 0.5100666666666668, 0.4120714285714286, 0.5105811111111115]",0.37383177570093457
Cc1ccccc1-c1cc(S(=O)(=O)N(C)C)ccc1-c1cccc(O)c1O,"[0.47914887621818175, 0.7484200000000006, 0.556, 0.7361488888888891]",0.3826086956521739
Cc1ccc([N+](=O)[O-])c(N(F)C(=O)Nc2ccccc2[N+](=O)[O-])c1,"[0.33051923536969696, 0.705736666666667, 0.8472857142857143, 0.4837277777777781]",0.2
CN1CCN(CCC=Cc2ccc3c(c2Br)N(C=O)c2ccccc2S3)CC1,"[0.7032798348121212, 0.8931500000000008, 0.19135714285714286, 0.8944222222222226]",0.48214285714285715
CN(C)S(=O)(=O)c1ccc2c(c1)N(N(C=N)c1ccccc1[N+](=O)[O-])c1ccccc1S2,"[0.7396601396606058, 0.8294116666666672, 0.7917857142857144, 0.9375322222222227]",0.38095238095238093
