elites,descriptors,fitnesses
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2C=O)CC1,"[0.3459444323030303, 0.1732166666666669, 0.4352142857142858, 0.5593700000000006]",0.5102040816326531
CCCC(=O)NN1c2ccccc2Cc2cc([N+](=O)[O-])ccc21,"[0.2609908830424243, 0.6614000000000003, 0.5391428571428571, 0.528156666666667]",0.22950819672131148
CCc1ccc(S(=O)(=O)N(C)C)cc1CCN1CCN(C)CC1,"[0.346054691418182, 0.2982000000000001, 0.31328571428571433, 0.6037088888888895]",0.494949494949495
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2C(=O)N(C)F)CC1,"[0.4884205755878788, 0.1972166666666669, 0.45835714285714285, 0.646192222222223]",0.46226415094339623
CN1CCN(CS(=O)(=O)c2ccccc2)CC1,"[0.08820878429090907, 0.19419999999999993, 0.2901428571428572, 0.3062755555555561]",0.4
NC(=O)CS(=O)(=O)c1nc(Br)ccc1Br,"[0.39650480985454545, 0.22759999999999994, 0.6437142857142858, 0.23204666666666673]",0.11711711711711711
CCc1ccc(S(=O)(=O)N(C)C)cc1CN1CCN(C)CC1,"[0.3035830245575758, 0.29111666666666675, 0.31328571428571433, 0.5496311111111116]",0.47959183673469385
CN1CCN(CCC=NC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,"[0.6520092716, 0.6717333333333336, 0.6737142857142857, 0.9042011111111119]",0.46218487394957986
C=Cc1ccc([N+](=O)[O-])c(-c2ccccc2C)c1,"[0.04271099592727272, 0.7855366666666672, 0.30814285714285716, 0.3706711111111114]",0.25
O=C(SNc1ccccc1[N+](=O)[O-])N(F)c1nc(Br)ccc1Br,"[0.7238150409212124, 0.9310000000000002, 0.6312142857142856, 0.5881122222222221]",0.1746031746031746
Cc1nc(Br)ccc1-c1nc(Br)ccc1Br,"[0.5418664682545457, 0.8732533333333335, 0.18414285714285716, 0.392277777777778]",0.1415929203539823
CN1CCN(CN(C=N)N2c3ccccc3Sc3ccc(S(=O)(=O)[N+](=O)[O-])cc32)CC1,"[0.7185284702545452, 0.463945, 0.8149285714285714, 0.8653988888888894]",0.4956521739130435
CN1CCN(c2cc(S(=O)(=O)N(C)C)ccc2[N+](=O)[O-])CC1,"[0.3124864427878787, 0.18281666666666663, 0.6214285714285714, 0.48532444444444484]",0.4117647058823529
CN(C)S(=O)(=O)c1ccc(C(=O)NCl)c(-c2cccnc2S(=O)(=O)C=N)c1,"[0.6212643613939394, 0.29387833333333335, 0.981142857142857, 0.664827777777778]",0.31932773109243695
CN1CCN(CCN(C)S(=O)N2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,"[0.7731283447151513, 0.4917833333333335, 0.45835714285714285, 0.9662800000000007]",0.5636363636363636
CCN(CC)S(=O)(=O)c1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,"[0.2365227458666666, 0.3389166666666667, 0.8832857142857142, 0.33175111111111133]",0.20175438596491227
CN1CCN(CCN(C=N)N2c3ccccc3Sc3ccc(S(=O)(=O)[NH2+][O-])cc32)CC1,"[0.7186387293696969, 0.268445, 0.7901428571428571, 0.9005655555555561]",0.5309734513274337
CN1CCN(N2c3ccccc3Sc3ccc(F)cc32)CC1,"[0.2730925660484848, 0.6818000000000004, 0.06942857142857144, 0.5352666666666672]",0.41904761904761906
CNS(=O)(=O)c1ccc2c(c1)N(CCN1CCN(C)CC1)c1ccccc1S2,"[0.5853021759757575, 0.49079999999999996, 0.39921428571428574, 0.8243944444444449]",0.5566037735849056
CN(C)S(=O)(=O)CCC=NC(=O)N1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.6335510959878788, 0.6949666666666672, 0.8085, 0.7975466666666673]",0.3524590163934426
Cc1ccc2c(c1)N(C=CCCN1CCN(C)CC1)c1ccccc1S2,"[0.42482596625454566, 0.8748200000000007, 0.06942857142857144, 0.7953000000000005]",0.5188679245283019
CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.3154042798181818, 0.7548000000000005, 0.5391428571428571, 0.5427900000000002]",0.28205128205128205
Cc1ccc(S(=O)(=O)N(C)C)cc1-c1cccnc1S(=O)(=O)C=N,"[0.4305031758303032, 0.3646816666666666, 0.7732857142857142, 0.5694700000000006]",0.35454545454545455
CN(C)S(=O)(=O)c1ccc([N+](=O)[O-])c(Cc2ccc(Br)nc2S(=O)(=O)CF)c1,"[0.8180514167272727, 0.4656833333333334, 0.9110714285714284, 0.6874777777777782]",0.28225806451612906
CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2CCN2CCN(C)CC2)CC1,"[0.6432801408727274, 0.16945000000000074, 0.35957142857142865, 0.9177422222222232]",0.4083333333333333
CC=CN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,"[0.278952790060606, 0.787733333333334, 0.267, 0.5229977777777784]",0.37142857142857144
CN1CCN(CCc2ccc3ccccc3c2)CC1,"[0.08841908698181813, 0.5216166666666667, 0.04628571428571429, 0.4621000000000006]",0.42424242424242425
CN1CCN(CCCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2)CC1,"[0.5339809037333334, 0.5473166666666668, 0.31328571428571433, 0.8334311111111117]",0.5922330097087378
OCc1nc(Br)ccc1-c1nc(Br)ccc1Br,"[0.59033590649697, 0.7372333333333336, 0.3286428571428572, 0.4054533333333334]",0.13793103448275862
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2[N+](=O)[O-])CC1,"[0.3974297765090908, 0.18916666666666684, 0.6214285714285714, 0.5734466666666672]",0.48514851485148514
CC(=O)Nc1cc(S(=O)(=O)N(C)C)ccc1C(N)=O,"[0.18205553624242432, 0.0823666666666666, 0.7826428571428571, 0.33484888888888914]",0.2523364485981308
CN1CCN(CCc2ccc(Br)nc2S(=O)(=O)CF)CC1,"[0.4667773883878786, 0.30578333333333335, 0.3822142857142857, 0.474875555555556]",0.32407407407407407
CCCC=NC(=O)NN1c2ccccc2Sc2cc(S(C)(=O)=O)ccc21,"[0.4972326771757575, 0.7813833333333339, 0.5631428571428572, 0.7131944444444449]",0.3504273504273504
Cc1ccc([N+](=O)[O-])c(N(F)C(=O)Nc2ccccc2[N+](=O)[O-])c1,"[0.33051923536969696, 0.705736666666667, 0.8472857142857143, 0.4837277777777781]",0.2
CN(C)S(=O)(=O)CCCC=NC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.7215103356727274, 0.6774166666666669, 0.8944285714285715, 0.8836877777777783]",0.3359375
CN1c2cc(S(=O)(=O)[NH2+][O-])ccc2Sc2cccc(C#N)c21,"[0.3273460097333334, 0.3401133333333333, 0.7202857142857143, 0.4695911111111114]",0.3153153153153153
CN1CCN(N2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2)CC1,"[0.45205347597575746, 0.3014166666666666, 0.33642857142857147, 0.7038866666666674]",0.3559322033898305
CN1CCN(CCC=NC(=O)NN2c3ccccc3Sc3cc(S(C)(=O)=O)ccc32)CC1,"[0.751986459769697, 0.5876166666666669, 0.6094285714285714, 0.9759277777777784]",0.5304347826086957
CN1CCN(CCC2c3ccc(S(=O)(=O)NO)cc3Sc3ccc(Cl)cc32)CC1,"[0.6911962463878789, 0.6235833333333337, 0.5205714285714287, 0.8280222222222228]",0.4649122807017544
CN1CCN(CS(=O)(=O)c2ccccc2[N+](=O)[O-])CC1,"[0.22452720310303037, 0.17889999999999995, 0.5982857142857143, 0.3802133333333337]",0.3592233009708738
CN1CCN(Cc2ccc3c(c2)N(C=O)c2ccccc2S3)CC1,"[0.34588040391515146, 0.615516666666667, 0.19135714285714286, 0.6442666666666672]",0.47619047619047616
CN1CCN(N2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,"[0.4548712694303028, 0.5592000000000003, 0.3132857142857143, 0.6813977777777784]",0.5
CN1CCN(CCc2c(CO)cc(Br)nc2S(C)(=O)=O)CC1,"[0.5032015898909089, 0.17163333333333333, 0.5267142857142858, 0.5401177777777784]",0.3181818181818182
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2CS(=O)(=O)N(C)C)CC1,"[0.6278378712242424, 0.10303333333333398, 0.5802857142857143, 0.7918511111111118]",0.44144144144144143
CS(=O)(=O)c1nc(Br)ccc1Br,"[0.26618416242424253, 0.41835, 0.3359285714285714, 0.14163111111111126]",0.1262135922330097
CN1CCN(CCN(C=N)N2c3ccccc3Sc3ccc(S(=O)(=O)[N+](=O)[O-])cc32)CC1,"[0.7610001371151514, 0.4710283333333332, 0.8149285714285714, 0.9194766666666674]",0.5217391304347826
CN1CCN(CCN(C)S(=O)(=O)N2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,"[0.8215977829575757, 0.43613333333333343, 0.5802857142857144, 0.9749177777777782]",0.5535714285714286
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2C(=O)N(F)S(C)(=O)=O)CC1,"[0.6822445157090908, 0.08551666666666717, 0.7022142857142857, 0.7453011111111117]",0.4336283185840708
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2)CC1,"[0.4915092368727273, 0.4823000000000001, 0.31328571428571433, 0.7821311111111117]",0.61
C=Cc1ccc([N+](=O)[O-])c(-c2ccccc2[N+](=O)[O-])c1,"[0.13655774787878788, 0.7188333333333338, 0.6162857142857143, 0.3919755555555557]",0.23893805309734514
CCCc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1,"[0.23675545427878794, 0.6760666666666671, 0.267, 0.5193977777777783]",0.4019607843137255
Cc1ccc(C(=O)N(C)F)c(CCN2CCN(C)CC2)c1,"[0.20663739578181814, 0.37356999999999996, 0.1913571428571429, 0.4669055555555561]",0.3490566037735849
Cc1ccc2c(c1)N(N(C)C)c1ccccc1S2,"[0.09425278640000005, 0.7623866666666671, 0.04628571428571429, 0.41744444444444484]",0.3465346534653465
CCCCc1cccnc1S(=O)(=O)C=N,"[0.003265450569696954, 0.3841616666666667, 0.5062857142857142, 0.20909444444444475]",0.14545454545454545
CN1CCCCC1N1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,"[0.4518553634666665, 0.7724333333333339, 0.2901428571428572, 0.6947200000000007]",0.40540540540540543
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2SC(=O)N(C)F)CC1,"[0.5853056392242426, 0.37586666666666674, 0.45835714285714285, 0.7231088888888896]",0.44954128440366975
Cc1ccc2c(c1)N(CCN1CCN(C)CC1)c1ccccc1S2,"[0.34599066303030324, 0.7241866666666672, 0.06942857142857144, 0.6965222222222228]",0.5048543689320388
O=C(O)NC(Nc1ccccc1[N+](=O)[O-])N(F)c1nc(Br)ccc1Br,"[0.7633586552121213, 0.7281666666666667, 0.8616428571428572, 0.6099066666666666]",0.16793893129770993
O=C(NSc1ccccc1[N+](=O)[O-])N(F)c1nc(Br)ccc1Br,"[0.7238150409212124, 0.853766666666667, 0.6312142857142856, 0.5634344444444443]",0.1746031746031746
CN1CCN(CCPc2cc(S(=O)(=O)N(C)C)ccc2CCS(=O)(=O)N(C)C)CC1,"[0.7672234370606061, 0.07033333333333402, 0.5802857142857143, 0.9471733333333341]",0.4188034188034188
CCCCN(C=N)N1c2ccccc2Sc2ccc(S(=O)(=O)[N+](=O)[O-])cc21,"[0.5487180213818178, 0.7298116666666671, 0.7686428571428573, 0.7080433333333338]",0.3445378151260504
CN1CCN(CCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2C(=O)NCl)CC1,"[0.6246648575515151, 0.14941666666666686, 0.729, 0.7535300000000007]",0.4375
Cc1ccc2c(c1)N(C=O)c1ccccc1S2,"[0.04865495446060605, 0.7090200000000003, 0.1450714285714286, 0.3327444444444448]",0.3137254901960784
CN1CCN(CCS(=O)(=O)c2ccccc2[N+](=O)[O-])CC1,"[0.2669988699636364, 0.18598333333333328, 0.5982857142857143, 0.43429111111111146]",0.3883495145631068
CN1CCN(C(=N)C(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2C=N)CC1,"[0.4701910897818181, 0.09962333333333369, 0.8618571428571429, 0.673632222222223]",0.38392857142857145
CN1CCN(CCc2ccc(Br)nc2S(C)(=O)=O)CC1,"[0.4122604847878785, 0.2562499999999999, 0.3822142857142857, 0.47430888888888934]",0.34615384615384615
CCc1ccc(S(=O)(=O)N(C)C)cc1N1CCN(C)CC1,"[0.26111135769696975, 0.29185, 0.31328571428571433, 0.5155866666666673]",0.43434343434343436
Cc1ccc(S(=O)(=O)N(C)C)cc1CCN1CCN(C)CC1,"[0.3035830245575758, 0.2558700000000001, 0.31328571428571433, 0.5521422222222228]",0.5104166666666666
Cc1ccc2c(c1C=N)N(CCN1CCN(C)CC1)c1ccccc1S2,"[0.4278418722181818, 0.7237983333333339, 0.23978571428571435, 0.7841411111111115]",0.48148148148148145
CN1CCN(C(=O)N(C#N)N2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,"[0.5609579073818182, 0.6271633333333336, 0.6925714285714286, 0.7524266666666674]",0.38016528925619836
Cc1ccc2c(c1)N(N(C)CCN1CCN(C)CC1)c1ccccc1S2,"[0.43394990271515155, 0.6986533333333339, 0.09257142857142858, 0.7827777777777782]",0.5238095238095238
