elites,descriptors,fitnesses
CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2C(=O)NCl)CC1,"[0.4518725432606061, 0.1779833333333333, 0.5211428571428572, 0.5934222222222227]",0.4423076923076923
CCCC(=O)NN1c2ccccc2Cc2cc([N+](=O)[O-])ccc21,"[0.2609908830424243, 0.6614000000000003, 0.5391428571428571, 0.528156666666667]",0.22950819672131148
CN1CCN(CCCS(=O)(=O)c2ccc3ccccc3c2)CC1,"[0.3247146939636364, 0.4584999999999999, 0.2901428571428572, 0.6061644444444453]",0.4803921568627451
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2C(=O)N(C)F)CC1,"[0.4884205755878788, 0.1972166666666669, 0.45835714285714285, 0.646192222222223]",0.46226415094339623
Cc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1,"[0.08820878429090907, 0.23851999999999998, 0.2901428571428572, 0.30483111111111155]",0.3469387755102041
CCc1ccc(S(=O)(=O)N(C)C)cc1CN1CCN(C)CC1,"[0.3035830245575758, 0.29111666666666675, 0.31328571428571433, 0.5496311111111116]",0.47959183673469385
CN1CCN(CCC=NC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,"[0.6520092716, 0.6717333333333336, 0.6737142857142857, 0.9042011111111119]",0.46218487394957986
C=Cc1ccc([N+](=O)[O-])c(-c2ccccc2C)c1,"[0.04271099592727272, 0.7855366666666672, 0.30814285714285716, 0.3706711111111114]",0.25
CN1CCN(CN(C=N)N2c3ccccc3Sc3ccc(S(=O)(=O)[N+](=O)[O-])cc32)CC1,"[0.7185284702545452, 0.463945, 0.8149285714285714, 0.8653988888888894]",0.4956521739130435
CN1CCN(CS(=O)(=O)Cc2cccnc2S(=O)(=O)C=N)CC1,"[0.4093715064242424, 0.013678333333333606, 0.7964285714285714, 0.5196366666666671]",0.2982456140350877
CN(C)S(=O)(=O)c1ccc(C(=O)NCl)c(-c2cccnc2S(=O)(=O)C=N)c1,"[0.6212643613939394, 0.29387833333333335, 0.981142857142857, 0.664827777777778]",0.31932773109243695
CN1CCN(CCc2ccc(Br)nc2-c2ccc(Br)nc2S(C)(=O)=O)CC1,"[0.8817667307393938, 0.5603333333333335, 0.4742857142857143, 0.8179866666666671]",0.3793103448275862
CN(C)S(=O)(=O)c1ccc(C(=O)NCl)c(NC(=O)CN2CCN(c3ccccn3)CC2)c1,"[0.7731353089696971, 0.24603333333333335, 0.8210714285714286, 0.9128188888888892]",0.392
CN1CCN(N2c3ccccc3Sc3ccc(F)cc32)CC1,"[0.2730925660484848, 0.6818000000000004, 0.06942857142857144, 0.5352666666666672]",0.41904761904761906
CNS(=O)(=O)c1ccc2c(c1)N(CCN1CCN(C)CC1)c1ccccc1S2,"[0.5853021759757575, 0.49079999999999996, 0.39921428571428574, 0.8243944444444449]",0.5566037735849056
CCN(CC)S(=O)(=O)c1ccc([N+](=O)[O-])c(NC(=O)Nc2ccccc2C)c1,"[0.5488820933454546, 0.6796200000000003, 0.8689285714285715, 0.7447066666666668]",0.288
CSc1ccc2c(c1)N(CCN1CCN(C)CC1)c1ccccc1S2,"[0.44287572666666664, 0.7931000000000007, 0.06942857142857144, 0.7747888888888893]",0.49056603773584906
