elites,descriptors,fitnesses
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2C=O)CC1,"[0.3459444323030303, 0.1732166666666669, 0.4352142857142858, 0.5593700000000006]",0.5102040816326531
CCCC(=O)NN1c2ccccc2Cc2cc([N+](=O)[O-])ccc21,"[0.2609908830424243, 0.6614000000000003, 0.5391428571428571, 0.528156666666667]",0.22950819672131148
CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2)C1,"[0.4065659031515152, 0.46813333333333346, 0.31328571428571433, 0.673975555555556]",0.5048543689320388
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2C(=O)N(C)F)CC1,"[0.4884205755878788, 0.1972166666666669, 0.45835714285714285, 0.646192222222223]",0.46226415094339623
CN1CCN(CS(=O)(=O)c2ccccc2)CC1,"[0.08820878429090907, 0.19419999999999993, 0.2901428571428572, 0.3062755555555561]",0.4
CN(C)S(=O)(=O)c1ccc(O)c(-c2ccc(Br)nc2S(=O)(=O)CF)c1,"[0.6877307692969695, 0.44461666666666666, 0.7474285714285713, 0.5896822222222226]",0.32456140350877194
NC(=O)CS(=O)(=O)c1nc(Br)ccc1Br,"[0.39650480985454545, 0.22759999999999994, 0.6437142857142858, 0.23204666666666673]",0.11711711711711711
CCc1ccc(S(=O)(=O)N(C)C)cc1CN1CCN(C)CC1,"[0.3035830245575758, 0.29111666666666675, 0.31328571428571433, 0.5496311111111116]",0.47959183673469385
CN1CCN(CCC=NC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,"[0.6520092716, 0.6717333333333336, 0.6737142857142857, 0.9042011111111119]",0.46218487394957986
C=Cc1ccc([N+](=O)[O-])c(-c2ccccc2C)c1,"[0.04271099592727272, 0.7855366666666672, 0.30814285714285716, 0.3706711111111114]",0.25
CN(C)S(=O)(=O)c1ccc([N+](=O)[O-])c(-c2ccc(Br)nc2CCc2ccccc2)c1,"[0.8001084521818183, 0.8258000000000006, 0.6672142857142856, 0.8750022222222223]",0.3548387096774194
Cc1nc(Br)ccc1-c1nc(Br)ccc1Br,"[0.5418664682545457, 0.8732533333333335, 0.18414285714285716, 0.392277777777778]",0.1415929203539823
CN1CCN(CC(C(=N)N)c2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2O)CC1,"[0.6673174571272726, 0.3460783333333335, 0.8140000000000001, 0.9223077777777781]",0.5596330275229358
CN1CCN(c2cc(S(=O)(=O)N(C)C)ccc2[N+](=O)[O-])CC1,"[0.3124864427878787, 0.18281666666666663, 0.6214285714285714, 0.48532444444444484]",0.4117647058823529
CN(C)S(=O)(=O)c1ccc(C(=O)NCl)c(-c2cccnc2S(=O)(=O)C=N)c1,"[0.6212643613939394, 0.29387833333333335, 0.981142857142857, 0.664827777777778]",0.31932773109243695
CN1CCN(CCN(C)S(=O)N2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,"[0.7731283447151513, 0.4917833333333335, 0.45835714285714285, 0.9662800000000007]",0.5636363636363636
CCN(CC)S(=O)(=O)c1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,"[0.2365227458666666, 0.3389166666666667, 0.8832857142857142, 0.33175111111111133]",0.20175438596491227
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2cccc(C(=N)N)c2O)CC1,"[0.6673174571272729, 0.3139116666666667, 0.8140000000000001, 0.9230300000000006]",0.5596330275229358
CN1CCN(N2c3ccccc3Sc3ccc(F)cc32)CC1,"[0.2730925660484848, 0.6818000000000004, 0.06942857142857144, 0.5352666666666672]",0.41904761904761906
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2O)CC1,"[0.5399786751151515, 0.43323333333333336, 0.4577857142857143, 0.8006288888888894]",0.6464646464646465
CN(C)S(=O)(=O)CCC=NC(=O)N1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.6335510959878788, 0.6949666666666672, 0.8085, 0.7975466666666673]",0.3524590163934426
Cc1ccc2c(c1)N(C=CCCN1CCN(C)CC1)c1ccccc1S2,"[0.42482596625454566, 0.8748200000000007, 0.06942857142857144, 0.7953000000000005]",0.5188679245283019
CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.3154042798181818, 0.7548000000000005, 0.5391428571428571, 0.5427900000000002]",0.28205128205128205
CN(C)S(=O)(=O)c1ccc(-c2ccccc2CO)c([N+](=O)[O-])c1,"[0.33659997761212107, 0.41739999999999994, 0.7196428571428571, 0.5036444444444448]",0.4
CCS(=O)(=O)c1nc(Br)ccc1-c1cc(S(=O)(=O)N(C)C)ccc1[N+](=O)[O-],"[0.7635345131272726, 0.49386666666666673, 0.9110714285714284, 0.695855555555556]",0.3220338983050847
CN1CCN(CCPc2cc(S(=O)(=O)N(C)C)ccc2N2CCN(C)CC2)CC1,"[0.6552507061272729, 0.12331666666666723, 0.35957142857142865, 0.9308644444444453]",0.4188034188034188
CCCCc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1,"[0.279227121139394, 0.7410833333333339, 0.267, 0.5706977777777783]",0.3904761904761905
CN1CCN(CCc2ccc3ccccc3c2)CC1,"[0.08841908698181813, 0.5216166666666667, 0.04628571428571429, 0.4621000000000006]",0.42424242424242425
Cc1ccccc1-c1ccc(S(=O)(=O)N(C)C)cc1CCN1CCN(C)CC1,"[0.5339809037333335, 0.5337033333333335, 0.31328571428571433, 0.8347644444444452]",0.6464646464646465
OCc1nc(Br)ccc1-c1nc(Br)ccc1Br,"[0.59033590649697, 0.7372333333333336, 0.3286428571428572, 0.4054533333333334]",0.13793103448275862
CN(C)S(=O)(=O)c1ccc(-c2ccccc2)c(N2CCN(OC(=N)N)CC2)c1,"[0.5399024565454549, 0.34182833333333335, 0.7354285714285714, 0.7726211111111118]",0.41739130434782606
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2[N+](=O)[O-])CC1,"[0.3974297765090908, 0.18916666666666684, 0.6214285714285714, 0.5734466666666672]",0.48514851485148514
CC(=O)Nc1cc(S(=O)(=O)N(C)C)ccc1C(N)=O,"[0.18205553624242432, 0.0823666666666666, 0.7826428571428571, 0.33484888888888914]",0.2523364485981308
CN1CCN(CCc2ccc(Br)nc2S(=O)(=O)CF)CC1,"[0.4667773883878786, 0.30578333333333335, 0.3822142857142857, 0.474875555555556]",0.32407407407407407
CCCC=NC(=O)NN1c2ccccc2Sc2cc(S(C)(=O)=O)ccc21,"[0.4972326771757575, 0.7813833333333339, 0.5631428571428572, 0.7131944444444449]",0.3504273504273504
Cc1ccc([N+](=O)[O-])c(N(F)C(=O)Nc2ccccc2[N+](=O)[O-])c1,"[0.33051923536969696, 0.705736666666667, 0.8472857142857143, 0.4837277777777781]",0.2
CN(C)S(=O)(=O)CCC=NSC(=O)N1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.7304361596242422, 0.8030000000000007, 0.8085, 0.8818911111111115]",0.344
CN(C)S(=O)(=O)c1ccc(-c2ccccc2O)c([N+](=O)[O-])c1,"[0.29412831075151497, 0.45294999999999996, 0.7196428571428571, 0.4563333333333336]",0.39805825242718446
CN1CCN(c2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2)CC1,"[0.4065659031515152, 0.4759500000000001, 0.31328571428571433, 0.6940088888888896]",0.5346534653465347
CN1CCN(CCN(C=N)N2c3ccccc3Sc3ccc(S(=O)(=O)CF)cc32)CC1,"[0.7216702887636363, 0.5935783333333334, 0.5067857142857143, 0.9081500000000006]",0.5309734513274337
CN1CCN(CN(C=N)N2c3ccccc3Sc3ccc(S(=O)(=O)CF)cc32)CC1,"[0.6791986219030302, 0.5864950000000002, 0.5067857142857143, 0.8540722222222229]",0.5178571428571429
CN1CCN(CCS(=O)(=O)c2ccccc2)CC1,"[0.13068045115151522, 0.20128333333333323, 0.2901428571428572, 0.3603533333333339]",0.43157894736842106
CN1CCN(Cc2ccc3c(c2)N(C=O)c2ccccc2S3)CC1,"[0.34588040391515146, 0.615516666666667, 0.19135714285714286, 0.6442666666666672]",0.47619047619047616
CN1CCN(N2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,"[0.4548712694303028, 0.5592000000000003, 0.3132857142857143, 0.6813977777777784]",0.5
CN(C)S(=O)(=O)N1CCN(CS(=O)(=O)c2ccccc2)CC1,"[0.36999196409696966, 0.05696666666666702, 0.5571428571428572, 0.4916400000000005]",0.35514018691588783
CCS(=O)(=O)c1ccc(S(=O)(=O)N(C)C)cc1PCCN1CCN(C)CC1,"[0.6367925305151518, 0.13028333333333364, 0.557142857142857, 0.7977177777777784]",0.44954128440366975
CN(F)C(=O)c1ccc(Br)nc1S(C)(=O)=O,"[0.25740091950303023, 0.2840166666666667, 0.48100000000000004, 0.20275888888888913]",0.14545454545454545
CN1CCN(CCN(C)S(=O)N2c3ccccc3Sc3ccc(S(=O)(=O)[N+](=O)[O-])cc32)CC1,"[0.8669750966666665, 0.41876666666666673, 0.7665000000000001, 0.9781733333333338]",0.5258620689655172
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2OC(=N)N)CC1,"[0.6673174571272729, 0.3610116666666669, 0.7354285714285714, 0.9214877777777783]",0.5981308411214953
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2C(=O)N(F)S(C)(=O)=O)CC1,"[0.6822445157090908, 0.08551666666666717, 0.7022142857142857, 0.7453011111111117]",0.4336283185840708
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2)CC1,"[0.4915092368727273, 0.4823000000000001, 0.31328571428571433, 0.7821311111111117]",0.61
C=Cc1ccc([N+](=O)[O-])c(-c2ccccc2[N+](=O)[O-])c1,"[0.13655774787878788, 0.7188333333333338, 0.6162857142857143, 0.3919755555555557]",0.23893805309734514
CCCc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1,"[0.23675545427878794, 0.6760666666666671, 0.267, 0.5193977777777783]",0.4019607843137255
Cc1ccc(C(=O)N(C)F)c(CCN2CCN(C)CC2)c1,"[0.20663739578181814, 0.37356999999999996, 0.1913571428571429, 0.4669055555555561]",0.3490566037735849
Cc1ccc2c(c1)N(N(C)C)c1ccccc1S2,"[0.09425278640000005, 0.7623866666666671, 0.04628571428571429, 0.41744444444444484]",0.3465346534653465
CN(F)C(=O)SNc1ccccc1[N+](=O)[O-],"[0.060688001018181816, 0.5152000000000001, 0.5391428571428571, 0.20641222222222233]",0.15315315315315314
CN1CCCCC1N1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,"[0.4518553634666665, 0.7724333333333339, 0.2901428571428572, 0.6947200000000007]",0.40540540540540543
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2SC(=O)N(C)F)CC1,"[0.5853056392242426, 0.37586666666666674, 0.45835714285714285, 0.7231088888888896]",0.44954128440366975
Cc1ccc2c(c1)N(CCN1CCN(C)CC1)c1ccccc1S2,"[0.34599066303030324, 0.7241866666666672, 0.06942857142857144, 0.6965222222222228]",0.5048543689320388
O=C(Nc1ccccc1[N+](=O)[O-])N(F)c1nc(Br)c(CO)cc1Br,"[0.7178710823878787, 0.7383500000000002, 0.7757142857142857, 0.5695766666666668]",0.171875
N=CS(=O)(=O)c1nc(Br)ccc1-c1nc(Br)ccc1Br,"[0.7750699507030305, 0.7186450000000001, 0.5983571428571428, 0.5170833333333332]",0.17796610169491525
CN1CCN(CCPc2cc(S(=O)(=O)N(C)C)ccc2CS(=O)(=O)N(C)C)CC1,"[0.7247517702, 0.06325000000000063, 0.5802857142857143, 0.8930955555555562]",0.4298245614035088
CCCC=NC(=O)N(O)N1c2ccccc2Sc2cc(S(C)(=O)=O)ccc21,"[0.5457021154181818, 0.7983166666666671, 0.6448571428571429, 0.7186366666666671]",0.3559322033898305
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2CO[N+](=O)[O-])CC1,"[0.488370881612121, 0.15585000000000035, 0.6873571428571429, 0.6304355555555562]",0.45794392523364486
Cc1ccc2c(c1)N(C=O)c1ccccc1S2,"[0.04865495446060605, 0.7090200000000003, 0.1450714285714286, 0.3327444444444448]",0.3137254901960784
Cc1ccc([N+](=O)[O-])c(-c2ccccc2[N+](=O)[O-])c1,"[0.10019411151515152, 0.6630700000000003, 0.6162857142857143, 0.3324866666666668]",0.24545454545454545
CN1CCN(CCS(=O)(=O)c2ccccc2[N+](=O)[O-])CC1,"[0.2669988699636364, 0.18598333333333328, 0.5982857142857143, 0.43429111111111146]",0.3883495145631068
CN1CCN(C(=N)C(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2C=N)CC1,"[0.4701910897818181, 0.09962333333333369, 0.8618571428571429, 0.673632222222223]",0.38392857142857145
CN1CCN(CCc2ccc(Br)nc2S(C)(=O)=O)CC1,"[0.4122604847878785, 0.2562499999999999, 0.3822142857142857, 0.47430888888888934]",0.34615384615384615
CCc1ccc(S(=O)(=O)N(C)C)cc1N1CCN(C)CC1,"[0.26111135769696975, 0.29185, 0.31328571428571433, 0.5155866666666673]",0.43434343434343436
Cc1ccc(S(=O)(=O)N(C)C)cc1CCN1CCN(C)CC1,"[0.3035830245575758, 0.2558700000000001, 0.31328571428571433, 0.5521422222222228]",0.5104166666666666
