elites,descriptors,fitnesses
CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2C(=O)NCl)CC1,"[0.4518725432606061, 0.1779833333333333, 0.5211428571428572, 0.5934222222222227]",0.4423076923076923
CCCC(=O)NN1c2ccccc2Cc2cc([N+](=O)[O-])ccc21,"[0.2609908830424243, 0.6614000000000003, 0.5391428571428571, 0.528156666666667]",0.22950819672131148
CN1CCN(CCCS(=O)(=O)c2ccc3ccccc3c2)CC1,"[0.3247146939636364, 0.4584999999999999, 0.2901428571428572, 0.6061644444444453]",0.4803921568627451
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2C(=O)N(C)F)CC1,"[0.4884205755878788, 0.1972166666666669, 0.45835714285714285, 0.646192222222223]",0.46226415094339623
CN1CCN(S(=O)(=O)c2ccccc2)CC1,"[0.04573711743030301, 0.18711666666666663, 0.2901428571428572, 0.25219777777777824]",0.3541666666666667
CCc1ccc(S(=O)(=O)N(C)C)cc1CN1CCN(C)CC1,"[0.3035830245575758, 0.29111666666666675, 0.31328571428571433, 0.5496311111111116]",0.47959183673469385
CN1CCN(CCC=NC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,"[0.6520092716, 0.6717333333333336, 0.6737142857142857, 0.9042011111111119]",0.46218487394957986
C=Cc1ccc([N+](=O)[O-])c(-c2ccccc2C)c1,"[0.04271099592727272, 0.7855366666666672, 0.30814285714285716, 0.3706711111111114]",0.25
Cc1nc(Br)ccc1-c1nc(Br)ccc1Br,"[0.5418664682545457, 0.8732533333333335, 0.18414285714285716, 0.392277777777778]",0.1415929203539823
CN1CCN(CN(C=N)N2c3ccccc3Sc3ccc(S(=O)(=O)[N+](=O)[O-])cc32)CC1,"[0.7185284702545452, 0.463945, 0.8149285714285714, 0.8653988888888894]",0.4956521739130435
CN1CCN(CS(=O)(=O)Cc2cccnc2[N+](=O)[O-])CC1,"[0.27001477592727263, 0.10158333333333329, 0.6903571428571429, 0.4161355555555559]",0.3
CN(C)S(=O)(=O)c1ccc(C(=O)NCl)c(-c2cccnc2S(=O)(=O)C=N)c1,"[0.6212643613939394, 0.29387833333333335, 0.981142857142857, 0.664827777777778]",0.31932773109243695
CN1CCN(CCc2ccc(Br)nc2-c2ccc(Br)nc2S(C)(=O)=O)CC1,"[0.8817667307393938, 0.5603333333333335, 0.4742857142857143, 0.8179866666666671]",0.3793103448275862
CCN(CC)S(=O)(=O)c1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,"[0.2365227458666666, 0.3389166666666667, 0.8832857142857142, 0.33175111111111133]",0.20175438596491227
CN(F)C(=O)c1ccc(S(=O)(=O)N(C)C)cc1NC(=O)CN1CCN(c2ccccn2)CC1,"[0.767211674436364, 0.2581833333333334, 0.7582857142857141, 0.9115111111111116]",0.3968253968253968
CN1CCN(N2c3ccccc3Sc3ccc(F)cc32)CC1,"[0.2730925660484848, 0.6818000000000004, 0.06942857142857144, 0.5352666666666672]",0.41904761904761906
CNS(=O)(=O)c1ccc2c(c1)N(CCN1CCN(C)CC1)c1ccccc1S2,"[0.5853021759757575, 0.49079999999999996, 0.39921428571428574, 0.8243944444444449]",0.5566037735849056
