elites,descriptors,fitnesses
CCCN1CCN(S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3C)CC1,"[0.3821978095515152, 0.17700000000000002, 0.5571428571428572, 0.551914444444445]",0.36036036036036034
Cc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1,"[0.08820878429090907, 0.23851999999999998, 0.2901428571428572, 0.30483111111111155]",0.3469387755102041
Cc1ccc(S(=O)(=O)c2ncccc2CN2CCN(C)CC2)cc1,"[0.36409423629090915, 0.41170333333333337, 0.38221428571428573, 0.5960200000000005]",0.4036697247706422
CN1CCN(CCC2c3ccc(NS(=O)(=O)O)cc3Sc3ccc(Cl)cc32)CC1,"[0.6911962463878789, 0.7147833333333337, 0.5205714285714286, 0.8620588888888893]",0.4396551724137931
CN1CCN(CCC(=O)N(C#N)N2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,"[0.6459012411030303, 0.5932800000000001, 0.6925714285714286, 0.8534822222222229]",0.44166666666666665
CN(C)S(=O)(=O)c1ccc(C(=O)NCl)c(NC(=O)CN2CCN(c3ccccn3)CC2)c1,"[0.7731353089696971, 0.24603333333333335, 0.8210714285714286, 0.9128188888888892]",0.392
CN1CCN(N2c3ccccc3Sc3ccc(F)cc32)CC1,"[0.2730925660484848, 0.6818000000000004, 0.06942857142857144, 0.5352666666666672]",0.41904761904761906
CN1CCN(CCc2c3ccccc3nc3ccc(S(C)(=O)=O)cc23)CC1,"[0.4792931758787878, 0.5135666666666668, 0.3822142857142857, 0.7777755555555562]",0.48623853211009177
C=CCN(CC)S(=O)(=O)c1ccc([N+](=O)[O-])c(NC(=O)Nc2ccccc2F)c1,"[0.5972909664484849, 0.6790833333333336, 0.8689285714285715, 0.7418622222222224]",0.2713178294573643
Cc1ccc2c(c1)N(CCCCN1CCN(C)CC1)c1ccccc1S2,"[0.43093399675151534, 0.8542200000000008, 0.06942857142857144, 0.7991222222222227]",0.47706422018348627
CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.3154042798181818, 0.7548000000000005, 0.5391428571428571, 0.5427900000000002]",0.28205128205128205
CN1CCN(CCN(C)Cc2ccccc2)CC1,"[0.06728741757575753, 0.3109666666666666, 0.06942857142857144, 0.4079222222222228]",0.3838383838383838
CN1CCN(CCN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,"[0.539814603151515, 0.5733666666666669, 0.3132857142857143, 0.7895533333333341]",0.5728155339805825
CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCN(CCc4ccccc4)CC3)ccc21,"[0.5701240218666668, 0.31578333333333336, 0.5571428571428572, 0.772525555555556]",0.42735042735042733
CS(=O)(=O)c1ccc2c(c1)N(CCCCN1CCN(S(C)(=O)=O)CC1)c1ccccc1S2,"[0.8185818769939395, 0.5917000000000003, 0.5571428571428572, 0.9912622222222224]",0.4462809917355372
CN1CCN(CCC2c3ccc(S(=O)(=O)NO)cc3Sc3ccc(Cl)cc32)CC1,"[0.6911962463878789, 0.6235833333333337, 0.5205714285714287, 0.8280222222222228]",0.4649122807017544
CN1CCN(CCCc2cccnc2S(C)(=O)=O)CC1,"[0.2186396908363637, 0.19418333333333337, 0.3822142857142857, 0.44005333333333396]",0.34285714285714286
Cc1ccc2c(c1)N(N1CCN(C)CC1)c1ccccc1S2,"[0.26104732930909114, 0.7100200000000005, 0.06942857142857144, 0.5883666666666671]",0.4326923076923077
CN1CCN(N2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,"[0.4548712694303028, 0.5592000000000003, 0.3132857142857143, 0.6813977777777784]",0.5
CON1CCN(S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3C)CC1,"[0.34572391407272746, 0.035566666666666746, 0.6230714285714286, 0.4613700000000004]",0.28695652173913044
CNC(=O)C(=O)c1cccc(S(=O)(=O)N2CCN(CCc3ccccc3)CC2)c1,"[0.5762320523636364, 0.2773833333333333, 0.6199285714285714, 0.7798222222222225]",0.3467741935483871
CN1CCN(CCC(=O)NC(=O)N(C#N)N2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,"[0.7762218885333334, 0.5448800000000004, 0.9004285714285715, 0.9482788888888897]",0.4140625
CN1CCN(CCNCCNc2c3ccccc3nc3ccc(S(C)(=O)=O)cc23)CC1,"[0.6552116552484847, 0.4234, 0.5540714285714285, 0.9739466666666672]",0.4380165289256198
CN1CCN(CN2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2)CC1,"[0.4945251428363635, 0.30850000000000005, 0.33642857142857147, 0.7579644444444451]",0.39316239316239315
CN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,"[0.20011748683636363, 0.6371000000000003, 0.267, 0.4242200000000005]",0.3939393939393939
CCCN1c2ccccc2Sc2ccc(C)cc21,"[0.0912368804363636, 0.917953333333334, 0.023142857142857146, 0.43378888888888933]",0.3300970873786408
CN1CCCCC1N1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,"[0.4518553634666665, 0.7724333333333339, 0.2901428571428572, 0.6947200000000007]",0.40540540540540543
CN1CCN(CCC2c3ccc(O)cc3Sc3ccc(Cl)cc32)CC1,"[0.4518847334424243, 0.7966000000000006, 0.19078571428571428, 0.7119866666666671]",0.4144144144144144
CCCCC(=O)N(C#N)N1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.43361912536969677, 0.852063333333334, 0.6462857142857144, 0.6420488888888892]",0.27419354838709675
CN1CCN(Cc2cccnc2S(=O)(=O)Cc2cccnc2S(C)(=O)=O)CC1,"[0.6034057492363635, 0.18356666666666674, 0.7181428571428571, 0.724973333333334]",0.3360655737704918
CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1,"[0.19729969338181824, 0.3793166666666667, 0.2901428571428572, 0.4467088888888894]",0.42
Cc1ncccc1CN1CCN(CN2CCN(C)CC2)CC1,"[0.23709786644848477, 0.20208666666666678, 0.1846428571428572, 0.5529000000000006]",0.24166666666666667
Cc1ccc2nc3ccccc3c(N=CCCN3CCN(C)CC3)c2c1,"[0.36732044494545446, 0.7560366666666671, 0.22664285714285717, 0.7854666666666672]",0.4375
CN1CCN(C(=O)N(C#N)N2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,"[0.5609579073818182, 0.6271633333333336, 0.6925714285714286, 0.7524266666666674]",0.38016528925619836
Cc1ccc2nc3ccccc3c(N(C)CCN3CCN(C)CC3)c2c1,"[0.3734284754424242, 0.6466700000000003, 0.16150000000000006, 0.7910333333333341]",0.44144144144144143
CN1CCN(CCCCCCN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,"[0.7097012705939392, 0.833433333333334, 0.3132857142857143, 0.9947533333333338]",0.5130434782608696
CC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.23046094609696985, 0.6247666666666669, 0.5391428571428571, 0.4401900000000001]",0.2743362831858407
CN1CCN(S(=O)(=O)N2CCN(CCc3ccccc3)CC2)CC1,"[0.38543423374545444, 0.13981666666666706, 0.33642857142857147, 0.6238755555555563]",0.3508771929824561
