elites,descriptors,fitnesses
CCCN1CCN(S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3C)CC1,"[0.3821978095515152, 0.17700000000000002, 0.5571428571428572, 0.551914444444445]",0.36036036036036034
Cc1ccc(-c2ccc(S(=O)(=O)N3CCN(C)CC3)cc2)cc1,"[0.3186066634666667, 0.5163533333333334, 0.2901428571428572, 0.5874533333333338]",0.35135135135135137
Cc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1,"[0.08820878429090907, 0.23851999999999998, 0.2901428571428572, 0.30483111111111155]",0.3469387755102041
Cc1ccc(S(=O)(=O)c2ncccc2CN2CCN(C)CC2)cc1,"[0.36409423629090915, 0.41170333333333337, 0.38221428571428573, 0.5960200000000005]",0.4036697247706422
CN1CCN(CCC2c3ccc(NS(=O)(=O)O)cc3Sc3ccc(Cl)cc32)CC1,"[0.6911962463878789, 0.7147833333333337, 0.5205714285714286, 0.8620588888888893]",0.4396551724137931
CN1CCN(CCC2c3ccc(S(=O)(=O)NO)cc3Sc3ccc([N+](=O)[O-])cc32)CC1,"[0.7246024602060607, 0.49938333333333346, 0.8287142857142857, 0.8462933333333339]",0.44537815126050423
CC(=O)Nc1cc(S(=O)(=O)N(C)C)ccc1C(=O)NCl,"[0.28496774123636365, 0.21314999999999995, 0.6827142857142858, 0.3881966666666671]",0.24545454545454545
CN(C)S(=O)(=O)c1ccc(C(=O)NCl)c(NC(=O)CN2CCN(c3ccccn3)CC2)c1,"[0.7731353089696971, 0.24603333333333335, 0.8210714285714286, 0.9128188888888892]",0.392
CN1CCN(N2c3ccccc3Sc3ccc(F)cc32)CC1,"[0.2730925660484848, 0.6818000000000004, 0.06942857142857144, 0.5352666666666672]",0.41904761904761906
CN1CCN(CCN2c3ccccc3Sc3ccc(S(=O)(=O)[N+](=O)[O-])cc32)CC1,"[0.6336613551030299, 0.5003500000000001, 0.6214285714285714, 0.8014466666666673]",0.5321100917431193
C=CCN(CC)S(=O)(=O)c1ccc([N+](=O)[O-])c(NC(=O)Nc2ccccc2C)c1,"[0.585245729709091, 0.7073033333333337, 0.8689285714285715, 0.7949622222222223]",0.28125
Cc1ccc2c(c1)N(CCCCN1CCN(C)CC1)c1ccccc1S2,"[0.43093399675151534, 0.8542200000000008, 0.06942857142857144, 0.7991222222222227]",0.47706422018348627
