smiles,descriptors,fitnesses
Cc1ccc(-c2cc(-c3ccc(S(N)(=O)=O)cc3)ncn2)cc1,"[0.3032984779393942, 0.5444033333333334, 0.613857142857143, 0.5446022222222224]",0.5280898876404494
CC(F)(Br)c1cc(C(F)(F)F)n(-c2ccc(S(N)(=O)=O)cc2)n1,"[0.5756403713333335, 0.5959333333333335, 0.557, 0.4147355555555557]",0.5411764705882353
Cc1ccc(-n2cc([PH](P)=S)c(-n3c(C)cnc3F)n2)cc1,"[0.3849929362424244, 0.5675733333333336, 0.25457142857142856, 0.612688888888889]",0.2815533980582524
Fc1ccc(-n2nc(F)c(Br)c2-n2nc(C(F)(F)F)cc2Br)cc1,"[0.7420609438181821, 0.896666666666667, 0.25457142857142856, 0.4555999999999997]",0.36
C#Cc1cc(C(F)(F)F)nn1CS(C)(=O)=O,"[0.08187282764848484, 0.23088333333333333, 0.37114285714285716, 0.11119777777777796]",0.2727272727272727
CS(=O)(=O)n1cc(Br)c(-n2cc(Br)c(C(F)(F)C(F)(F)F)n2)n1,"[0.7904303384848487, 0.5926000000000001, 0.49842857142857144, 0.38822000000000007]",0.2037037037037037
Cc1cc(C(F)(F)F)nn1-c1c(Br)c(F)nn1-c1ccc(S(N)(=O)=O)cc1,"[0.7332347592121213, 0.5723699999999999, 0.6842857142857142, 0.5495133333333333]",0.5543478260869565
NS(=O)(=O)n1nc(F)c(F)c1-n1nc(C(F)(F)F)cc1Br,"[0.5148821167757576, 0.27998333333333336, 0.6842857142857143, 0.22746888888888883]",0.3157894736842105
Cc1ccc(Pc2nn(-c3ccc(F)cc3)cc2C(N)=O)cc1,"[0.30937477863636376, 0.42466999999999994, 0.4350714285714286, 0.5644655555555558]",0.3877551020408163
Cc1ccc(-c2cc(C(C)(F)Br)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,"[0.6424875397090909, 0.7553700000000004, 0.557, 0.6944133333333332]",0.8205128205128205
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(O)cc2)cc1,"[0.2821151445333333, 0.845353333333334, 0.27178571428571424, 0.44893111111111134]",0.7532467532467533
Cc1ccc(-c2cc(C(F)(Br)C(F)(F)Br)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,"[0.9876138077212121, 0.9166700000000007, 0.557, 0.7855244444444442]",0.8395061728395061
Fc1ccc(-n2c(-c3ccc(Br)cc3)cnc2C(F)(F)F)cc1,"[0.4817834038424244, 0.9932833333333337, 0.12728571428571428, 0.462888888888889]",0.43617021276595747
Cc1ccc(-c2cc(C(F)(F)S(N)(=O)=O)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,"[0.6577518285818181, 0.38881999999999994, 0.9867142857142858, 0.6901266666666666]",0.7951807228915663
CS(=O)(=O)c1cc(C(F)(F)F)nn1-c1ccc(S(N)(=O)=O)cc1,"[0.43638328018181827, 0.2403333333333334, 0.8008571428571429, 0.3672111111111113]",0.5783132530120482
