smiles,descriptors,fitnesses
Cc1ccc(-c2cc(-c3ccc(S(N)(=O)=O)cc3)ncn2)cc1,"[0.3032984779393942, 0.5444033333333334, 0.613857142857143, 0.5446022222222224]",0.5280898876404494
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c(Br)c2Br)cc1,"[0.6722725948242426, 0.5939166666666668, 0.557, 0.39265777777777766]",0.5
O=c1n(OF)cc(-c2ccc(F)cc2)n1P,"[0.05764036525454549, 0.31786666666666663, 0.2582857142857143, 0.18757777777777798]",0.23655913978494625
Cc1cc(C(F)(F)F)nn1-c1c(Br)c(F)nn1-c1ccc(S(N)(=O)=O)cc1,"[0.7332347592121213, 0.5723699999999999, 0.6842857142857142, 0.5495133333333333]",0.5543478260869565
NS(=O)(=O)n1cc(F)c(-n2cc(Br)c(C(F)(F)F)n2)n1,"[0.46036521317575785, 0.25680000000000003, 0.6842857142857144, 0.2279355555555555]",0.24242424242424243
Cc1ccc(-c2cn(-c3ccc(S(N)(=O)=O)cc3)nc2-n2nc(C(F)(F)F)cc2C)cc1,"[0.7154949408363638, 0.7513400000000003, 0.6842857142857143, 0.7996800000000003]",0.6914893617021277
O=S(=O)(N=P)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1,"[0.3212253661151516, 0.8145833333333337, 0.33214285714285713, 0.38676444444444463]",0.43820224719101125
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(-c3ccc(S(N)(=O)=O)cc3)cc2C=N)cc1,"[0.7852063076, 0.9464316666666673, 0.7273571428571429, 0.9270433333333332]",0.6666666666666666
Fc1ccc(-n2c(-c3ccc(Br)cc3)cnc2C(F)(F)F)cc1,"[0.4817834038424244, 0.9932833333333337, 0.12728571428571428, 0.462888888888889]",0.43617021276595747
Cc1ccc(-c2cnc(C(F)(F)C(N)=O)n2-c2ccc(S(N)(=O)=O)cc2)cc1,"[0.5487609630666664, 0.42870333333333327, 0.8647857142857143, 0.646651111111111]",0.6333333333333333
CS(=O)(=O)c1nn(-c2ccc(S(N)(=O)=O)cc2)cc1C(F)(F)F,"[0.4363832801818181, 0.24033333333333343, 0.8008571428571429, 0.3672111111111112]",0.45555555555555555
Cc1ccc(-c2cc(S(N)(=O)=O)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,"[0.5062463545212121, 0.27375333333333335, 0.9867142857142858, 0.6275933333333332]",0.6904761904761905
CS(=O)(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1,"[0.22740359167272728, 0.7126500000000004, 0.24385714285714286, 0.3332200000000002]",0.47058823529411764
Cc1ccc(-c2cnc(C(=S)N=S)n2-c2ccc(S(N)(=O)=O)cc2)cc1,"[0.5364481475393938, 0.5668533333333333, 0.6452857142857144, 0.7400355555555556]",0.5714285714285714
Cc1ccc(-c2cnc(C(F)(F)F)n2-c2ccc(S(N)(=O)=ClC(=N)N)cc2)cc1,"[0.6608467984969698, 0.7444150000000002, 0.7912857142857143, 0.7455766666666667]",0.5789473684210527
Cc1ccc(S2=CN(c3ccc(F)cc3)N=C2n2nc(C(F)(F)F)cc2C)cc1,"[0.5912217587636364, 0.9808066666666674, 0.23871428571428574, 0.741977777777778]",0.47572815533980584
O=C(O)NP=NS(=O)(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1,"[0.5000154517878788, 0.8122500000000002, 0.6844999999999999, 0.4952700000000001]",0.39
Cc1ccc(-c2nn(-c3ccc(S(N)(=O)=O)cc3)cc2NO)cc1,"[0.36089185264242424, 0.46603666666666665, 0.7874285714285715, 0.5613266666666669]",0.5862068965517241
Cc1ccc(-c2cnc(C(F)(F)C(F)(F)S(N)(=O)=O)n2-c2ccc(S(N)(=O)=O)cc2)cc1,"[0.8092573026424242, 0.49470333333333344, 0.9867142857142857, 0.7450933333333333]",0.6082474226804123
CS(=O)(=O)c1cn(S(N)(=O)=O)nc1-n1cc(Br)c(C(F)(F)F)n1,"[0.6421439165575759, 0.13420000000000012, 0.9281428571428572, 0.37406666666666677]",0.23809523809523808
FC(F)(F)c1cc(-c2ccc(Br)cc2)n(C(F)(F)F)n1,"[0.4028909987272729, 0.884616666666667, 0.12728571428571428, 0.24070000000000005]",0.37777777777777777
Cc1ccc(-c2ccc(-c3ccc(S(N)(=O)=O)cc3)cc2C)cc1,"[0.33973833287272737, 0.7974733333333338, 0.4297142857142857, 0.646235555555556]",0.5
Cc1ccc(-c2cn(OF)c(=O)n2P)cc1,"[0.045595128515151545, 0.3460866666666666, 0.2582857142857143, 0.24067777777777802]",0.3068181818181818
COCOCc1cc(-c2ccc(S(C)(=O)=O)cc2)n(-c2ccc(C)cc2)c1F,"[0.5397738103151515, 0.769303333333334, 0.4109285714285714, 0.7297200000000005]",0.4752475247524752
C=NS(=O)(=[ClH])c1ccc(-n2cc(Br)c(C(F)(F)F)n2)cc1,"[0.5330945676242425, 0.7164333333333336, 0.3375, 0.43857111111111113]",0.35106382978723405
Cc1ccc(-c2cnc(C(=S)NN)n2-c2ccc(S(N)(=O)=O)cc2)cc1,"[0.4911586872242424, 0.3556533333333333, 0.8287857142857143, 0.7125922222222221]",0.5714285714285714
Cc1ccc(-c2cnc(C(N)=S)n2-c2ccc(S(N)(=O)=O)cc2)cc1,"[0.4456711143999998, 0.43822, 0.7428571428571429, 0.677751111111111]",0.5909090909090909
NS(=O)(=O)n1cc(Br)c(-n2cc(Br)c(C(F)(F)F)n2)n1,"[0.641940770387879, 0.3607, 0.6842857142857144, 0.31395777777777767]",0.24242424242424243
Cc1nn(-c2ccc(S(N)(=O)=O)cc2)cc1NO,"[0.13049397346666666, 0.1882033333333333, 0.7874285714285715, 0.27870444444444475]",0.3953488372093023
NS(=O)(=[ClH])c1ccc(-n2cc(Br)c(C(F)(F)F)n2)cc1,"[0.496730931260606, 0.5927833333333336, 0.4350714285714286, 0.3789977777777777]",0.39325842696629215
Cc1ccc(-c2ccc(-c3ccc(S(N)(=O)=O)cc3)cc2C=N)cc1,"[0.37911787520000007, 0.7456816666666669, 0.6000714285714286, 0.6812211111111116]",0.4842105263157895
Cc1ccc(-c2cnc(C(F)(F)F)n2-c2nn(-c3ccc(S(N)(=O)=O)cc3)cc2CC(N)=S)cc1,"[0.8942312136606061, 0.67137, 0.870142857142857, 0.9747066666666664]",0.5754716981132075
