elites,descriptors,fitnesses
CN1CCN(CC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2CO)CC1,"[0.43990144336969683, 0.01918333333333359, 0.6656428571428571, 0.6200477777777784]",0.44339622641509435
CCC(=O)N(C(=N)N)N1c2ccccc2Sc2cc(O)ccc21,"[0.3124224143999999, 0.5903283333333333, 0.6689285714285714, 0.5540211111111113]",0.27350427350427353
CPPc1ccc(S(=O)(=O)CN2CCN(C)CC2)cc1,"[0.3245082491030303, 0.28204999999999997, 0.2901428571428572, 0.5528088888888892]",0.36893203883495146
CN1CCN(CC(=O)N(CO)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"[0.5428136483636365, 0.10341666666666686, 0.6028571428571428, 0.6759288888888894]",0.4351851851851852
CN1CCN(CCNC(=O)c2ccccc2)CC1,"[0.06717715846060603, 0.19396666666666662, 0.2541428571428571, 0.36346888888888934]",0.3564356435643564
Cc1ccc(S(=O)(=O)c2ncccc2CN2CCN(C)CC2)cc1,"[0.36409423629090915, 0.41170333333333337, 0.38221428571428573, 0.5960200000000005]",0.4036697247706422
Cc1ccc2c(c1)Sc1ccccc1N2N(C=N)C(CCN1CCN(C)CC1)OC(=O)O,"[0.6975730629939394, 0.7633316666666672, 0.5952857142857143, 0.9550833333333341]",0.4426229508196721
CN1CCN(CCC(=O)N(C(=N)N)N2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,"[0.6974968444242424, 0.4953450000000001, 0.8788571428571428, 0.9234944444444452]",0.4344262295081967
Cc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1S(N)(=O)=O,"[0.3275202972363636, 0.013086666666666922, 0.7198571428571429, 0.4312000000000004]",0.3055555555555556
CN1c2ccccc2Sc2ccc(S(=O)(=O)NS(=O)(=O)[N+](=O)[O-])cc21,"[0.5332757517333331, 0.3698166666666667, 0.9049285714285716, 0.5700633333333338]",0.33043478260869563
CN1CCN(N2CCN(CN3c4ccccc4Sc4ccc(S(C)(=O)=O)cc43)CC2)CC1,"[0.7520967188848484, 0.48838333333333345, 0.3595714285714286, 0.9926533333333338]",0.4628099173553719
CN1CCN(CCS(=O)(=O)NC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"[0.7336557230666666, 0.13150000000000026, 0.8509285714285713, 0.802255555555556]",0.4298245614035088
CCCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,"[0.28506082055757576, 0.767133333333334, 0.267, 0.5268200000000006]",0.39805825242718446
CN1CCN(CCN2c3ccccc3Sc3ccc(S(=O)(=O)C=N)cc32)CC1,"[0.5791941454787877, 0.5695783333333334, 0.4836428571428572, 0.8213277777777784]",0.5566037735849056
N=C(N)N(C(=O)CCN1CCCCC1)N1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.6520092716, 0.7017616666666671, 0.8557142857142858, 0.882983333333334]",0.33076923076923076
Cc1ccc2c(c1)N(CCC(F)=CCCN1CCN(C)CC1)c1ccccc1S2,"[0.5642862035757576, 0.9964533333333344, 0.06942857142857144, 0.9012444444444448]",0.4824561403508772
CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.3154042798181818, 0.7548000000000005, 0.5391428571428571, 0.5427900000000002]",0.28205128205128205
CC(=O)N(C(=N)N)N1c2ccccc2Sc2cc(S(C)(=O)=O)ccc21,"[0.4577769162787876, 0.47496166666666656, 0.7682857142857143, 0.629887777777778]",0.33043478260869563
CN1CCN(CCCN2CCN(N3CCN(c4ccccn4)CC3)CC2)CC1,"[0.49185164904242434, 0.1456166666666673, 0.23092857142857146, 0.8287777777777786]",0.23529411764705882
CCc1cc(S(=O)(=O)N(CC)CC)ccc1-c1ccccc1,"[0.279227121139394, 0.7410833333333339, 0.267, 0.5706977777777783]",0.32727272727272727
CN1CCN(Cc2ccc3ccccc3c2)CC1,"[0.04594742012121208, 0.5145333333333334, 0.04628571428571429, 0.4080222222222228]",0.3939393939393939
CN1CCN(C=C2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,"[0.4882189998303028, 0.615216666666667, 0.2901428571428572, 0.7362866666666673]",0.65625
CN1CCN(CCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"[0.49434421012121216, 0.27771666666666667, 0.5211428571428571, 0.6612055555555562]",0.47115384615384615
CN(C)S(=O)(=O)c1ccc(Cl)c(CCc2ccccn2)c1,"[0.30021189837575774, 0.5450833333333335, 0.3590714285714286, 0.4885533333333339]",0.3490566037735849
CCCCCS(=O)(=O)c1ccc2c(c1)N(C(N)=O)c1ccccc1S2,"[0.4578531348484847, 0.8053166666666671, 0.5747857142857142, 0.6700800000000005]",0.33620689655172414
CCC(=O)N(C(=N)N)N1c2ccccc2Sc2cc(NC(=O)Nc3ccccc3F)ccc21,"[0.724675979187879, 0.9365783333333337, 0.8182142857142858, 0.969316666666667]",0.2361111111111111
CCC(=O)N(CO)c1cc(S(=O)(=O)N(C)C)ccc1Cl,"[0.28805986576969694, 0.2971833333333333, 0.5565714285714286, 0.4131955555555559]",0.26851851851851855
CPc1ccc(S(=O)(=O)c2ncccc2CN2CCN(C)CC2)cc1,"[0.4610081352666667, 0.34923333333333334, 0.38221428571428573, 0.6975311111111115]",0.39285714285714285
CN1CCN(CCCCS(=O)(=O)c2ccc3c(c2)N(C(N)=O)c2ccccc2S3)CC1,"[0.7126069174424243, 0.6115500000000001, 0.6210714285714287, 0.9328133333333337]",0.5043478260869565
CN1CCN(CS(=O)(=O)c2ccc3c(c2)N(C(=O)NCl)c2ccccc2S3)CC1,"[0.6881041218545454, 0.6052166666666668, 0.5211428571428572, 0.8294833333333338]",0.49107142857142855
CN(C)S(=O)(=O)CCN1CCN(c2ccccn2)CC1,"[0.22165559679999988, 0.09916666666666685, 0.4053571428571429, 0.44848666666666726]",0.3557692307692308
Cc1ccc2c(c1)N(N1CCN(C)CC1)c1ccccc1S2,"[0.26104732930909114, 0.7100200000000005, 0.06942857142857144, 0.5883666666666671]",0.4326923076923077
CN1CCN(C=C2c3ccccc3Sc3ccc(S(=O)(=O)O)cc32)CC1,"[0.49421677121212093, 0.5890833333333335, 0.4346428571428572, 0.699673333333334]",0.6391752577319587
CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCN(CCF)CC3)ccc21,"[0.39424304629090906, 0.10358333333333336, 0.5571428571428572, 0.5039588888888893]",0.3482142857142857
CN1CCN(CCC(=O)N(CCO)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"[0.6277569820848486, 0.17551666666666688, 0.6028571428571428, 0.7813066666666673]",0.4375
CN1CCN(CCC(=O)N(C(=N)N)N2c3ccccc3Sc3cc(S(C)(=O)=O)ccc32)CC1,"[0.7974740325939392, 0.4112283333333333, 0.8145714285714285, 0.9952211111111113]",0.5
CN1CCN(CS(=O)(=O)CN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,"[0.7336385432727274, 0.4616666666666666, 0.5571428571428572, 0.8886622222222228]",0.5089285714285714
CN1CCN(CCN2C(=O)C(=O)c3cc(S(=O)(=O)N4CCN(CF)CC4)ccc32)CC1,"[0.6914684957454547, 0.03276666666666735, 0.6034285714285713, 0.8152144444444449]",0.3333333333333333
CN1CCN(N2CCN(CN3c4ccccc4Sc4ccc(S(C)(=O)=O)cc43)C2)CC1,"[0.7096250520242424, 0.48130000000000006, 0.3595714285714286, 0.9385755555555562]",0.46218487394957986
CN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,"[0.20011748683636363, 0.6371000000000003, 0.267, 0.4242200000000005]",0.3939393939393939
Cc1ccc(N2CCN(C)CC2)c(N2CCN(C)CC2)c1,"[0.19161029362424237, 0.33310333333333336, 0.09257142857142858, 0.5622111111111118]",0.2288135593220339
CCCN1c2ccccc2Sc2ccc(C)cc21,"[0.0912368804363636, 0.917953333333334, 0.023142857142857146, 0.43378888888888933]",0.3300970873786408
CN(C)S(=O)(=O)c1ccc(Cl)c(O)c1,"[0.030324217757575756, 0.2993166666666667, 0.4115, 0.15544000000000036]",0.2736842105263158
CS(=O)(=O)c1ccc2c(c1)N(CN1CCCCC1)c1ccccc1S2,"[0.4518553634666668, 0.7727000000000007, 0.2901428571428572, 0.6949644444444449]",0.4144144144144144
CN1CCN(CC(=O)N(Cl)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"[0.5547847482545454, 0.30408333333333337, 0.45835714285714285, 0.6622311111111117]",0.4339622641509434
Cc1ccc2c(c1)N(CCN1CCN(C)CC1)c1ccccc1S2,"[0.34599066303030324, 0.7241866666666672, 0.06942857142857144, 0.6965222222222228]",0.5048543689320388
CN1CCN(CC(=O)N(CN2CCN(C)CC2)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"[0.7915696595757576, 0.145933333333334, 0.5046428571428571, 0.9742755555555564]",0.373015873015873
CCCC(OC(=O)O)N(C=N)N1c2ccccc2Sc2cc(OC)ccc21,"[0.4912887186424243, 0.907128333333334, 0.6149285714285715, 0.7125166666666672]",0.2777777777777778
CN1CCN(CCOC(=O)C(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"[0.627646722969697, 0.13656666666666686, 0.7090000000000001, 0.7316722222222226]",0.4375
CN(C)S(=O)(=O)c1ccc(Cl)c(Cl)c1,"[0.0847669845090909, 0.45728333333333343, 0.267, 0.19260888888888922]",0.2736842105263158
CC(=O)N(CCO)c1cc(S(=O)(=O)N(C)C)ccc1Cl,"[0.28805986576969694, 0.23925, 0.5565714285714286, 0.4159733333333337]",0.26851851851851855
CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"[0.32155189583030297, 0.30628333333333335, 0.31328571428571433, 0.5010977777777784]",0.4791666666666667
CPc1ccc(S(=O)(=O)CN2CCN(C)CC2)cc1,"[0.22759435012727275, 0.1831333333333333, 0.2901428571428572, 0.4604200000000006]",0.38
CS(=O)(=O)c1ccc2c(c1)N(CCN1CCCCC1)c1ccccc1S2,"[0.4943270303272729, 0.7797833333333339, 0.2901428571428572, 0.7490422222222226]",0.44144144144144143
CN(C)S(=O)(=O)CN1c2ccccc2Sc2ccc(S(=O)(=O)C=N)cc21,"[0.563751875830303, 0.5031616666666667, 0.7043571428571429, 0.6954366666666673]",0.39285714285714285
CN1CCN(CC2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,"[0.49432703032727254, 0.5723333333333337, 0.2901428571428572, 0.7321866666666673]",0.5436893203883495
CC(=O)N(F)S(=O)(=O)c1ccc2c(c1)N(CCN=C1CCCCN1C)c1ccccc1S2,"[0.7610157905454547, 0.7875333333333341, 0.5235000000000001, 0.9289977777777781]",0.42276422764227645
CN1c2ccccc2Sc2ccc(S(=O)(=O)[N+](=O)[O-])cc21,"[0.29396423878787864, 0.5640833333333336, 0.5751428571428571, 0.43611333333333374]",0.3619047619047619
CN1CCN(N2CCN(CN3c4ccccc4Sc4ccc(S(C)=O)cc43)CC2)CC1,"[0.7036272806424243, 0.5440333333333336, 0.23764285714285716, 0.9840155555555561]",0.4
Cc1ccc(S(=O)(=O)CN2CCN(N3CCN(C)CC3)CC2)cc1,"[0.38543423374545444, 0.16770333333333357, 0.33642857142857147, 0.6160866666666673]",0.33043478260869563
