elites,descriptors,fitnesses
CN1CCN(CC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2CO)CC1,"[0.43990144336969683, 0.01918333333333359, 0.6656428571428571, 0.6200477777777784]",0.44339622641509435
CCC(=O)N(C(=N)N)N1c2ccccc2Sc2cc(O)ccc21,"[0.3124224143999999, 0.5903283333333333, 0.6689285714285714, 0.5540211111111113]",0.27350427350427353
CN(C)S(=O)(=O)PCCN1CCN(c2ccccc2)CC1,"[0.3155535898121212, 0.2989166666666666, 0.31328571428571433, 0.5653755555555563]",0.38461538461538464
CN1CCN(CCC(=O)NCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"[0.5368158769818182, 0.22400000000000012, 0.5211428571428571, 0.6969500000000007]",0.45794392523364486
CN1CCN(CCNC(=O)c2ccccc2)CC1,"[0.06717715846060603, 0.19396666666666662, 0.2541428571428571, 0.36346888888888934]",0.3564356435643564
CN1CCN(CS(=O)(=O)Cc2ccc3ccccc3c2)CC1,"[0.28224302710303034, 0.40991666666666665, 0.2901428571428572, 0.5612088888888894]",0.4368932038834951
Cc1ccc2c(c1)Sc1ccccc1N2N(C=N)C(CCN1CCN(C)CC1)OC(=O)O,"[0.6975730629939394, 0.7633316666666672, 0.5952857142857143, 0.9550833333333341]",0.4426229508196721
CN1CCN(CCC(=O)N(C(=N)N)N2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,"[0.6974968444242424, 0.4953450000000001, 0.8788571428571428, 0.9234944444444452]",0.4344262295081967
Cc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1S(N)(=O)=O,"[0.3275202972363636, 0.013086666666666922, 0.7198571428571429, 0.4312000000000004]",0.3055555555555556
CN1c2ccccc2Sc2ccc(S(=O)(=O)CNS(=O)(=O)[N+](=O)[O-])cc21,"[0.5757474185939392, 0.3769, 0.9049285714285716, 0.6241411111111115]",0.3333333333333333
CN1CCN(N2CCN(CN3c4ccccc4Sc4ccc(S(C)(=O)=O)cc43)CC2)CC1,"[0.7520967188848484, 0.48838333333333345, 0.3595714285714286, 0.9926533333333338]",0.4628099173553719
CN1CCN(CC(=O)Nc2cc(-c3cc(S(=O)(=O)N(C)C)ccc3CO)ccc2CO)CC1,"[0.7612404276484847, 0.21240000000000006, 0.8101428571428572, 0.9684788888888896]",0.4789915966386555
CCCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,"[0.28506082055757576, 0.767133333333334, 0.267, 0.5268200000000006]",0.39805825242718446
CN1CCN(C=C2c3ccccc3Sc3ccc(S(=O)(=O)[N+](=O)[O-])cc32)CC1,"[0.582065751781818, 0.5422000000000002, 0.5982857142857143, 0.7481800000000007]",0.6078431372549019
N=C(N)N(C(=O)CCN1CCCCC1)N1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.6520092716, 0.7017616666666671, 0.8557142857142858, 0.882983333333334]",0.33076923076923076
Cc1ccc2c(c1)N(CCC=CCCN1CCN(C)CC1)c1ccccc1S2,"[0.5097692999757578, 0.9469200000000009, 0.06942857142857144, 0.9006777777777781]",0.49107142857142855
CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.3154042798181818, 0.7548000000000005, 0.5391428571428571, 0.5427900000000002]",0.28205128205128205
NCN1c2ccccc2Sc2ccc(S(=O)(=O)[N+](=O)[O-])cc21,"[0.33945181161212123, 0.4451500000000001, 0.7609999999999999, 0.4708955555555559]",0.3394495412844037
CN1CCN(CCCN2CCN(N3CCN(c4ccccn4)CC3)CC2)CC1,"[0.49185164904242434, 0.1456166666666673, 0.23092857142857146, 0.8287777777777786]",0.23529411764705882
CCCN1c2ccccc2Sc2ccc(S(=O)(=O)C=N)cc21,"[0.32444036288484845, 0.7633450000000005, 0.4373571428571429, 0.558594444444445]",0.3867924528301887
CN1CCN(CCc2ccc3ccccc3c2)CC1,"[0.08841908698181813, 0.5216166666666667, 0.04628571428571429, 0.4621000000000006]",0.42424242424242425
CN1CCN(COC=C2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,"[0.5791601049333333, 0.6109000000000003, 0.3560714285714286, 0.8024200000000008]",0.6836734693877551
CN1CCN(CCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"[0.49434421012121216, 0.27771666666666667, 0.5211428571428571, 0.6612055555555562]",0.47115384615384615
CN1CCN(Cc2cc(S(=O)(=O)N(C)Cl)ccc2Cl)CC1,"[0.3819924339636364, 0.39361666666666667, 0.31328571428571433, 0.5003088888888895]",0.40594059405940597
CCCCCS(=O)(=O)c1ccc2c(c1)N(C(N)=O)c1ccccc1S2,"[0.4578531348484847, 0.8053166666666671, 0.5747857142857142, 0.6700800000000005]",0.33620689655172414
CCC(=O)N(C(=N)N)N1c2ccccc2Sc2cc(NC(=O)Nc3ccccc3F)ccc21,"[0.724675979187879, 0.9365783333333337, 0.8182142857142858, 0.969316666666667]",0.2361111111111111
N=CS(=O)(=O)c1ccc2c(c1)N(N)c1ccccc1S2,"[0.24251293512727287, 0.5072950000000002, 0.6232142857142857, 0.43669888888888914]",0.3557692307692308
CPc1ccc(S(=O)(=O)c2ncccc2CN2CCN(C)CC2)cc1,"[0.4610081352666667, 0.34923333333333334, 0.38221428571428573, 0.6975311111111115]",0.39285714285714285
CN1CCN(CCC(=O)ON2c3ccccc3Sc3ccc(S(=O)(=O)C=N)cc32)CC1,"[0.7124966583272727, 0.5442950000000001, 0.6715, 0.8862388888888897]",0.5175438596491229
CN1CCN(CS(=O)(=O)c2ccc3c(c2)N(C(=O)NCl)c2ccccc2S3)CC1,"[0.6881041218545454, 0.6052166666666668, 0.5211428571428572, 0.8294833333333338]",0.49107142857142855
CN1CCN(c2cc(S(=O)(=O)N(C)C)ccc2CO)CC1,"[0.26710912907878787, 0.11349999999999993, 0.4577857142857143, 0.47719555555555615]",0.43434343434343436
Cc1ccc2c(c1)N(N1CCN(C)CC1)c1ccccc1S2,"[0.26104732930909114, 0.7100200000000005, 0.06942857142857144, 0.5883666666666671]",0.4326923076923077
CN1CCN(C=C2c3ccccc3Sc3ccc(S(=O)(=O)O)cc32)CC1,"[0.49421677121212093, 0.5890833333333335, 0.4346428571428572, 0.699673333333334]",0.6391752577319587
CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCN(CCF)CC3)ccc21,"[0.39424304629090906, 0.10358333333333336, 0.5571428571428572, 0.5039588888888893]",0.3482142857142857
CN1CCN(CCC(=O)N(CO)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"[0.5852853152242425, 0.16843333333333346, 0.6028571428571428, 0.7272288888888896]",0.44954128440366975
CN1CCN(CCC(=O)N(C(=N)N)N2c3ccccc3Sc3cc(S(C)(=O)=O)ccc32)CC1,"[0.7974740325939392, 0.4112283333333333, 0.8145714285714285, 0.9952211111111113]",0.5
CN1CCN(CS(=O)(=O)N2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,"[0.6911668764121213, 0.4545833333333332, 0.5571428571428572, 0.8345844444444451]",0.509090909090909
CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2S(=O)(=O)N2C=CN(CF)CC2)CC1,"[0.7580979535151515, 0.14813333333333376, 0.6034285714285713, 0.8422400000000009]",0.4049586776859504
CN1CCN(N2CCN(CN3c4ccccc4Sc4ccc(S(C)(=O)=O)cc43)C2)CC1,"[0.7096250520242424, 0.48130000000000006, 0.3595714285714286, 0.9385755555555562]",0.46218487394957986
CN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,"[0.20011748683636363, 0.6371000000000003, 0.267, 0.4242200000000005]",0.3939393939393939
CCN1CCN(c2cc(C)ccc2N2CCN(C)CC2)CC1,"[0.23408196048484842, 0.39812, 0.09257142857142858, 0.6135111111111118]",0.26495726495726496
C=CCCN1c2ccccc2Sc2ccc(C)cc21,"[0.12760051680000006, 0.9456366666666672, 0.023142857142857146, 0.484044444444445]",0.3333333333333333
CN(C)S(=O)(=O)c1ccc(Cl)c(O)c1,"[0.030324217757575756, 0.2993166666666667, 0.4115, 0.15544000000000036]",0.2736842105263158
CS(=O)(=O)c1ccc2c(c1)N(CN1CCCCC1)c1ccccc1S2,"[0.4518553634666668, 0.7727000000000007, 0.2901428571428572, 0.6949644444444449]",0.4144144144144144
CN1CCN(CC(=O)N(Cl)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"[0.5547847482545454, 0.30408333333333337, 0.45835714285714285, 0.6622311111111117]",0.4339622641509434
Cc1ccc2c(c1)C(=CN1CCN(C)CC1)c1ccccc1S2,"[0.2943950597090908, 0.7660366666666673, 0.04628571428571429, 0.643255555555556]",0.5670103092783505
CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2NC(=O)CN2CCN(C)CC2)CC1,"[0.7311291214424244, 0.06878333333333408, 0.5674285714285714, 0.9724722222222231]",0.392
CCCCCS(=O)(=O)c1ccc2c(c1)N(C(=O)NO)c1ccccc1S2,"[0.5063225730909091, 0.8086666666666672, 0.6193571428571429, 0.678244444444445]",0.3277310924369748
CN1CCN(CCOC(=O)C(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"[0.627646722969697, 0.13656666666666686, 0.7090000000000001, 0.7316722222222226]",0.4375
CN(C)S(=O)(=O)c1ccc(Cl)c(Cl)c1,"[0.0847669845090909, 0.45728333333333343, 0.267, 0.19260888888888922]",0.2736842105263158
CCC(=O)Nc1cc(S(=O)(=O)N(C)C)ccc1CO,"[0.18514766077575748, 0.21294999999999997, 0.6193571428571429, 0.3573144444444447]",0.27358490566037735
CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"[0.32155189583030297, 0.30628333333333335, 0.31328571428571433, 0.5010977777777784]",0.4791666666666667
CN(C)S(=O)(=O)CCN1CCN(c2ccccc2)CC1,"[0.2186396908363637, 0.19999999999999996, 0.31328571428571433, 0.4729866666666673]",0.39603960396039606
CS(=O)(=O)c1ccc2c(c1)N(CCN1CCCCC1)c1ccccc1S2,"[0.4943270303272729, 0.7797833333333339, 0.2901428571428572, 0.7490422222222226]",0.44144144144144143
CN(C)S(=O)(=O)CN1c2ccccc2Sc2ccc(S(=O)(=O)C=N)cc21,"[0.563751875830303, 0.5031616666666667, 0.7043571428571429, 0.6954366666666673]",0.39285714285714285
CN1CCN(CC2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,"[0.49432703032727254, 0.5723333333333337, 0.2901428571428572, 0.7321866666666673]",0.5436893203883495
CC(=O)N(F)S(=O)(=O)c1ccc2c(c1)N(CCN=C1CCCCN1C)c1ccccc1S2,"[0.7610157905454547, 0.7875333333333341, 0.5235000000000001, 0.9289977777777781]",0.42276422764227645
CN1c2ccccc2Sc2ccc(S(=O)(=O)[N+](=O)[O-])cc21,"[0.29396423878787864, 0.5640833333333336, 0.5751428571428571, 0.43611333333333374]",0.3619047619047619
CN1CCN(N2CCN(CN3c4ccccc4Sc4ccc(S(C)=O)cc43)CC2)CC1,"[0.7036272806424243, 0.5440333333333336, 0.23764285714285716, 0.9840155555555561]",0.4
Cc1ccc(S(=O)(=O)CN2CCN(N3CCN(C)CC3)CC2)cc1,"[0.38543423374545444, 0.16770333333333357, 0.33642857142857147, 0.6160866666666673]",0.33043478260869563
