elites,descriptors,fitnesses
CN1CCN(CCN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,"[0.3702022667878788, 0.36795, 0.3132857142857143, 0.6411200000000007]",0.5454545454545454
CN1CCN(CCCCN(S(=O)(=O)c2ccc3ccccc3c2)S(=O)(=O)N(C)C)CC1,"[0.7369287803151515, 0.36074999999999996, 0.5802857142857143, 0.9290844444444452]",0.5
CC(=O)N1c2ccccc2Sc2ccc(F)cc21,"[0.10317185806060614, 0.7458166666666669, 0.1450714285714286, 0.3309444444444447]",0.29523809523809524
CCCN(C)S(=O)(=O)C(=O)N1c2ccccc2Sc2ccc([N+](=O)[O-])cc21,"[0.5516998867999999, 0.7481833333333339, 0.7202142857142858, 0.700413333333334]",0.33613445378151263
CN1CCN(OC(=O)S(=O)(=O)c2ccc3ccccc3c2)CC1,"[0.33060220623030295, 0.4020833333333333, 0.47800000000000004, 0.5187200000000007]",0.3888888888888889
CN1CCN(CCN(C)CC(F)=CCCN2CCN(N3CCN(C)CC3)CC2)CC1,"[0.6071643109939394, 0.11485000000000108, 0.16200000000000006, 0.9147222222222233]",0.2127659574468085
CN1CCN(CCC=C(F)N(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,"[0.5035544736121211, 0.5681166666666669, 0.3132857142857143, 0.7404644444444451]",0.5480769230769231
CN(C(N)(N)CCN)S(=O)(=O)c1ccc2ccccc2c1,"[0.25191120266666656, 0.14671666666666686, 0.8245714285714285, 0.48526666666666707]",0.30275229357798167
CN1CCN(S(=O)(=O)c2ccccc2)CC1,"[0.04573711743030301, 0.18711666666666663, 0.2901428571428572, 0.25219777777777824]",0.3541666666666667
CN(C)S(=O)(=O)CCN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.4668668121939394, 0.5981500000000003, 0.5982857142857143, 0.6460133333333338]",0.375
CN1CCN(CCN(S(=O)(=O)c2ccc3ccccc3c2)S(=O)(=O)N(C)C)CC1,"[0.6519854465939393, 0.2307166666666669, 0.5802857142857143, 0.8264844444444452]",0.5277777777777778
CC(=CCCN1CCN(C)CC1)CC(=O)N1c2ccccc2Sc2ccc([N+](=O)[O-])cc21,"[0.6884491265333331, 0.866333333333334, 0.49949999999999994, 0.9748377777777784]",0.4789915966386555
CN1CCN(CCN(C)N(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,"[0.45816150647272713, 0.34241666666666665, 0.33642857142857147, 0.7273755555555562]",0.5490196078431373
CN(S(=O)(=O)c1ccc2ccccc2c1)S(=O)(=O)N1CCN(CCC(=O)NF)CC1,"[0.7063920910787881, 0.20224999999999993, 0.765, 0.7744144444444452]",0.4
Cc1ccc2nc3ccccc3c(CCCCN3CCN(C)CC3)c2c1,"[0.370412569478788, 0.7944200000000006, 0.1383571428571429, 0.7873444444444451]",0.4
Cc1ccc2c(c1)N(C(=O)CCCN1CCN(C)CC1)c1ccccc1S2,"[0.47329540449696966, 0.7753200000000007, 0.1913571428571429, 0.8006777777777782]",0.4818181818181818
CN1CCN(CCC=C(CC(=O)N2c3ccccc3Sc3ccc([N+](=O)[O-])cc32)[N+](=O)[O-])CC1,"[0.7822958784848483, 0.7353833333333338, 0.8076428571428571, 0.9895088888888895]",0.448
CN(O)N1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.1940973097333335, 0.6555833333333337, 0.4989285714285714, 0.3927766666666669]",0.29357798165137616
CN1CCN(CCNc2cc(-c3cc(S(=O)(=O)N(C)Cl)ccc3Cl)ccc2Cl)CC1,"[0.8032617578181818, 0.7656666666666672, 0.39921428571428574, 0.9458500000000005]",0.47368421052631576
CN1CCN(CCNN2CCN(CCNCc3ccccc3)CC2)CC1,"[0.4100004398545454, 0.10763333333333414, 0.26442857142857146, 0.756682222222223]",0.2755905511811024
CC(N)N([N+](=O)[O-])S(=O)(=O)c1ccc2ccccc2c1,"[0.212311142109091, 0.30448333333333333, 0.7609999999999999, 0.37351777777777817]",0.27522935779816515
CN(C)S(=O)(=O)CC(=O)N1c2ccccc2Sc2ccc([N+](=O)[O-])cc21,"[0.5092282199393938, 0.5192500000000001, 0.7202142857142858, 0.6475688888888895]",0.3565217391304348
CN1CCN(N2CCN(CCNCN(C)S(=O)(=O)c3ccc4ccccc4c3)CC2)CC1,"[0.7129152890666667, 0.21456666666666735, 0.4455, 0.9872166666666674]",0.43902439024390244
CN1CCN(CCc2ccc3ccccc3c2)CC1,"[0.08841908698181813, 0.5216166666666667, 0.04628571428571429, 0.4621000000000006]",0.42424242424242425
CN1CCN(CCC=C(F)OC(=O)N(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,"[0.6368569864606061, 0.5908833333333336, 0.5011428571428571, 0.8124755555555562]",0.5089285714285714
CN1CCN(CCOCCN(S(=O)(=O)c2ccc3ccccc3c2)S(=O)(=O)N(C)C)CC1,"[0.7853982185575759, 0.2334833333333338, 0.6462142857142856, 0.9466955555555564]",0.48717948717948717
CN1CCN(CCN(C=N)S(=O)(=O)c2ccc3ccccc3c2)CC1,"[0.4095818091151514, 0.36416166666666666, 0.4836428571428572, 0.6728944444444451]",0.5145631067961165
NC(=O)CN1C(=O)C(=O)c2cc([N+](=O)[O-])ccc21,"[0.07284415249696971, 0.018233333333333396, 0.8829285714285715, 0.21082555555555554]",0.13675213675213677
CN(C(F)=CCF)N(C)S(=O)(=O)c1ccc2ccccc2c1,"[0.30633350058181824, 0.597916666666667, 0.2901428571428572, 0.4647311111111116]",0.3181818181818182
CN(C)S(=O)(=O)c1ccc2ccccc2c1,"[0.030505150472727265, 0.43168333333333336, 0.267, 0.27578666666666707]",0.3870967741935484
CN1CCN(CS(=O)(=O)c2ccccc2)CC1,"[0.08820878429090907, 0.19419999999999993, 0.2901428571428572, 0.3062755555555561]",0.4
CC1=CN(S(=O)(=O)c2ccccc2)CCN1C,"[0.08210075379393937, 0.3306666666666667, 0.2901428571428572, 0.2968977777777782]",0.2815533980582524
CN(S(=O)(=O)c1ccc2ccccc2c1)S(=O)(=O)N1CCN(CO)CC1,"[0.5275523114303031, 0.12875, 0.7016428571428571, 0.6449822222222229]",0.4017857142857143
CCCC(=O)N1c2ccccc2Sc2ccc([N+](=O)[O-])cc21,"[0.2699167069939392, 0.8373666666666671, 0.45321428571428574, 0.5079488888888893]",0.3008849557522124
Cc1ccc2c(c1)N(C(=O)CC1CCN(C)CC1)c1ccccc1S2,"[0.3853361648121212, 0.8927033333333342, 0.16821428571428573, 0.7080888888888893]",0.37719298245614036
CN1CCN(CCCCN(C=N)S(=O)(=O)c2ccc3ccccc3c2)CC1,"[0.4945251428363635, 0.4941950000000001, 0.4836428571428572, 0.7754944444444453]",0.48623853211009177
CCC=C(C)CN(C)S(=O)(=O)c1ccc2ccccc2c1,"[0.23675545427878794, 0.7194333333333338, 0.267, 0.5312422222222227]",0.3364485981308411
CCCN(C)S(=O)(=O)c1ccc2ccccc2c1,"[0.11544848419393947, 0.5617166666666669, 0.267, 0.37838666666666715]",0.33663366336633666
Cc1ccc2c(c1)N(C(=O)CC=C(F)S(=O)(=O)N(C)C)c1ccccc1S2,"[0.5487336748121212, 0.7861200000000007, 0.4120714285714286, 0.7256088888888891]",0.3706896551724138
N=C(N)CN1CCN(OC(=O)S(=O)(=O)c2ccc3ccccc3c2)CC1,"[0.4579409882424243, 0.286445, 0.8342142857142857, 0.6393544444444449]",0.3389830508474576
CC1CCN(CCC=C(F)CN(C)CCN2CCN(C)CC2)C1,"[0.3069229555757576, 0.3751500000000001, 0.09257142857142858, 0.6162555555555562]",0.25
CN1CCN(CCC=C2CC2(N)N([N+](=O)[O-])S(=O)(=O)c2ccc3ccccc3c2)CC1,"[0.6672071980121211, 0.3574666666666668, 0.8072857142857142, 0.8682177777777781]",0.5087719298245614
CC(=CCCN1CCC(C)C1)CN(C)CCN1CCN(C)CC1,"[0.29487771883636354, 0.3906333333333336, 0.09257142857142858, 0.6669888888888897]",0.25
