index,smiles,pedigree,descriptors,fitnesses
0,CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2O)CC1,"('mutation', '[#17:1]>>[#8:1]', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.3095807959393939, 0.15540000000000007, 0.4577857142857143, 0.5180066666666673]",0.5104166666666666
2,CCCC(N)N1c2ccccc2Sc2ccc(C(N)O)cc21,"('crossover', 'CCC(N)N1c2ccccc2Sc2ccc(C(N)O)cc21', 'CN1CCN(CCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1')","[0.27315313118787876, 0.6373000000000002, 0.5393571428571429, 0.5686288888888892]",0.2782608695652174
4,CN1CCN(CN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,"('crossover', 'CN1CCN(CN(C)S(=O)(=O)c2ccc3c(c2)N(S(=O)(=O)C(N)=O)c2ccccc2S3)CC1', 'CN1CCN(CCc2ccc3ccccc3c2)CC1')","[0.32773059992727277, 0.36086666666666667, 0.3132857142857143, 0.5870422222222228]",0.5151515151515151
5,CN1CCN(CCC(=O)N(C=O)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"('mutation', '[*;!H0;!H1:1]>>[*:1]=O', 'CN1CCN(CCC(=O)N(C)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.5791772847272728, 0.20286666666666672, 0.5802857142857143, 0.7158755555555562]",0.46296296296296297
7,CN1CCN(CCS(=O)(=O)N(C)Cl)CC1,"('crossover', 'CN1CCN(CS(=O)(=O)N(C)Cl)CC1', 'CN1CCN(CCN(O)c2cc(-c3cc(S(=O)(=O)N(C)C)ccc3Cl)ccc2Cl)CC1')","[0.09115401665454542, 0.024866666666666815, 0.31328571428571433, 0.2371088888888893]",0.32978723404255317
13,CCc1ccc(S(=O)(=O)N(C)C)cc1CN1CCN(C)CC1,"('crossover', 'CCCC(C)(F)N1c2ccccc2Sc2ccc(S(=O)(=O)[PH](N)=O)cc21', 'CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.3035830245575758, 0.29111666666666675, 0.31328571428571433, 0.5496311111111116]",0.47959183673469385
14,CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C)(N)CC1)c1ccccc1S2,"('crossover', 'CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(N)(O)CC1)c1ccccc1S2', 'CN1CCN(CCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2NC(=O)c2ccccn2)CC1')","[0.7127171765575757, 0.7071500000000003, 0.4991428571428572, 0.9752133333333339]",0.5221238938053098
16,CC(C)S(=O)(=O)c1ccc2c(c1)Oc1ccccc1S2,"('mutation', '[#7:1]>>[#6:1]', 'CN(C)S(=O)(=O)c1ccc2c(c1)Oc1ccccc1S2')","[0.2455710191151516, 0.7709333333333337, 0.30978571428571433, 0.43780888888888936]",0.3557692307692308
18,CCCCC(=O)N1c2cc(S(=O)(=O)C(N)=O)ccc2Sc2cccc(Br)c21,"('mutation', '[*;!H0:1]>>[*:1]-Br', 'CCCCC(=O)N1c2ccccc2Sc2ccc(S(=O)(=O)C(N)=O)cc21')","[0.7363070034060608, 0.8535000000000005, 0.6967142857142856, 0.7571911111111116]",0.2926829268292683
21,CN1CCN(CCC(N)N2c3ccccc3Sc3ccc(S(=O)(=O)C(N)=O)cc32)CC1,"('crossover', 'CN1CCN(CCc2cccc(S(=O)(=O)N(C)C)c2)CC1', 'CN1CCN(CC(N)N2c3ccccc3Sc3ccc(S(=O)(=O)C(N)=O)cc32)CC1')","[0.7156228234060606, 0.42733333333333334, 0.8069285714285714, 0.9160511111111117]",0.5087719298245614
24,CN1CCN(CCc2cc(S(=O)(=O)N(C)C(N)=O)ccc2O)CC1,"('crossover', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2O)CC1', 'CN(C)S(=O)(=O)c1ccc(CCO)c(C(N)=O)c1')","[0.3974297765090908, 0.06355000000000022, 0.7655714285714287, 0.5586666666666672]",0.41509433962264153
27,CN(C)S(=O)(=O)c1ccc2c(c1)N(S(=O)(=O)C(N)=O)c1ccccc1S2,"('crossover', 'CN(C)S(=O)(=O)N1c2ccccc2Sc2ccc(S(=O)(=O)C(N)=O)cc21', 'CN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21')","[0.5697496472121214, 0.40801666666666664, 0.8417857142857142, 0.6502444444444446]",0.42201834862385323
