index,smiles,pedigree,descriptors,fitnesses
0,CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2CO)CC1,"('mutation', '[*;!H0:1]>>[*:1]-O', 'Cc1ccc(S(=O)(=O)N(C)C)cc1CN1CCN(C)CC1')","[0.3095807959393939, 0.11276666666666683, 0.4577857142857143, 0.5112400000000005]",0.47959183673469385
4,CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"('crossover', 'CN(C)S(=O)(=O)c1ccc(Cl)c(CCN2CCN(c3ccccn3)CC2)c1', 'CN(C)S(=O)(=O)c1ccc(Cl)c(C(N)=O)c1')","[0.3640235626909091, 0.31336666666666674, 0.31328571428571433, 0.5551755555555562]",0.5104166666666666
5,CN1CCN(CCC(=O)N(C)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"('crossover', 'CN1CCN(CC(=O)N(C)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CNc1ccc2c(c1)N(CCN1CCN(C)CC1)c1ccccc1S2')","[0.5368158769818182, 0.2817666666666667, 0.45835714285714285, 0.7143200000000007]",0.46226415094339623
7,Cc1ccc(S(=O)(=O)N(C)C)cc1C=O,"('mutation', '[*:1]~[D1]>>[*:1]', 'Cc1ccc(S(=O)(=O)N(C)C)cc1C(N)=O')","[0.006247315987878789, 0.2596366666666667, 0.38892857142857146, 0.19377000000000028]",0.2916666666666667
13,CN1CCN(n2c3ccccc3c3ccc(S(C)(=O)=O)cc32)CC1,"('mutation', '[*:1]~[D2]~[*:2]>>[*:1]-[*:2]', 'CN1CCN(N2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1')","[0.35798620579393925, 0.4302333333333333, 0.32535714285714284, 0.6444644444444453]",0.4166666666666667
14,CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C)(N)CC1)c1ccccc1S2,"('crossover', 'CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(N)(O)CC1)c1ccccc1S2', 'CN1CCN(CCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2NC(=O)c2ccccn2)CC1')","[0.7127171765575757, 0.7071500000000003, 0.4991428571428572, 0.9752133333333339]",0.5221238938053098
18,CN(C)S(=O)(=O)c1ccc(Cl)c(Cc2ccc(NS(=O)(=O)c3cccc(Cl)c3)cc2)c1,"('crossover', 'CN(C)S(=O)(=O)c1ccc(Cl)c(C(N)=O)c1', 'CN1CCN(N2CCN(CCc3ccc(NS(=O)(=O)c4cccc(Cl)c4)cc3)CC2)CC1')","[0.8273459226666665, 0.8558833333333339, 0.5967857142857144, 0.9314811111111111]",0.2781954887218045
21,CN1CCN(CC(N)N2c3ccccc3Sc3ccc(S(=O)(=O)C(N)=O)cc32)CC1,"('mutation', '[*;!H0:1]>>[*:1]-N', 'CN1CCN(CCN2c3ccccc3Sc3ccc(S(=O)(=O)C(N)=O)cc32)CC1')","[0.6731511565454545, 0.3623166666666668, 0.8069285714285714, 0.8647511111111115]",0.4824561403508772
24,CC(=O)NCC(=O)Nc1cc(S(=O)(=O)N(C)C)ccc1Cl,"('crossover', 'CN1CCN(CC(=O)NCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CN(C)S(=O)(=O)c1ccc(Cl)c(C(N)=O)c1')","[0.3274394080969697, 0.19415000000000002, 0.6827142857142857, 0.44042444444444473]",0.25
27,CN(C)S(=O)(=O)c1ccc2c(c1)N(S(=O)(=O)C(N)=O)c1ccccc1S2,"('crossover', 'CN(C)S(=O)(=O)N1c2ccccc2Sc2ccc(S(=O)(=O)C(N)=O)cc21', 'CN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21')","[0.5697496472121214, 0.40801666666666664, 0.8417857142857142, 0.6502444444444446]",0.42201834862385323
28,CN1CCN(N2CCN(CCc3ccc(NS(=O)(=O)c4cccc(Cl)c4)cc3)CC2)CC1,"('crossover', 'CN1CCN(CCc2ccc(NS(=O)(=O)c3cccc(Cl)c3)cc2)CC1', 'CN1CCN(CCc2ccc(NS(=O)(=O)c3cccc(Cl)c3)cc2)CC1')","[0.7642318907393939, 0.4938833333333335, 0.4223571428571429, 0.9943277777777784]",0.3511450381679389
33,CN1CCN(CCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2NC(=O)c2ccccn2)CC1,"('crossover', 'Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)c1ccccn1', 'CN1CCN(CCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.7551664376969698, 0.2767000000000001, 0.8210714285714286, 0.9632077777777783]",0.48739495798319327
35,CN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21,"('crossover', 'Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)c1ccccn1', 'CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2')","[0.2880767265212121, 0.611566666666667, 0.2901428571428572, 0.5104755555555559]",0.5052631578947369
37,CN1CCN(CCN2c3ccccc3Sc3ccc(S(=O)(=O)C(N)=O)cc32)CC1,"('crossover', 'CN(C)S(=O)(=O)c1ccc(Cl)c(C(N)=O)c1', 'CN1CCN(CCN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1')","[0.6276635837212118, 0.48151666666666665, 0.6210714285714285, 0.830213333333334]",0.5321100917431193
38,CCCCCC(=O)NN1c2ccccc2Sc2cc(OS(=O)(=O)C(N)=O)ccc21,"('crossover', 'CCCC(=O)NN1c2ccccc2Sc2cc(OS(=O)(=O)C(N)=O)ccc21', 'CNc1ccc2c(c1)N(CCN1CCN(C)CC1)c1ccccc1S2')","[0.6366432205212118, 0.6980166666666671, 0.8485714285714286, 0.7840211111111114]",0.27692307692307694
40,CNc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,"('crossover', 'CNc1ccc2c(c1)N(CCN1CCN(C)CC1)c1ccccc1S2', 'CN1CCN(CCN2CCN(CN3CCN(c4ccccn4)CC3)CC2)CC1')","[0.43394990271515155, 0.7447500000000006, 0.15535714285714286, 0.8012633333333338]",0.47706422018348627
42,CS(=O)(=O)c1ccc2c(c1)N(C(=O)N=N)c1ccccc1S2,"('mutation', '[*;!H0:1]~[*:2]>>[*:1]=N-[*:2]', 'CS(=O)(=O)c1ccc2c(c1)N(C(N)=O)c1ccccc1S2')","[0.3273460097333336, 0.723961666666667, 0.6475714285714286, 0.47555000000000025]",0.3394495412844037
44,CCC(N)N1c2ccccc2Sc2ccc(S(=O)(=O)C(N)O)cc21,"('mutation', '[*:1]!-[*:2]>>[*:1]-[*:2]', 'CCC(N)N1c2ccccc2Sc2ccc(S(=O)(=O)C(N)=O)cc21')","[0.4245054044484847, 0.4154, 0.7832142857142858, 0.6088044444444448]",0.336283185840708
