index,smiles,pedigree,descriptors,fitnesses
0,CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2O)CC1,"('mutation', '[#17:1]>>[#8:1]', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.3095807959393939, 0.15540000000000007, 0.4577857142857143, 0.5180066666666673]",0.5104166666666666
2,N=CCCC(N)N1c2ccccc2Sc2ccc(N)cc21,"('crossover', 'N=CCCC(N)N1c2ccccc2Sc2ccc(C(N)O)cc21', 'CN(C)S(=O)(=O)c1ccc(-c2ccccn2)c(N)c1')","[0.22159156841212124, 0.681011666666667, 0.5652142857142858, 0.5505722222222226]",0.29464285714285715
4,CN1CCN(CCN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,"('crossover', 'CCCCC(=O)N1c2cc(S(=O)(=O)C(N)=O)ccc2Sc2cccc(Br)c21', 'CN1CCN(CN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1')","[0.3702022667878788, 0.36795, 0.3132857142857143, 0.6411200000000007]",0.5454545454545454
5,CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Pc2ccccn2)CC1,"('crossover', 'CN1CCN(CN(C)S(=O)(=O)c2ccc3c(c2)N(S(=O)(=O)NO)c2ccccc2S3)CC1', 'CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2Pc2ccccn2)CC1')","[0.5914390418121214, 0.20851666666666688, 0.4053571428571429, 0.8530644444444448]",0.5471698113207547
7,CN1CCN(CCS(=O)(=O)N(C)Cl)CC1,"('crossover', 'CN1CCN(CS(=O)(=O)N(C)Cl)CC1', 'CN1CCN(CCN(O)c2cc(-c3cc(S(=O)(=O)N(C)C)ccc3Cl)ccc2Cl)CC1')","[0.09115401665454542, 0.024866666666666815, 0.31328571428571433, 0.2371088888888893]",0.32978723404255317
13,CN1CCN(CON(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,"('mutation', '[*:1]~[*:2]>>[*:1]O[*:2]', 'CN1CCN(CN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1')","[0.3762000381696971, 0.34946666666666665, 0.3792142857142857, 0.5990977777777785]",0.5
14,CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C)(N)CC1)c1ccccc1S2,"('crossover', 'CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(N)(O)CC1)c1ccccc1S2', 'CN1CCN(CCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2NC(=O)c2ccccn2)CC1')","[0.7127171765575757, 0.7071500000000003, 0.4991428571428572, 0.9752133333333339]",0.5221238938053098
16,CCCS(=O)(=O)c1ccc2c(c1)Oc1ccccc1S2,"('crossover', 'CCCS(=O)(=O)c1ccc2c(c1)N(C(=O)N=N)c1ccccc1S2', 'CN1CCN(CN(C)S(=O)(=O)c2ccc3c(c2)Oc2ccccc2S3)CC1')","[0.2455710191151516, 0.7712000000000004, 0.30978571428571433, 0.43805333333333385]",0.36538461538461536
18,CN(C)S(=O)(=O)c1ccc(Cl)c(-c2ccc3c(c2F)N(S(=O)C(N)=O)c2ccccc2S3)c1,"('crossover', 'CN(C)S(=O)(=O)c1ccc(Cl)c(O)c1', 'Cc1ccc(S(=O)(=O)N(C)C)cc1-c1ccc2c(c1F)N(S(=O)C(N)=O)c1ccccc1S2')","[0.9091071967393939, 0.8735833333333339, 0.7198571428571429, 0.979428888888889]",0.4
21,CN1CCN(CCc2cc(-c3ccc(S(=O)(=O)N(C)C)cc3C(=N)O)ccc2O)CC1,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'CN1CCN(CCc2cc(-c3ccc(S(=O)(=O)N(C)C)cc3C(N)O)ccc2O)CC1')","[0.6702993225454544, 0.4137949999999999, 0.7726428571428573, 0.905712222222223]",0.5178571428571429
