index,smiles,pedigree,descriptors,fitnesses
CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2O)CC1,CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2O)CC1,"('crossover', 'CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2CO)CC1', 'CN1CCN(CCS(=O)(=O)N(C)C=CN(C)c2ccccc2)CC1')","[0.3095807959393939, 0.15540000000000007, 0.4577857142857143, 0.5180066666666673]",0.5104166666666666
C=CCCc1ccc(S(=O)(=O)N(C)N)cc1-c1ccccc1N,C=CCCc1ccc(S(=O)(=O)N(C)N)cc1-c1ccccc1N,"('mutation', '[*;!H0:1]~[*:2]>>[*:1]=C-[*:2]', 'CCCc1ccc(S(=O)(=O)N(C)N)cc1-c1ccccc1N')","[0.32162256943030326, 0.5080999999999999, 0.6387142857142857, 0.5993844444444447]",0.38317757009345793
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"('crossover', 'CC1=C(C)c2ccccc2C(=O)C1=NCCCN1CCN(C)CC1', 'CN(C)S(=O)(=O)c1ccc(Cl)c(O)c1')","[0.3640235626909091, 0.31336666666666674, 0.31328571428571433, 0.5551755555555562]",0.5104166666666666
CN1CCN(CCNCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,CN1CCN(CCNCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"('crossover', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CN1CCN(CCCNCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.4519828023757575, 0.23788333333333347, 0.39921428571428574, 0.6440944444444452]",0.4803921568627451
CN(Cl)S(=O)(=[ClH])N1c2ccccc2Sc2cc(Br)ccc21,CN(Cl)S(=O)(=[ClH])N1c2ccccc2Sc2cc(Br)ccc21,"('crossover', 'CN1CCN(CCN2CCN(C(O)Nc3cc(S(=O)(=O)N(C)C)ccc3Cl)CC2)CC1', 'CN1CCN(CCN(C)S(=O)(=[ClH])N2c3ccccc3Sc3cc(Br)ccc32)CC1')","[0.6026888558545457, 0.9396500000000004, 0.16821428571428573, 0.6205822222222226]",0.3119266055045872
CCc1ccc(S(=O)(=O)N(C)C)cc1F,CCc1ccc(S(=O)(=O)N(C)C)cc1F,"('crossover', 'CN(C)S(=O)(=O)c1ccc(Cl)c(-c2ccccc2-c2ccccc2)c1', 'CN(C)S(=O)(=O)c1ccc(CO)c(F)c1')","[0.018402811842424233, 0.3564, 0.267, 0.18500888888888917]",0.2916666666666667
CCc1cc(S(=O)(=O)N(C)C)ccc1CN1CCN(C)CC1,CCc1cc(S(=O)(=O)N(C)C)ccc1CN1CCN(C)CC1,"('crossover', 'CN1CCN(Cc2ccc(S(=O)(=O)N(C)C)cc2O)CC1', 'CN1CCN(Cc2ccc(S(=O)(=O)N(C)C)cc2CCNCc2ccccc2)CC1')","[0.3035830245575758, 0.29111666666666675, 0.31328571428571433, 0.5496311111111116]",0.47959183673469385
CC(=CCCN1CCN(C)CC1)C(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,CC(=CCCN1CCN(C)CC1)C(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"('crossover', 'CC(=CCC[N+](=O)[O-])C(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21', 'CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.6914650324969698, 0.7187500000000003, 0.5854285714285714, 0.9583788888888896]",0.4666666666666667
CCCN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,CCCN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"('crossover', 'CCCCN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21', 'CN1CCN(CCN(C)S(=O)(=O)N2c3ccccc3Sc3cc(Br)ccc32)CC1')","[0.18508363238787887, 0.8512500000000006, 0.33128571428571424, 0.4550933333333338]",0.30275229357798167
CN(CCN1c2ccc(O)cc2Sc2ccc(Cl)cc21)S(=O)(=O)c1ccc(Cl)c(O)c1,CN(CCN1c2ccc(O)cc2Sc2ccc(Cl)cc21)S(=O)(=O)c1ccc(Cl)c(O)c1,"('crossover', 'CN1CCN(CCN2c3ccc(O)cc3Sc3ccc(Cl)cc32)CC1', 'CN(C)S(=O)(=O)c1ccc(Cl)c(O)c1')","[0.8212378921696966, 0.9713333333333342, 0.5791428571428572, 0.9291155555555558]",0.3053435114503817
CN1CCN(S(=O)(=O)CNN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,CN1CCN(S(=O)(=O)CNN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,"('mutation', '[*:1]~[D1]>>[*:1]', 'CN1CCN(S(=O)(=O)C(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1')","[0.6366772610666667, 0.45613333333333345, 0.7073571428571429, 0.7976988888888897]",0.4152542372881356
CN1CCN(CCc2ccc(S(=O)(=O)N(C)NO)cc2O)CC1,CN1CCN(CCc2ccc(S(=O)(=O)N(C)NO)cc2O)CC1,"('crossover', 'CN1CCN(Cc2ccc(S(=O)(=O)N(C)NO)cc2O)CC1', 'CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2O)CC1')","[0.36106614014545446, 0.032733333333333614, 0.6882142857142858, 0.506875555555556]",0.4230769230769231
CN(C)S(=O)(=O)N(O)S(=O)(=O)N1c2ccccc2Sc2cc(O)ccc21,CN(C)S(=O)(=O)N(O)S(=O)(=O)N1c2ccccc2Sc2cc(O)ccc21,"('crossover', 'CC(CCN1CCN(C)CC1)N(O)S(=O)(=O)N1c2ccccc2Sc2cc(O)ccc21', 'CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2O)CC1')","[0.5818554490909091, 0.3728833333333335, 0.8461428571428572, 0.6218100000000004]",0.33620689655172414
CN1CCN(CCN(C)S(=O)(=O)N2c3ccccc3Sc3cc(P=O)ccc32)CC1,CN1CCN(CCN(C)S(=O)(=O)N2c3ccccc3Sc3cc(P=O)ccc32)CC1,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'CN1CCN(CCN(C)S(=O)(=O)N2c3ccccc3Sc3cc(PO)ccc32)CC1')","[0.7245774826969698, 0.5217166666666668, 0.45835714285714285, 0.9097033333333339]",0.5178571428571429
CN(C)S(=O)(=O)c1ccc(C(N)CCN2CCN(N)CC2)c(-c2ccccc2N)c1,CN(C)S(=O)(=O)c1ccc(C(N)CCN2CCN(N)CC2)c(-c2ccccc2N)c1,"('crossover', 'CC(CCN1CCN(C)CC1)N1CCN(C)CS1', 'CN(C)S(=O)(=O)c1ccc(C(N)CN2CCN(N)CC2)c(-c2ccccc2N)c1')","[0.6279719553454546, 0.26121666666666715, 0.8708571428571428, 0.8989888888888891]",0.5412844036697247
CN1c2ccccc2Sc2cc(S(=O)(=O)N(C)C)ccc21,CN1c2ccccc2Sc2cc(S(=O)(=O)N(C)C)ccc21,"('crossover', 'C=CCc1ccccc1-c1cc(S(=O)(=O)N(C)C)ccc1C', 'CN1c2ccccc2Sc2cc(O)ccc21')","[0.2880767265212121, 0.611566666666667, 0.2901428571428572, 0.5104755555555559]",0.4895833333333333
CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2-c2ccccc2N)CC1,CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2-c2ccccc2N)CC1,"('mutation', '[*;!H0:1]>>[*:1]-N', 'CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2-c2ccccc2)CC1')","[0.5369968096969697, 0.41266666666666674, 0.4991428571428572, 0.8311577777777782]",0.6632653061224489
CN(C)S(=O)(=O)c1ccc([N+](=O)[O-])c(-c2ccc([N+](=O)[O-])c(-c3ccccc3)c2)c1,CN(C)S(=O)(=O)c1ccc([N+](=O)[O-])c(-c2ccc([N+](=O)[O-])c(-c3ccccc3)c2)c1,"('crossover', 'CN(C)S(=O)(=O)c1ccc([N+](=O)[O-])c(-c2ccccc2)c1', 'CC(=CCC[N+](=O)[O-])C(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21')","[0.6123751704969697, 0.7645500000000004, 0.8832857142857142, 0.7943955555555553]",0.336
Cc1ccc2c(c1)Sc1ccccc1N2C(C)CCN1CCN(C)CC1,Cc1ccc2c(c1)Sc1ccccc1N2C(C)CCN1CCN(C)CC1,"('crossover', 'CC(CCN1CCN(C)CC1)N1c2ccccc2Sc2cc(O)ccc21', 'CN1CCN(N2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1')","[0.43093399675151534, 0.8539533333333341, 0.06942857142857144, 0.7988777777777787]",0.48148148148148145
CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"('crossover', 'CN1CCN(CCC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1', 'Cc1ccc2nc3ccccc3c(NCCN3CCN(C)CC3)c2c1')","[0.3154042798181818, 0.7548000000000005, 0.5391428571428571, 0.5427900000000002]",0.28205128205128205
CN(C)S(=O)(=O)c1ccc(CC[N+](=O)[O-])c(-c2ccccc2N)c1,CN(C)S(=O)(=O)c1ccc(CC[N+](=O)[O-])c(-c2ccccc2N)c1,"('crossover', 'CC(=CCC[N+](=O)[O-])C(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21', 'CN(C)S(=O)(=O)c1ccc(C(N)CN2CCN(N)CC2)c(-c2ccccc2N)c1')","[0.37608977905454555, 0.41755000000000014, 0.7609999999999999, 0.5858733333333335]",0.41509433962264153
CCN(N(C)S(=O)(=O)c1ccc(Cl)c(O)c1)S(=O)(=O)c1ccc(Cl)c(O)c1,CCN(N(C)S(=O)(=O)c1ccc(Cl)c(O)c1)S(=O)(=O)c1ccc(Cl)c(O)c1,"('mutation', '[*:1]~[D1]>>[*:1]', 'CN(N(CCO)S(=O)(=O)c1ccc(Cl)c(O)c1)S(=O)(=O)c1ccc(Cl)c(O)c1')","[0.6938869199757574, 0.5251500000000001, 0.8230000000000001, 0.6749800000000002]",0.248
CN1CCN(CCN2CCN(CCc3cccc(S(=O)(=O)N(C)C)c3)CC2)CC1,CN1CCN(CCN2CCN(CCc3cccc(S(=O)(=O)N(C)C)c3)CC2)CC1,"('crossover', 'CN1CCN(CCc2cccc(S(=O)(=O)N(C)C)c2)CC1', 'CN1CCN(Cc2ccc(S(=O)(=O)N(C)C)cc2-c2ccccc2)CC1')","[0.6008084740121212, 0.14073333333333396, 0.3595714285714286, 0.8648422222222231]",0.4152542372881356
