index,smiles,pedigree,descriptors,fitnesses
CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2CO)CC1,CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2CO)CC1,"('crossover', 'CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2CCN2CCN(C)CC2)CC1', 'CN1c2ccccc2Sc2cc(O)ccc21')","[0.35205246279999997, 0.11985000000000019, 0.4577857142857143, 0.5653177777777784]",0.494949494949495
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"('crossover', 'CC1=C(C)c2ccccc2C(=O)C1=NCCCN1CCN(C)CC1', 'CN(C)S(=O)(=O)c1ccc(Cl)c(O)c1')","[0.3640235626909091, 0.31336666666666674, 0.31328571428571433, 0.5551755555555562]",0.5104166666666666
CN1CCN(CCC(=O)NCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,CN1CCN(CCC(=O)NCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"('crossover', 'CN1CCN(CC(O)Nc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CN1CCN(CCC(=O)NCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.5368158769818182, 0.22400000000000012, 0.5211428571428571, 0.6969500000000007]",0.45794392523364486
CN(C)S(=O)(=O)c1ccc(Cl)c(F)c1,CN(C)S(=O)(=O)c1ccc(Cl)c(F)c1,"('crossover', 'CCN(CC)S(=O)(=O)NC(=O)Nc1ccccc1F', 'CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)CCN2CCC(C(N)=O)CC2)c1')","[0.03637168311515151, 0.37156666666666666, 0.267, 0.13647555555555582]",0.2736842105263158
CC1=C(C)c2ccccc2C(=O)C1=NCCN1CCN(C)CC1,CC1=C(C)c2ccccc2C(=O)C1=NCCN1CCN(C)CC1,"('crossover', 'CC1=C(C)c2ccccc2C(=O)C1=NCCCN1CCN(C)CC1', 'CN(C)S(=O)(=O)c1ccc(Cl)c(O)c1')","[0.2612114012727273, 0.47745, 0.2565, 0.6142166666666671]",0.42857142857142855
CC(CCN1CCN(C)CC1)C(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,CC(CCN1CCN(C)CC1)C(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"('crossover', 'CC(CCN1CCN(C)CC1)N1c2ccccc2Sc2cc(O)ccc21', 'CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21')","[0.6551013961333335, 0.6670500000000005, 0.5854285714285714, 0.9073455555555564]",0.44166666666666665
CN(CCN1c2ccc(O)cc2Sc2ccc(Cl)cc21)S(=O)(=O)c1ccc(Cl)c(O)c1,CN(CCN1c2ccc(O)cc2Sc2ccc(Cl)cc21)S(=O)(=O)c1ccc(Cl)c(O)c1,"('crossover', 'CN1CCN(CCN2c3ccc(O)cc3Sc3ccc(Cl)cc32)CC1', 'CN(C)S(=O)(=O)c1ccc(Cl)c(O)c1')","[0.8212378921696966, 0.9713333333333342, 0.5791428571428572, 0.9291155555555558]",0.3053435114503817
CN1CCN(S(=O)(=O)C(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,CN1CCN(S(=O)(=O)C(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,"('crossover', 'CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1', 'CN1CCN(CCC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1')","[0.6790386688121213, 0.4832166666666667, 0.8292857142857143, 0.8035766666666672]",0.39669421487603307
CC(=O)NCC(=O)Nc1cc(S(=O)(=O)N(C)C)ccc1Cl,CC(=O)NCC(=O)Nc1cc(S(=O)(=O)N(C)C)ccc1Cl,"('crossover', 'CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)CNC(=O)CN2CCN(c3ccccn3)CC2)c1', 'CN1CCN(CCCN2c3ccccc3Sc3cc(O)ccc32)CC1')","[0.3274394080969697, 0.19415000000000002, 0.6827142857142857, 0.44042444444444473]",0.25
CN(N(CO)S(=O)(=O)c1ccc(Cl)c(O)c1)S(=O)(=O)c1ccc(Cl)c(O)c1,CN(N(CO)S(=O)(=O)c1ccc(Cl)c(O)c1)S(=O)(=O)c1ccc(Cl)c(O)c1,"('crossover', 'CN(CO)S(=O)(=O)c1ccc(Cl)c(O)c1', 'CN(CO)S(=O)(=O)c1ccc(Cl)c(O)c1')","[0.6998846913575755, 0.3468, 0.9674999999999999, 0.636588888888889]",0.23809523809523808
CN1CCN(CN2CCN(N3c4ccccc4Sc4ccc(S(C)(=O)=O)cc43)CC2)CC1,CN1CCN(CN2CCN(N3c4ccccc4Sc4ccc(S(C)(=O)=O)cc43)CC2)CC1,"('crossover', 'CN1CCN(Cc2ccc(S(=O)(=O)N(C)C)cc2O)CC1', 'CN1CCN(N2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1')","[0.7520967188848484, 0.48838333333333345, 0.3595714285714286, 0.9926533333333338]",0.4628099173553719
CN1CCN(CCC(=O)NCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,CN1CCN(CCC(=O)NCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"('crossover', 'CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)CNC(=O)CN2CCN(c3ccccn3)CC2)c1', 'CN1CCN(CC(O)Nc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.6671365244121211, 0.13041666666666707, 0.7289999999999999, 0.8057577777777784]",0.4260869565217391
CCc1ccccc1-c1cc(S(=O)(=O)N(C)C)ccc1Cl,CCc1ccccc1-c1cc(S(=O)(=O)N(C)C)ccc1Cl,"('crossover', 'CCc1ccccc1NC(=O)NS(=O)(=O)N(CC)CC', 'CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)CNC(=O)CN2CCN(c3ccccn3)CC2)c1')","[0.2971959924121212, 0.7199500000000004, 0.267, 0.5237644444444449]",0.4489795918367347
CN1CCN(CCN(C)S(=O)(=O)N2c3ccccc3Sc3cc(O)ccc32)CC1,CN1CCN(CCN(C)S(=O)(=O)N2c3ccccc3Sc3cc(O)ccc32)CC1,"('crossover', 'CC1=C(C)c2ccccc2C(=O)C1=NCCN1CCN(C)CC1', 'CN(C)S(=O)(=O)N1c2ccccc2Sc2cc(O)ccc21')","[0.6337716142181817, 0.48648333333333343, 0.4809285714285714, 0.8477511111111116]",0.5321100917431193
Cc1ccc2c(c1)Sc1ccccc1N2C(C)CCN1CCN(C)CC1,Cc1ccc2c(c1)Sc1ccccc1N2C(C)CCN1CCN(C)CC1,"('crossover', 'CC(CCN1CCN(C)CC1)N1c2ccccc2Sc2cc(O)ccc21', 'CN1CCN(N2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1')","[0.43093399675151534, 0.8539533333333341, 0.06942857142857144, 0.7988777777777787]",0.48148148148148145
