index,smiles,pedigree,descriptors,fitnesses
CN1CCN(CC(O)Nc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,CN1CCN(CC(O)Nc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"('mutation', '[*:1]!-[*:2]>>[*:1]-[*:2]', 'CN1CCN(CC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.4579805737575758, 0.17799999999999994, 0.5437142857142856, 0.6210144444444451]",0.4423076923076923
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"('crossover', 'CC1=C(C)c2ccccc2C(=O)C1=NCCCN1CCN(C)CC1', 'CN(C)S(=O)(=O)c1ccc(Cl)c(O)c1')","[0.3640235626909091, 0.31336666666666674, 0.31328571428571433, 0.5551755555555562]",0.5104166666666666
CN1CCN(CN2CCN(Cc3ccc(S(=O)(=O)N(C)C)cc3O)CC2)CC1,CN1CCN(CN2CCN(Cc3ccc(S(=O)(=O)N(C)C)cc3O)CC2)CC1,"('crossover', 'CN1CCN(Cc2ccc(S(=O)(=O)N(C)C)cc2O)CC1', 'CN1CCN(CCNCc2ccccc2)CC1')","[0.5643345785333332, 0.07750000000000053, 0.5040714285714286, 0.7751844444444452]",0.4051724137931034
CN(C)S(=O)(=O)c1ccc(Cl)c(F)c1,CN(C)S(=O)(=O)c1ccc(Cl)c(F)c1,"('crossover', 'CCN(CC)S(=O)(=O)NC(=O)Nc1ccccc1F', 'CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)CCN2CCC(C(N)=O)CC2)c1')","[0.03637168311515151, 0.37156666666666666, 0.267, 0.13647555555555582]",0.2736842105263158
CC1=C(C)c2ccccc2C(=O)C1=NCCN1CCN(C)CC1,CC1=C(C)c2ccccc2C(=O)C1=NCCN1CCN(C)CC1,"('crossover', 'CC1=C(C)c2ccccc2C(=O)C1=NCCCN1CCN(C)CC1', 'CN(C)S(=O)(=O)c1ccc(Cl)c(O)c1')","[0.2612114012727273, 0.47745, 0.2565, 0.6142166666666671]",0.42857142857142855
CC(CCN1CCN(C)CC1)C(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,CC(CCN1CCN(C)CC1)C(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"('crossover', 'CC(CCN1CCN(C)CC1)N1c2ccccc2Sc2cc(O)ccc21', 'CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21')","[0.6551013961333335, 0.6670500000000005, 0.5854285714285714, 0.9073455555555564]",0.44166666666666665
CN(CCN1c2ccc(O)cc2Sc2ccc(Cl)cc21)S(=O)(=O)c1ccc(Cl)c(O)c1,CN(CCN1c2ccc(O)cc2Sc2ccc(Cl)cc21)S(=O)(=O)c1ccc(Cl)c(O)c1,"('crossover', 'CN1CCN(CCN2c3ccc(O)cc3Sc3ccc(Cl)cc32)CC1', 'CN(C)S(=O)(=O)c1ccc(Cl)c(O)c1')","[0.8212378921696966, 0.9713333333333342, 0.5791428571428572, 0.9291155555555558]",0.3053435114503817
CN1CCN(S(=O)(=O)C(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,CN1CCN(S(=O)(=O)C(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,"('crossover', 'CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1', 'CN1CCN(CCC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1')","[0.6790386688121213, 0.4832166666666667, 0.8292857142857143, 0.8035766666666672]",0.39669421487603307
CC(=O)NCC(=O)Nc1cc(S(=O)(=O)N(C)C)ccc1Cl,CC(=O)NCC(=O)Nc1cc(S(=O)(=O)N(C)C)ccc1Cl,"('crossover', 'CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)CNC(=O)CN2CCN(c3ccccn3)CC2)c1', 'CN1CCN(CCCN2c3ccccc3Sc3cc(O)ccc32)CC1')","[0.3274394080969697, 0.19415000000000002, 0.6827142857142857, 0.44042444444444473]",0.25
CN1CCN(CN2CCN(N3c4ccccc4Sc4ccc(S(C)(=O)=O)cc43)CC2)CC1,CN1CCN(CN2CCN(N3c4ccccc4Sc4ccc(S(C)(=O)=O)cc43)CC2)CC1,"('crossover', 'CN1CCN(Cc2ccc(S(=O)(=O)N(C)C)cc2O)CC1', 'CN1CCN(N2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1')","[0.7520967188848484, 0.48838333333333345, 0.3595714285714286, 0.9926533333333338]",0.4628099173553719
CN1CCN(CCC(=O)NCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,CN1CCN(CCC(=O)NCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"('crossover', 'CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)CNC(=O)CN2CCN(c3ccccn3)CC2)c1', 'CN1CCN(CC(O)Nc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.6671365244121211, 0.13041666666666707, 0.7289999999999999, 0.8057577777777784]",0.4260869565217391
CCc1ccccc1-c1cc(S(=O)(=O)N(C)C)ccc1Cl,CCc1ccccc1-c1cc(S(=O)(=O)N(C)C)ccc1Cl,"('crossover', 'CCc1ccccc1NC(=O)NS(=O)(=O)N(CC)CC', 'CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)CNC(=O)CN2CCN(c3ccccn3)CC2)c1')","[0.2971959924121212, 0.7199500000000004, 0.267, 0.5237644444444449]",0.4489795918367347
CN1CCN(CCN(C)S(=O)(=O)N2c3ccccc3Sc3cc(O)ccc32)CC1,CN1CCN(CCN(C)S(=O)(=O)N2c3ccccc3Sc3cc(O)ccc32)CC1,"('crossover', 'CC1=C(C)c2ccccc2C(=O)C1=NCCN1CCN(C)CC1', 'CN(C)S(=O)(=O)N1c2ccccc2Sc2cc(O)ccc21')","[0.6337716142181817, 0.48648333333333343, 0.4809285714285714, 0.8477511111111116]",0.5321100917431193
Cc1ccc2c(c1)Sc1ccccc1N2C(C)CCN1CCN(C)CC1,Cc1ccc2c(c1)Sc1ccccc1N2C(C)CCN1CCN(C)CC1,"('crossover', 'CC(CCN1CCN(C)CC1)N1c2ccccc2Sc2cc(O)ccc21', 'CN1CCN(N2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1')","[0.43093399675151534, 0.8539533333333341, 0.06942857142857144, 0.7988777777777787]",0.48148148148148145
CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"('crossover', 'CN1CCN(CCC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1', 'Cc1ccc2nc3ccccc3c(NCCN3CCN(C)CC3)c2c1')","[0.3154042798181818, 0.7548000000000005, 0.5391428571428571, 0.5427900000000002]",0.28205128205128205
CC(=O)NCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,CC(=O)NCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"('crossover', 'CC(=O)NCC(=O)Nc1cc(S(=O)(=O)N(C)C)ccc1Cl', 'CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21')","[0.4032532603878787, 0.47746666666666665, 0.7470000000000001, 0.5847422222222223]",0.2601626016260163
CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2CCN2CCN(C)CC2)CC1,CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2CCN2CCN(C)CC2)CC1,"('crossover', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CN1CCN(CC(O)Nc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.6432801408727274, 0.16945000000000074, 0.35957142857142865, 0.9177422222222232]",0.4083333333333333
CCCCN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,CCCCN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"('mutation', '[*:1]~[D1]>>[*:1]', 'CCCC(=O)N1c2ccccc2Sc2cc([N+](=O)[O-])ccc21')","[0.22755529924848492, 0.9162666666666673, 0.33128571428571424, 0.5063933333333337]",0.29464285714285715
CN1CCN(CCNCc2ccccc2)CC1,CN1CCN(CCNCc2ccccc2)CC1,"('crossover', 'CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCN(CCc4ccccc4)CC3)ccc21', 'Cc1ccc2nc3ccccc3c(NCCN3CCN(C)CC3)c2c1')","[0.024815750715151463, 0.2539333333333333, 0.1322142857142857, 0.35650777777777826]",0.35
CN1CCN(CCN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,CN1CCN(CCN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,"('crossover', 'CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21', 'Cc1ccc2nc3ccccc3c(NCCN3CCN(C)CC3)c2c1')","[0.539814603151515, 0.5733666666666669, 0.3132857142857143, 0.7895533333333341]",0.5728155339805825
CN1CCN(Cc2ccc(S(=O)(=O)N(C)NCc3ccccc3)cc2O)CC1,CN1CCN(Cc2ccc(S(=O)(=O)N(C)NCc3ccccc3)cc2O)CC1,"('crossover', 'CN1CCN(Cc2ccc(S(=O)(=O)N(C)C)cc2O)CC1', 'CN1CCN(CCNCc2ccccc2)CC1')","[0.5429945810787876, 0.3274833333333334, 0.5437142857142857, 0.7679033333333339]",0.4774774774774775
CCCCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,CCCCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"('crossover', 'CC(=O)NCC(=O)Nc1cc(S(=O)(=O)N(C)C)ccc1Cl', 'CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21')","[0.4003476135393939, 0.8848333333333339, 0.5391428571428571, 0.6453900000000002]",0.2682926829268293
CCN(CN1c2ccccc2Sc2cc(O)ccc21)S(=O)(=O)NC(=O)Nc1ccccc1F,CCN(CN1c2ccccc2Sc2cc(O)ccc21)S(=O)(=O)NC(=O)Nc1ccccc1F,"('crossover', 'CN1CCN(CCCN2c3ccccc3Sc3cc(O)ccc32)CC1', 'CCN(CC)S(=O)(=O)NC(=O)Nc1ccccc1F')","[0.7972691677939394, 0.8299833333333337, 0.7284285714285713, 0.9503555555555558]",0.2714285714285714
CN(O)S(=O)(=O)N1c2ccccc2Sc2cc(O)ccc21,CN(O)S(=O)(=O)N1c2ccccc2Sc2cc(O)ccc21,"('crossover', 'CN(C)S(=O)(=O)N1c2ccccc2Sc2cc(O)ccc21', 'CN1CCN(S(=O)(=O)C(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1')","[0.3000722692848483, 0.5101166666666668, 0.5791428571428572, 0.4364455555555559]",0.3364485981308411
CN(C=CN(C)S(=O)(=O)CCN1CCN(C)CC1)CCc1ccccc1,CN(C=CN(C)S(=O)(=O)CCN1CCN(C)CC1)CCc1ccccc1,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'CN1CCN(CCS(=O)(=O)N(C)CCN(C)CCc2ccccc2)CC1')","[0.47037756746666654, 0.273516666666667, 0.33642857142857147, 0.7489200000000006]",0.4107142857142857
CN1CCN(CCNCCCC(=O)N2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,CN1CCN(CCNCCCC(=O)N2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,"('crossover', 'CN1CCN(CCC(=O)N2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1', 'CN1CCN(CCNCc2ccccc2)CC1')","[0.6975730629939394, 0.640216666666667, 0.5854285714285714, 0.9649788888888895]",0.416
CN1CCN(S(=O)(=O)N(C)CCN2c3ccc(O)cc3Sc3ccc(Cl)cc32)CC1,CN1CCN(S(=O)(=O)N(C)CCN2c3ccc(O)cc3Sc3ccc(Cl)cc32)CC1,"('crossover', 'CN(CCN1c2ccc(O)cc2Sc2ccc(Cl)cc21)S(=O)(=O)c1ccc(Cl)c(O)c1', 'CN1CCN(CCN=C2C(=O)c3ccccc3C(O)=C2CN2CCN(C)CC2)CC1')","[0.7366838192121213, 0.5953833333333337, 0.48092857142857154, 0.903417777777778]",0.42016806722689076
CN1CCN(Cc2ccc(S(=O)(=O)N(C)C)cc2O)CC1,CN1CCN(Cc2ccc(S(=O)(=O)N(C)C)cc2O)CC1,"('crossover', 'CN(C)S(=O)(=O)c1ccc(Cl)c(O)c1', 'CC1=C(C)c2ccccc2C(=O)C1=NCCCN1CCN(C)CC1')","[0.26710912907878787, 0.14831666666666674, 0.4577857142857143, 0.46392888888888945]",0.4791666666666667
CN1CCN(CN2c3ccccc3Sc3cc(O)ccc32)CC1,CN1CCN(CN2c3ccccc3Sc3cc(O)ccc32)CC1,"('crossover', 'CN1CCN(CCCCN2CCN(S(=O)(=O)c3ccc4c(c3)C(=O)C(=O)N4C)CC2)CC1', 'CN1CCN(CCCN2c3ccccc3Sc3cc(O)ccc32)CC1')","[0.30951676755151514, 0.6166333333333336, 0.21392857142857144, 0.6083088888888895]",0.44761904761904764
