index,smiles,pedigree,descriptors,fitnesses
CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2O)CC1,CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2O)CC1,"('crossover', 'CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2CO)CC1', 'CN1CCN(CCS(=O)(=O)N(C)C=CN(C)c2ccccc2)CC1')","[0.3095807959393939, 0.15540000000000007, 0.4577857142857143, 0.5180066666666673]",0.5104166666666666
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"('crossover', 'CC1=C(C)c2ccccc2C(=O)C1=NCCCN1CCN(C)CC1', 'CN(C)S(=O)(=O)c1ccc(Cl)c(O)c1')","[0.3640235626909091, 0.31336666666666674, 0.31328571428571433, 0.5551755555555562]",0.5104166666666666
CN1CCN(CCC(=O)NCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,CN1CCN(CCC(=O)NCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"('crossover', 'CN1CCN(CC(O)Nc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CN1CCN(CCC(=O)NCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.5368158769818182, 0.22400000000000012, 0.5211428571428571, 0.6969500000000007]",0.45794392523364486
CN(C)S(=O)(=O)c1ccc(CO)c(F)c1,CN(C)S(=O)(=O)c1ccc(CO)c(F)c1,"('crossover', 'CN(C)S(=O)(=O)c1ccc(Cl)c(F)c1', 'CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2CO)CC1')","[0.024400583224242427, 0.17805000000000004, 0.4115, 0.14661777777777807]",0.27835051546391754
CCc1cc(S(=O)(=O)N(C)C)ccc1CN1CCN(C)CC1,CCc1cc(S(=O)(=O)N(C)C)ccc1CN1CCN(C)CC1,"('crossover', 'CN1CCN(Cc2ccc(S(=O)(=O)N(C)C)cc2O)CC1', 'CN1CCN(Cc2ccc(S(=O)(=O)N(C)C)cc2CCNCc2ccccc2)CC1')","[0.3035830245575758, 0.29111666666666675, 0.31328571428571433, 0.5496311111111116]",0.47959183673469385
CC(CCN1CCN(C)CC1)C(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,CC(CCN1CCN(C)CC1)C(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"('crossover', 'CC(CCN1CCN(C)CC1)N1c2ccccc2Sc2cc(O)ccc21', 'CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21')","[0.6551013961333335, 0.6670500000000005, 0.5854285714285714, 0.9073455555555564]",0.44166666666666665
CCCN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,CCCN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"('crossover', 'CCCCN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21', 'CN1CCN(CCN(C)S(=O)(=O)N2c3ccccc3Sc3cc(Br)ccc32)CC1')","[0.18508363238787887, 0.8512500000000006, 0.33128571428571424, 0.4550933333333338]",0.30275229357798167
CN(CCN1c2ccc(O)cc2Sc2ccc(Cl)cc21)S(=O)(=O)c1ccc(Cl)c(O)c1,CN(CCN1c2ccc(O)cc2Sc2ccc(Cl)cc21)S(=O)(=O)c1ccc(Cl)c(O)c1,"('crossover', 'CN1CCN(CCN2c3ccc(O)cc3Sc3ccc(Cl)cc32)CC1', 'CN(C)S(=O)(=O)c1ccc(Cl)c(O)c1')","[0.8212378921696966, 0.9713333333333342, 0.5791428571428572, 0.9291155555555558]",0.3053435114503817
CN1CCN(S(=O)(=O)C(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,CN1CCN(S(=O)(=O)C(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,"('crossover', 'CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1', 'CN1CCN(CCC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1')","[0.6790386688121213, 0.4832166666666667, 0.8292857142857143, 0.8035766666666672]",0.39669421487603307
CN1CCN(Cc2ccc(S(=O)(=O)N(C)NO)cc2O)CC1,CN1CCN(Cc2ccc(S(=O)(=O)N(C)NO)cc2O)CC1,"('crossover', 'CN(CCN1c2ccc(O)cc2Sc2ccc(Cl)cc21)S(=O)(=O)c1ccc(Cl)c(O)c1', 'CN1CCN(Cc2ccc(S(=O)(=O)N(C)NCc3ccccc3)cc2O)CC1')","[0.31859447328484836, 0.02565000000000021, 0.6882142857142858, 0.45279777777777813]",0.3942307692307692
