index,smiles,pedigree,descriptors,fitnesses
CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2O)CC1,CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2O)CC1,"('crossover', 'CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2CO)CC1', 'CN1CCN(CCS(=O)(=O)N(C)C=CN(C)c2ccccc2)CC1')","[0.3095807959393939, 0.15540000000000007, 0.4577857142857143, 0.5180066666666673]",0.5104166666666666
CN(C)S(=O)(=O)c1ccc(CC=N)c(-c2ccccc2N)c1,CN(C)S(=O)(=O)c1ccc(CC=N)c(-c2ccccc2N)c1,"('crossover', 'CN(C)S(=O)(=O)c1ccc(CN)c(-c2ccccc2N)c1', 'CN(C)S(=O)(=O)c1ccc(CS[N+](=O)[O-])c(-c2ccccc2C=N)c1')","[0.2791509025696972, 0.479695, 0.6232142857142857, 0.551676666666667]",0.43564356435643564
CC(=CCCN1CCN(C)CC1)c1ccc(S(=O)(=O)N(C)C)cc1F,CC(=CCCN1CCN(C)CC1)c1ccc(S(=O)(=O)N(C)C)cc1F,"('crossover', 'CCc1ccc(S(=O)(=O)N(C)C)cc1F', 'CC(=CCCN1CCN(C)CC1)N(O)S(=O)(=O)N1c2ccccc2Sc2cc(O)ccc21')","[0.4369352313818181, 0.4361333333333333, 0.31328571428571433, 0.6608644444444453]",0.5148514851485149
CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2C2=NC(=O)C=C2)CC1,CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2C2=NC(=O)C=C2)CC1,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2C2C=CC(=O)N2)CC1')","[0.5005229142181817, 0.1853833333333336, 0.5235000000000001, 0.7293311111111118]",0.5238095238095238
CN(CCF)S(=O)(=[ClH])N1c2ccccc2Sc2cc(Br)ccc21,CN(CCF)S(=O)(=[ClH])N1c2ccccc2Sc2cc(Br)ccc21,"('crossover', 'CN1CCN(CCN(C)S(=O)(=[ClH])N2c3ccccc3Sc3cc(Br)ccc32)CC1', 'CC(=CCCN1CCN(C)CC1)c1ccc(S(=O)(=O)N(C)C)cc1F')","[0.6392368881818182, 0.9089333333333339, 0.16821428571428573, 0.6760155555555559]",0.3185840707964602
CCc1ccc(S(=O)(=O)N(C)C)cc1F,CCc1ccc(S(=O)(=O)N(C)C)cc1F,"('crossover', 'CN(C)S(=O)(=O)c1ccc(Cl)c(-c2ccccc2-c2ccccc2)c1', 'CN(C)S(=O)(=O)c1ccc(CO)c(F)c1')","[0.018402811842424233, 0.3564, 0.267, 0.18500888888888917]",0.2916666666666667
CN(C)S(=O)(=O)c1ccc(S(=O)(=O)N(C)Br)cc1-c1ccccc1N,CN(C)S(=O)(=O)c1ccc(S(=O)(=O)N(C)Br)cc1-c1ccccc1N,"('crossover', 'CC=Nc1ccc(S(=O)(=O)N(C)C)cc1N=N', 'CN1CCN(CCc2ccc(S(=O)(=O)N(C)Br)cc2-c2ccccc2N)CC1')","[0.6727036671393941, 0.4360833333333334, 0.7198571428571429, 0.6782111111111113]",0.3853211009174312
CCc1cc(S(=O)(=O)N(C)C)ccc1CN1CCN(C)CC1,CCc1cc(S(=O)(=O)N(C)C)ccc1CN1CCN(C)CC1,"('crossover', 'CN1CCN(Cc2ccc(S(=O)(=O)N(C)C)cc2O)CC1', 'CN1CCN(Cc2ccc(S(=O)(=O)N(C)C)cc2CCNCc2ccccc2)CC1')","[0.3035830245575758, 0.29111666666666675, 0.31328571428571433, 0.5496311111111116]",0.47959183673469385
CN1CCN(CCC=Nc2ccc(S(=O)(=O)N(C)C)cc2-c2ccccc2N=N)CC1,CN1CCN(CCC=Nc2ccc(S(=O)(=O)N(C)C)cc2-c2ccccc2N=N)CC1,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'CN1CCN(CCCNc2ccc(S(=O)(=O)N(C)C)cc2-c2ccccc2N=N)CC1')","[0.6582275612121212, 0.6843616666666671, 0.6602142857142858, 0.9362722222222228]",0.6538461538461539
CCCN1c2ccccc2Sc2ccc([N+](=O)[O-])cc21,CCCN1c2ccccc2Sc2ccc([N+](=O)[O-])cc21,"('crossover', 'CCCN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21', 'CCC(C)c1ccc([N+](=O)[O-])cc1-c1ccccc1[N+](=O)[O-]')","[0.18508363238787887, 0.8512500000000006, 0.33128571428571424, 0.4550933333333338]",0.3148148148148148
CN(C)S(=O)(=O)c1ccc(Cl)c(C(=O)N(F)N2c3ccccc3Sc3cc([N+](C)=O)ccc32)c1,CN(C)S(=O)(=O)c1ccc(Cl)c(C(=O)N(F)N2c3ccccc3Sc3cc([N+](C)=O)ccc32)c1,"('mutation', '[#8:1]>>[#6:1]', 'CN(C)S(=O)(=O)c1ccc(Cl)c(C(=O)N(F)N2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)c1')","[0.8971256951760304, 0.9458500000000009, 0.5786428571428571, 0.9773300000000005]",0.35877862595419846
CN1CCN(CCC=Nc2ccc(S(=O)(=O)N(C)N)cc2-c2ccccc2N)CC1,CN1CCN(CCC=Nc2ccc(S(=O)(=O)N(C)N)cc2-c2ccccc2N)CC1,"('crossover', 'CN1CCN(CCC=Nc2ccc(S(=O)(=O)N(C)C)cc2-c2ccccc2N)CC1', 'CCCc1ccc([N+](=O)[O-])cc1-c1ccccc1[N+](=O)[O-]')","[0.6218639248484849, 0.3783, 0.7732857142857142, 0.9125844444444448]",0.5943396226415094
