smiles,descriptors,fitnesses
CN1CCN(CC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2N)CC1,"[0.3944479110909092, 0.03416666666666701, 0.707, 0.6032655555555562]",0.4423076923076923
CN1CCN(C2=Cn3c(CO)ccc3Sc3ccccc32)CC1,"[0.30951676755151514, 0.5246666666666667, 0.226, 0.6017422222222227]",0.4074074074074074
CN1CCN(CCS(=O)(=O)N2CCN(CCc3ccccc3)CC2)CC1,"[0.47037756746666654, 0.1539833333333339, 0.33642857142857147, 0.732031111111112]",0.3333333333333333
CN(C)S(=O)(=O)c1ccc(F)c(Cl)c1,"[0.03637168311515151, 0.37156666666666666, 0.267, 0.13647555555555588]",0.2736842105263158
Cc1ccc(S(=O)(=O)c2ncccc2CN2CCN(C)CC2)cc1,"[0.36409423629090915, 0.41170333333333337, 0.38221428571428573, 0.5960200000000005]",0.4036697247706422
CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2,"[0.667119344618182, 0.6300333333333336, 0.5979285714285715, 0.8899800000000002]",0.4049586776859504
CN(C)N1C(=[BrH])C(=O)c2cc(S(=O)(=O)N3CCN(CCc4ccccc4)CC3)ccc21,"[0.8518143146181819, 0.4119999999999999, 0.45835714285714285, 0.9734700000000002]",0.44537815126050423
CN(C)S(=O)(=O)c1ccc(N)c(NC(=O)CCN2CCN(c3ccccn3)CC2)c1,"[0.6278616962303032, 0.2608166666666669, 0.7990714285714285, 0.8651544444444448]",0.4444444444444444
CN1CCN(C2=Nc3ccccc3Sc3ccc(F)cc32)CC1,"[0.3094562024121212, 0.6860000000000004, 0.13457142857142856, 0.5803555555555561]",0.44761904761904764
CN1CCN(CCC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,"[0.5701580624121212, 0.5610333333333335, 0.5854285714285714, 0.805523333333334]",0.4482758620689655
CN1CCN(CCOC2c3ccccc3CSc3ccc(Cl)cc32)CC1,"[0.49435640030303035, 0.7998500000000006, 0.11221428571428572, 0.768744444444445]",0.41228070175438597
CCCC(=O)NN1c2ccccc2Sc2cc(OC)ccc21,"[0.270026966109091, 0.7715333333333337, 0.2969285714285715, 0.5416522222222226]",0.28695652173913044
CN1CCN(CCCCc2ccccc2)CC1,"[0.021799844751515102, 0.4594500000000001, 0.04628571428571429, 0.37018888888888946]",0.35
Cc1ccc2c(c1)Sc1ccccc1N2N(Cl)C(=O)CCN1CCN(C)CC1,"[0.5792235154545456, 0.7721033333333339, 0.2145, 0.8348444444444452]",0.4732142857142857
CN(C)S(=O)(=O)c1ccc(N)c(NC(=O)N2CCN(c3ccccn3)CC2)c1,"[0.5429183625090911, 0.29469999999999996, 0.7990714285714285, 0.7640988888888892]",0.3813559322033898
CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCN(CCc4ccccc4)CC3)ccc21,"[0.5701240218666668, 0.31578333333333336, 0.5571428571428572, 0.772525555555556]",0.42735042735042733
CN1CCN(Cc2cccnc2N2CCN(c3ccccn3)CC2)CC1,"[0.38556831786666657, 0.34176666666666655, 0.27671428571428575, 0.729711111111112]",0.2755905511811024
CCN(CC)S(=O)(=O)c1ccc(N2CCN(C)CC2)c(NC(=O)Nc2ccccc2F)c1,"[0.7218343607272728, 0.6253333333333334, 0.6070714285714286, 0.9477800000000005]",0.4146341463414634
CN1CCN(CCc2cccnc2S(C)(=O)=O)CC1,"[0.17616802397575762, 0.12916666666666676, 0.3822142857142857, 0.3887533333333339]",0.35294117647058826
CN1CCN(C2=Cn3c(C=O)ccc3Sc3ccccc32)CC1,"[0.3034087370545454, 0.5780333333333335, 0.20342857142857143, 0.5957944444444451]",0.4205607476635514
CN1CCN(CC=C2c3ccccc3COc3ccc(C(=O)O)cc32)CC1,"[0.42175361402424216, 0.5760500000000003, 0.37864285714285717, 0.7243477777777787]",0.4424778761061947
CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCN(CCF)CC3)ccc21,"[0.39424304629090906, 0.10358333333333336, 0.5571428571428572, 0.5039588888888893]",0.3482142857142857
CCCN1CCN(S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3c2ccc3c(c2)C(=O)C(=O)N3C)CC1,"[0.8216413802666666, 0.3205, 0.824142857142857, 0.9732311111111117]",0.34814814814814815
CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)CN2CCN(c3ccccn3)CC2)c1,"[0.6428146615393941, 0.37433333333333324, 0.6132142857142857, 0.8204944444444447]",0.4188034188034188
Cc1ccc(S(=O)(=O)c2ncccc2CN2CCN(N3CCN(C)CC3)CC2)cc1,"[0.6188480188848486, 0.33380333333333345, 0.42850000000000005, 0.8531977777777783]",0.3464566929133858
