smiles,descriptors,fitnesses
Cc1ccc(S(=O)(=O)N(C)C)cc1NCCN1CCN(C)CC1,"[0.3490705973818182, 0.23410333333333347, 0.39921428571428574, 0.6053166666666673]",0.494949494949495
CCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])c(O)cc21,"[0.3214020511999999, 0.640716666666667, 0.6836428571428572, 0.5099877777777779]",0.25210084033613445
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"[0.3640235626909091, 0.31336666666666674, 0.31328571428571433, 0.5551755555555562]",0.5104166666666666
CN1CCN(CCCCNc2cc(S(=O)(=O)N(C)C)ccc2P)CC1,"[0.4884561632181818, 0.22946666666666674, 0.39921428571428574, 0.7591055555555563]",0.4666666666666667
CN1CCN(CCS(=O)(=O)N(C)Cl)CC1,"[0.09115401665454542, 0.024866666666666815, 0.31328571428571433, 0.2371088888888893]",0.32978723404255317
CC1=C(C)c2ccccc2C(=O)C1=NCCN1CCN(C)CC1,"[0.2612114012727273, 0.47745, 0.2565, 0.6142166666666671]",0.42857142857142855
CN1CCN(CCCC(=O)N(P)N2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,"[0.7095436282484849, 0.7098000000000005, 0.5226428571428572, 0.9503044444444451]",0.44166666666666665
CN1CCN(CCC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])c(O)cc32)CC1,"[0.6186275006545453, 0.5119666666666668, 0.7299285714285714, 0.8240211111111116]",0.4166666666666667
CN1CCN(CCc2cc(S(=O)(=O)N(O)CN)ccc2F)CC1,"[0.36711360550303035, 0.06861666666666695, 0.6436428571428572, 0.4878522222222225]",0.39622641509433965
CN(C)S(=O)(=O)c1ccc(Cl)c(CN2CCN(N3CCN(c4ccccn4)CC3)CC2)c1,"[0.7672477967030306, 0.3900166666666667, 0.45164285714285723, 0.968864444444445]",0.3858267716535433
CN1CCN(Cc2ccc(S(=O)(=O)N(C)C)cc2NC(=O)NC(=O)c2ccccn2)CC1,"[0.7126947708363637, 0.25686666666666685, 0.8210714285714286, 0.8978966666666671]",0.46218487394957986
CN1CCN(C2=Nc3ccccc3Sc3ccc(F)cc32)CC1,"[0.3094562024121212, 0.6860000000000004, 0.13457142857142856, 0.5803555555555561]",0.44761904761904764
CN1CCN(CCNc2cc(S(=O)(=O)N(C)C)ccc2-c2ccc(Cl)c(O)c2)CC1,"[0.6883784529333332, 0.5203666666666669, 0.5437142857142857, 0.9094700000000003]",0.5272727272727272
Cc1ccc2c(c1)Sc1ccccc1N2CCCCN1CCN(C)CC1,"[0.43093399675151534, 0.8542200000000008, 0.06942857142857144, 0.7991222222222231]",0.4636363636363636
CCCC(=O)N(O)N1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.363873718060606, 0.7717333333333337, 0.6208571428571429, 0.5482322222222225]",0.288135593220339
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)NC(=O)c1ccccn1,"[0.41546932138181825, 0.35037, 0.7747857142857144, 0.5863744444444446]",0.3076923076923077
CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2CCN2CCN(C)CC2)CC1,"[0.6432801408727274, 0.16945000000000074, 0.35957142857142865, 0.9177422222222232]",0.4083333333333333
Cc1ccc2c(c1)Sc1ccccc1N2NC(C)N(F)C(=O)O,"[0.3275597756727271, 0.8021366666666672, 0.39864285714285713, 0.5272500000000007]",0.27350427350427353
CN1CCN(CCc2ccccc2P)CC1,"[0.033770410006060604, 0.24614999999999995, 0.04628571428571429, 0.3714111111111115]",0.3645833333333333
Cc1ccccc1-c1ccc(S(=O)(=O)N(C)C)cc1CCN1CCN(C)CC1,"[0.5339809037333335, 0.5337033333333335, 0.31328571428571433, 0.8347644444444452]",0.6464646464646465
CN1CCN(CCNc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"[0.40951113551515145, 0.2916, 0.39921428571428574, 0.6083500000000005]",0.494949494949495
CN(CC(N)=O)S(=O)(=O)c1ccc(Cl)c(O)c1,"[0.16064486518787896, 0.10856666666666674, 0.7192857142857143, 0.24585555555555583]",0.205607476635514
CN1CCN(Cc2cc(S(=O)(=O)N(C)Cl)ccc2Cl)CC1,"[0.3819924339636364, 0.39361666666666667, 0.31328571428571433, 0.5003088888888895]",0.40594059405940597
CCCCCC(=O)N(P)N1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.49726151251515144, 0.9685833333333341, 0.47635714285714287, 0.7388711111111118]",0.27419354838709675
CCC(c1cc(S(=O)(=O)N(C)C)ccc1Cl)S(=O)(=O)O,"[0.3515631584606059, 0.40486666666666676, 0.655357142857143, 0.4100600000000005]",0.25925925925925924
Cc1ccc(S(=O)(=O)N(C)C)cc1NCCCCN1CCN(C)CC1,"[0.4340139311030303, 0.3641366666666667, 0.39921428571428574, 0.7079166666666674]",0.4666666666666667
CN1CCN(CC(=O)Nc2cc(-c3cc(S(=O)(=O)N(C)C)ccc3Cl)ccc2Cl)CC1,"[0.785182627430303, 0.5994333333333336, 0.5211428571428571, 0.948194444444445]",0.49122807017543857
Cc1ccc(S(=O)(=O)N(C)C)cc1Cc1cc(S(=O)(=O)N(C)Cl)ccc1Cl,"[0.681891377212121, 0.6273033333333338, 0.534, 0.7456844444444447]",0.3
