smiles,descriptors,fitnesses
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2O)CC1,"[0.3095807959393939, 0.15540000000000007, 0.4577857142857143, 0.5180066666666673]",0.5104166666666666
CN(C)S(=O)(=O)c1ccc(C=N)c(-c2ccccc2C=N)c1,"[0.2730428720727275, 0.5165400000000001, 0.6077142857142858, 0.539135555555556]",0.4215686274509804
Cc1ccc(S(=O)(=O)N(C)C)cc1C=CCCN1CCN(C)CC1,"[0.3824183277818184, 0.3993366666666667, 0.31328571428571433, 0.6626644444444452]",0.5252525252525253
CN1CCN(c2ccc(S(=O)(=O)N(C)C)cc2-c2cccc(P)n2)CC1,"[0.5064957080909093, 0.29185, 0.4053571428571429, 0.7733311111111117]",0.49523809523809526
CN1CCN(CCc2ccc(Br)c(-c3ccc(Br)c(F)c3)c2)CC1,"[0.6939562154303031, 0.8846000000000007, 0.04628571428571429, 0.720855555555556]",0.36607142857142855
Cc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1,"[0.08820878429090907, 0.23851999999999998, 0.2901428571428572, 0.30483111111111155]",0.3469387755102041
CN(C)S(=O)(=O)c1ccc2c(c1)Sc1ccccc1N2S(=O)(=O)N(N)Br,"[0.7664966062424243, 0.46166666666666667, 0.743, 0.7099111111111115]",0.4090909090909091
NN(Br)S(=O)(=O)c1cnc(Br)c(P)c1,"[0.4116015401878788, 0.16980000000000003, 0.5449285714285713, 0.2602244444444446]",0.1308411214953271
CN1CCN(CCc2ccc(O)cc2-c2ccccc2O)CC1,"[0.26419326669090903, 0.5091166666666668, 0.33528571428571424, 0.5872066666666672]",0.4519230769230769
CC(N=N)c1ccccc1-c1cc(S(=O)(=O)N(C)C)ccc1CCN1CCN(C)CC1,"[0.6613196857454547, 0.6642950000000004, 0.5719285714285712, 0.9328277777777787]",0.6132075471698113
CCCN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.18508363238787887, 0.8512500000000006, 0.33128571428571424, 0.4550933333333338]",0.30275229357798167
CN(C)S(=O)(=O)c1ccc(Br)c(CCN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)c1,"[0.9333571521818181, 0.9921666666666674, 0.5982857142857143, 0.9931800000000004]",0.392
CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2-c2ccccc2C(N)N=N)CC1,"[0.6643355917090911, 0.4803450000000001, 0.7577857142857143, 0.9163100000000005]",0.6132075471698113
CN1CCN(CCc2cc(S(=O)(=[BrH])N(C)C)ccc2P)CC1,"[0.551756309739394, 0.2731666666666666, 0.19135714285714286, 0.7093822222222228]",0.4215686274509804
CN(C)S(=O)(=O)c1ccc(CCN[NH3+])c(-c2ccccc2O)c1,"[0.336780724194212, 0.18308333333333357, 0.694857142857143, 0.5445600000000004]",0.4230769230769231
