smiles,descriptors,fitnesses
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2O)CC1,"[0.3095807959393939, 0.15540000000000007, 0.4577857142857143, 0.5180066666666673]",0.5104166666666666
CN(C)S(=O)(=O)c1ccc(CC=N)c(-c2ccccc2O)c1,"[0.2821327679878788, 0.5002616666666668, 0.581857142857143, 0.5211477777777781]",0.43564356435643564
CN1CCN(CCC=Cc2cccc(S(=O)(=O)N(C)C)c2)CC1,"[0.3399466609212122, 0.34793333333333337, 0.31328571428571433, 0.6100311111111119]",0.5360824742268041
CN1CCN(c2ccc(S(=O)(=O)N(C)C)cc2-c2cccc(P)n2)CC1,"[0.5064957080909093, 0.29185, 0.4053571428571429, 0.7733311111111117]",0.49523809523809526
CN1CCN(CCc2ccc(Br)c(-c3ccc(Br)c(F)c3)c2)CC1,"[0.6939562154303031, 0.8846000000000007, 0.04628571428571429, 0.720855555555556]",0.36607142857142855
Cc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1,"[0.08820878429090907, 0.23851999999999998, 0.2901428571428572, 0.30483111111111155]",0.3469387755102041
CN(S(=O)(=O)N=[N+]=[N-])S(=O)(=O)c1ccc(Br)c(Cl)c1,"[0.4935461710666666, 0.4630166666666667, 0.8591428571428571, 0.3574066666666669]",0.18584070796460178
CN(C)S(=O)(=O)c1ccc2c(c1)Sc1ccccc1N2S(=O)(=O)N(N)Br,"[0.7664966062424243, 0.46166666666666667, 0.743, 0.7099111111111115]",0.4090909090909091
NN(Br)S(=O)(=O)c1cnc(Br)c(P)c1,"[0.4116015401878788, 0.16980000000000003, 0.5449285714285713, 0.2602244444444446]",0.1308411214953271
CN1CCN(CC=Cc2cccc(S(=O)(=O)N(C)C)c2)CC1,"[0.2974749940606061, 0.28291666666666665, 0.31328571428571433, 0.5587311111111118]",0.47474747474747475
CC(N=N)c1ccccc1-c1cc(S(=O)(=O)N(C)C)ccc1CCN1CCN(C)CC1,"[0.6613196857454547, 0.6642950000000004, 0.5719285714285712, 0.9328277777777787]",0.6132075471698113
CCCN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.18508363238787887, 0.8512500000000006, 0.33128571428571424, 0.4550933333333338]",0.30275229357798167
CN(C)S(=O)(=O)c1ccc2c(c1)Sc1ccccc1N2CCC=C(Br)CC(=N)N,"[0.8152866062909092, 0.8390950000000005, 0.6463571428571429, 0.9227100000000007]",0.43478260869565216
CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2-c2ccccc2C(N)N=N)CC1,"[0.6643355917090911, 0.4803450000000001, 0.7577857142857143, 0.9163100000000005]",0.6132075471698113
CN1CCN(CCc2cc(S(=O)(=[BrH])N(C)C)ccc2P)CC1,"[0.551756309739394, 0.2731666666666666, 0.19135714285714286, 0.7093822222222228]",0.4215686274509804
CN(C)S(=O)(=O)c1ccc(CCN[NH3+])c(-c2ccccc2O)c1,"[0.336780724194212, 0.18308333333333357, 0.694857142857143, 0.5445600000000004]",0.4230769230769231
CN1CCN(CCS(=O)(=[BrH])N(C)O)CC1,"[0.23044230296969687, 0.049399999999999965, 0.33585714285714285, 0.29797666666666706]",0.3020833333333333
CN(C)S(=O)(=O)c1ccc2c(c1)Sc1ccccc1N2CS(=O)(=O)NO,"[0.5758576777090907, 0.3842833333333333, 0.7644285714285715, 0.6525311111111116]",0.41818181818181815
CN1CCN(CCc2cc(-c3cc(S(=O)(=O)N(C)C)ccc3P)ccc2Br)CC1,"[0.8245155966606063, 0.5261166666666669, 0.31328571428571433, 0.9715088888888894]",0.5566037735849056
CN(C)S(=O)(=O)c1ccc(O)c(CN=[N+]=[N-])c1,"[0.09413033710303029, 0.3254666666666667, 0.7597857142857142, 0.2425511111111115]",0.2621359223300971
CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2-c2ccccc2NC(N)N)CC1,"[0.6704436222060608, 0.2511166666666672, 0.7709285714285715, 0.9575255555555559]",0.6132075471698113
CN1c2ccccc2Sc2cc(S(=O)(=O)N(C)C)ccc21,"[0.2880767265212121, 0.611566666666667, 0.2901428571428572, 0.5104755555555559]",0.4895833333333333
CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2-c2ccccc2O)CC1,"[0.5399786751151515, 0.43323333333333336, 0.4577857142857143, 0.8006288888888894]",0.6632653061224489
CC(N=N)c1ccccc1-c1cc(S(=O)(=O)N(C)N=N)ccc1CN1CCN(C)CC1,"[0.661243467175758, 0.7099066666666672, 0.8305714285714284, 0.870124444444445]",0.5132743362831859
CC(=CCCN1CCN(C)CC1)N1c2ccccc2Sc2cc(C)ccc21,"[0.46729763311515155, 0.9398366666666677, 0.06942857142857144, 0.8466000000000007]",0.5092592592592593
CCN(C)S(=O)(=O)c1ccc(CN=[N+]=[N-])c(-c2ccccc2C)c1,"[0.36100211175757563, 0.7687866666666673, 0.6152857142857143, 0.6106088888888894]",0.37272727272727274
CN(C)S(=O)(=O)c1ccc(CCC=N)c(-c2ccccc2C(=N)N)c1,"[0.403473778618182, 0.4950233333333334, 0.7935714285714286, 0.6763511111111116]",0.42990654205607476
CN(C)S(=O)(=O)c1ccc2c(c1)Sc1ccccc1N2OS(=O)(=O)N(N)Br,"[0.8149660444848487, 0.45026666666666665, 0.8089285714285714, 0.7219666666666669]",0.39823008849557523
CN1CCN(CN2C=CN(CCc3cc(S(=O)(=O)N(C)C)ccc3P)CC2)CC1,"[0.649142675630303, 0.12891666666666707, 0.3595714285714286, 0.9079866666666675]",0.43103448275862066
CN(C)S(=O)(=O)c1ccc(Br)c(CS(=O)(=O)N(N)O)c1,"[0.4907752262060605, 0.09901666666666671, 0.8643571428571429, 0.39390555555555584]",0.24770642201834864
CC=Cc1ccc(S(=O)(=O)N(C)C)cc1-c1ccccc1C,"[0.2731190906424243, 0.7409033333333338, 0.267, 0.5799533333333339]",0.43564356435643564
CN1CCN(CCc2ccc3ccccc3c2)CC1,"[0.08841908698181813, 0.5216166666666667, 0.04628571428571429, 0.4621000000000006]",0.42424242424242425
CN1CCN(CS(=O)(=[BrH])N(C)C)CC1,"[0.1819728647272727, 0.08241666666666662, 0.19135714285714286, 0.2898711111111115]",0.3118279569892473
CN1CCN(CCC=CN2c3ccccc3Sc3cc(S(=O)(=O)N(C)C)ccc32)CC1,"[0.7066091460606059, 0.6984666666666671, 0.33642857142857147, 0.9745866666666675]",0.6796116504854369
CN1CCN(CCc2ccc(S(=O)(=O)N(N)O)cc2-c2ccccc2C=N)CC1,"[0.5823741234060608, 0.3157950000000002, 0.8140000000000001, 0.8044822222222228]",0.5514018691588785
