elites,descriptors,fitnesses
CN1CCN(CCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2C=O)CC1,"[0.4762650797333332, 0.13756666666666692, 0.6430714285714286, 0.6654000000000008]",0.4716981132075472
CCCCN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1,"[0.3247146939636364, 0.574366666666667, 0.2901428571428572, 0.6006088888888896]",0.411214953271028
CN1CCN(N2CCN(CCc3cc(S(=O)(=O)N(C)C)ccc3Cl)CC2)CC1,"[0.6187773452848484, 0.23546666666666694, 0.3595714285714286, 0.8123533333333341]",0.4298245614035088
Cc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1,"[0.08820878429090907, 0.23851999999999998, 0.2901428571428572, 0.30483111111111155]",0.3469387755102041
CN1CCN(CCNS(=O)(=O)c2ccc3ccccc3c2)CC1,"[0.32773059992727277, 0.3109166666666666, 0.37607142857142856, 0.5897055555555561]",0.4803921568627451
CN1CCN(CCC=C2c3ccccc3Sc3cc(NC(=N)N)c(Cl)cc32)CC1,"[0.6126052864000001, 0.779861666666667, 0.4884285714285714, 0.9242977777777784]",0.5849056603773585
CCCN1c2ccccc2Sc2ccc([N+](=O)[O-])cc21,"[0.18508363238787887, 0.8512500000000006, 0.33128571428571424, 0.4550933333333338]",0.3148148148148148
CCC(F)=CCC(F)=CCN([N+](=O)[O-])S(=O)(=O)N1c2ccccc2Sc2cc(O)ccc21,"[0.7820406640848484, 0.9567166666666674, 0.7427857142857143, 0.8524555555555557]",0.2814814814814815
CN1CCN(C(=O)NN2c3ccccc3Sc3cc(S(=O)(=O)[N+](=O)[O-])ccc32)CC1,"[0.6790386688121209, 0.43778333333333325, 0.8292857142857144, 0.7880877777777782]",0.42016806722689076
CN([N+](=O)[O-])S(=O)(=O)CCN1CCN(c2ccccn2)CC1,"[0.3155023487515154, 0.026150000000000267, 0.7134999999999999, 0.4603800000000005]",0.30357142857142855
CN1CCN(CN2CCN(N3c4ccccc4Sc4ccc(S(C)(=O)=O)cc43)CC2)CC1,"[0.7520967188848484, 0.48838333333333345, 0.3595714285714286, 0.9926533333333338]",0.4628099173553719
CN1CCN(CC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2C(=N)N)CC1,"[0.7066969994545456, 0.26231166666666694, 0.8773571428571428, 0.9592622222222228]",0.5446428571428571
CCCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,"[0.28506082055757576, 0.767133333333334, 0.267, 0.5268200000000006]",0.39805825242718446
CN1CCN(CCN(O)N2c3ccccc3Sc3cc(S(C)(=O)=O)ccc32)CC1,"[0.6337716142181815, 0.5077333333333334, 0.48092857142857154, 0.8298366666666671]",0.5462962962962963
CCCCCC=NC(=O)NN1c2ccccc2Sc2cc(S(=O)(=O)[N+](=O)[O-])ccc21,"[0.6760227628484846, 0.8384000000000006, 0.8712857142857144, 0.8276877777777782]",0.31007751937984496
CN1CCN(CCCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1,"[0.4822505984242424, 0.9606500000000008, 0.04628571428571429, 0.8029666666666674]",0.6770833333333334
CCCC(=O)N(O)N1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.363873718060606, 0.7717333333333337, 0.6208571428571429, 0.5482322222222225]",0.288135593220339
CN([N+](=O)[O-])S(=O)(=O)N1c2ccccc2Sc2cc(O)ccc21,"[0.3879212498545454, 0.4772000000000001, 0.7427857142857143, 0.49431111111111126]",0.32142857142857145
CN([N+](=O)[O-])S(=O)(=O)C=C1c2ccc(S(=O)(=O)N(O)Cl)cc2Sc2ccc(Cl)cc21,"[0.866404903187879, 0.6134666666666669, 0.9866428571428572, 0.7715277777777776]",0.34146341463414637
CN1CCN(CCCN2C=CN(N3CCN(c4ccccn4)CC3)CC2)CC1,"[0.4857436185454546, 0.22415000000000043, 0.23092857142857146, 0.8221777777777787]",0.2537313432835821
CCCN1c2ccccc2Sc2ccc(NS(C)(=O)=O)cc21,"[0.33054839338181796, 0.7618000000000005, 0.3529285714285715, 0.5863388888888895]",0.3611111111111111
CN1CCN(CCc2ccc3ccccc3c2)CC1,"[0.08841908698181813, 0.5216166666666667, 0.04628571428571429, 0.4621000000000006]",0.42424242424242425
Cc1ccc2c(c1)C(=CCN1CCN(C)CC1)c1ccc(S(=O)(=O)N(O)Cl)cc1S2,"[0.7275598827515147, 0.6954033333333337, 0.4577857142857143, 0.8824922222222227]",0.5943396226415094
CN1CCN(CCN(O)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"[0.4579805737575758, 0.2555500000000001, 0.4809285714285714, 0.6154922222222229]",0.48514851485148514
CN(C)S(=O)(=O)c1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,"[0.15157941214545465, 0.20888333333333334, 0.8832857142857142, 0.2291511111111113]",0.24761904761904763
CCCCCCN1c2ccc(NS(=O)(=O)O)cc2Sc2ccc(C)cc21,"[0.5064328322060605, 0.9821200000000007, 0.49742857142857144, 0.7562588888888894]",0.27419354838709675
