elites,descriptors,fitnesses
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2C=O)CC1,"[0.3459444323030303, 0.1732166666666669, 0.4352142857142858, 0.5593700000000006]",0.5102040816326531
CN1CCN(CCN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,"[0.3702022667878788, 0.36795, 0.3132857142857143, 0.6411200000000007]",0.5454545454545454
CN1CCN(N2CCN(CCc3cc(S(=O)(=O)N(C)C)ccc3Cl)CC2)CC1,"[0.6187773452848484, 0.23546666666666694, 0.3595714285714286, 0.8123533333333341]",0.4298245614035088
Cc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1,"[0.08820878429090907, 0.23851999999999998, 0.2901428571428572, 0.30483111111111155]",0.3469387755102041
CN1CCN(CCNS(=O)(=O)c2ccc3ccccc3c2)CC1,"[0.32773059992727277, 0.3109166666666666, 0.37607142857142856, 0.5897055555555561]",0.4803921568627451
CN1CCN(CCC=C2c3ccccc3Sc3cc(NC(=N)N)c(Cl)cc32)CC1,"[0.6126052864000001, 0.779861666666667, 0.4884285714285714, 0.9242977777777784]",0.5849056603773585
CCCN1c2ccccc2Sc2ccc([N+](=O)[O-])cc21,"[0.18508363238787887, 0.8512500000000006, 0.33128571428571424, 0.4550933333333338]",0.3148148148148148
CCC=C1c2ccc(S(=O)(=O)N(F)C(=O)N(O)Cl)cc2Sc2ccc(Cl)cc21,"[0.7180841893212123, 0.9977500000000005, 0.5565714285714286, 0.7154922222222222]",0.37606837606837606
CN1CCN(C(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2C(=N)N)CC1,"[0.6642253325939396, 0.36121166666666654, 0.8773571428571428, 0.9095066666666671]",0.504424778761062
CN([N+](=O)[O-])S(=O)(=O)CCN1CCN(c2ccccn2)CC1,"[0.3155023487515154, 0.026150000000000267, 0.7134999999999999, 0.4603800000000005]",0.30357142857142855
CN1CCN(CN2CCN(N3c4ccccc4Sc4ccc(S(C)(=O)=O)cc43)CC2)CC1,"[0.7520967188848484, 0.48838333333333345, 0.3595714285714286, 0.9926533333333338]",0.4628099173553719
CN1CCN(CC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2C(=N)N)CC1,"[0.7066969994545456, 0.26231166666666694, 0.8773571428571428, 0.9592622222222228]",0.5446428571428571
CCCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,"[0.28506082055757576, 0.767133333333334, 0.267, 0.5268200000000006]",0.39805825242718446
Cc1ccccc1-c1ccc(S(=O)(=O)N(C)C)cc1NC(=O)CN1CCN(C)CC1,"[0.6218298843030304, 0.43303666666666657, 0.5211428571428571, 0.8894944444444451]",0.5700934579439252
