smiles,descriptors,fitnesses
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)CN1CCN(C)CC1,"[0.3914320051272729, 0.15520333333333347, 0.5211428571428571, 0.6068722222222228]",0.4423076923076923
CCc1ccc(S(=O)(=O)N(C)C)cc1CCN1CCN(C)CC1,"[0.346054691418182, 0.2982000000000001, 0.31328571428571433, 0.6037088888888895]",0.494949494949495
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2N2CCN(C)CC2)CC1,"[0.5583368071515153, 0.16310000000000058, 0.35957142857142865, 0.829620000000001]",0.4298245614035088
Cc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1,"[0.08820878429090907, 0.23851999999999998, 0.2901428571428572, 0.30483111111111155]",0.3469387755102041
CCCc1cc(S(=O)(=O)N(C)C)ccc1N1CCN(C)CC1,"[0.3035830245575758, 0.3568666666666667, 0.31328571428571433, 0.5668866666666673]",0.43564356435643564
CN1CCN(CCCCC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,"[0.6551013961333333, 0.6910666666666669, 0.5854285714285714, 0.9081233333333341]",0.4262295081967213
Cc1ccc2c(c1)N(C(=O)O)c1ccccc1S2,"[0.09712439270303039, 0.7959533333333336, 0.2895714285714286, 0.35453111111111135]",0.29523809523809524
CN1CCN(S(=O)(=O)CC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,"[0.7215103356727274, 0.38431666666666686, 0.8292857142857143, 0.8533322222222228]",0.3983739837398374
CN1CCN(N2CCN(S(=O)(=[BrH])CCc3ccccc3)CC2)CC1,"[0.5791652868121212, 0.29178333333333323, 0.2145, 0.7299266666666674]",0.2727272727272727
CN(C)S(=O)(=O)c1ccc(N2CCN([N+](=O)[O-])CC2)c(C(=O)O)c1,"[0.4033172887757575, 0.07480000000000027, 0.8878571428571428, 0.500605555555556]",0.3185840707964602
CCc1ccc(S(=O)(=O)N(C)S(=O)(=O)c2ccccc2)cc1NC(=O)C(=O)O,"[0.6092592209575757, 0.29691666666666666, 0.9851428571428571, 0.6740233333333341]",0.2698412698412698
CN(C)S(=O)(=O)c1ccc(S(=O)(=O)N2CCN(CCc3ccccc3P)CC2)c(CO)c1,"[0.8307165142121212, 0.16310000000000016, 0.7016428571428571, 0.9769600000000005]",0.4661016949152542
CN1CCN(C2=Nc3ccccc3Sc3ccc(F)cc32)CC1,"[0.3094562024121212, 0.6860000000000004, 0.13457142857142856, 0.5803555555555561]",0.44761904761904764
CN1CCN(CCN2c3ccccc3Sc3ccc(S(=O)(=O)C(=O)O)cc32)CC1,"[0.6306454491393936, 0.5814000000000002, 0.5797142857142857, 0.8128955555555564]",0.5321100917431193
Cc1ccc2c(c1)N(CCCCN1CCN(C)CC1)c1ccccc1S2,"[0.43093399675151534, 0.8542200000000008, 0.06942857142857144, 0.7991222222222227]",0.47706422018348627
CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.3154042798181818, 0.7548000000000005, 0.5391428571428571, 0.5427900000000002]",0.28205128205128205
Cc1ccccc1NC(=O)Cc1cc(S(=O)(=O)N(C)O)ccc1O,"[0.3790716444727271, 0.3985866666666667, 0.7638571428571429, 0.5372755555555558]",0.30434782608695654
CN1CCN(CCS(=O)(=O)N2CCN(CCc3ccccc3P)CC2)CC1,"[0.5672914664424242, 0.0707166666666672, 0.33642857142857147, 0.8358533333333341]",0.32786885245901637
CN1CCN(CCc2ccc3ccccc3c2)CC1,"[0.08841908698181813, 0.5216166666666667, 0.04628571428571429, 0.4621000000000006]",0.42424242424242425
CN1CCN(CCCCN2c3ccccc3Sc3cc(S(=O)(=O)N(C)C)ccc32)CC1,"[0.7127171765575755, 0.6778666666666671, 0.33642857142857147, 0.9784088888888897]",0.6320754716981132
CCCN(CC)S(=O)(=O)c1ccc(N2CCN(C)CC2)c(NC(=O)NC=O)c1,"[0.5642243194181819, 0.27281666666666665, 0.729, 0.767713333333334]",0.32786885245901637
CN1CCN(c2ccc(S(=O)(=O)N(C)C)cc2CCC=N)CC1,"[0.34296256688484855, 0.29514499999999994, 0.4836428571428572, 0.6014388888888896]",0.45098039215686275
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)C(=O)O,"[0.18503740166060606, 0.12807, 0.7412857142857144, 0.31463666666666684]",0.2523364485981308
O=C(CCCCC=S)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.49112464667878797, 0.8814666666666672, 0.5391428571428571, 0.7340677777777783]",0.272
Cc1cc(S(=O)(=O)N(C)C)ccc1CC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.8275853388000001, 0.7550200000000005, 0.8061428571428573, 0.9966544444444445]",0.366412213740458
CN(C)S(=O)(=O)c1ccc(Cc2ccccc2)c(C(=O)O)c1,"[0.2851146334060605, 0.4543166666666667, 0.5334285714285715, 0.48357888888888945]",0.35514018691588783
CN1CCN(c2ccc(S(=O)(=O)N(C)C)cc2Cc2ccccc2)CC1,"[0.44903757001212125, 0.4632500000000001, 0.31328571428571433, 0.7363644444444452]",0.5192307692307693
Cc1cc(S(=O)(=O)N(C)C)ccc1S(=O)(=O)N1CCN(CCCCc2ccccc2)CC1,"[0.7702765107151517, 0.5124200000000001, 0.5571428571428572, 0.9625622222222228]",0.46218487394957986
Cc1ccc(S(=O)(=O)N2CCN(N(C)S(=O)(=O)c3ccc(Cl)c(Cl)c3)CC2)cc1,"[0.7637425863999999, 0.5573033333333335, 0.5571428571428572, 0.8102400000000002]",0.3225806451612903
CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2O)CC1,"[0.26710912907878787, 0.14831666666666674, 0.4577857142857143, 0.46392888888888945]",0.4791666666666667
CN1CCN(CN2c3ccccc3Sc3ccc(C#N)cc32)CC1,"[0.33679050800000004, 0.6443133333333337, 0.23935714285714285, 0.6422000000000007]",0.4485981308411215
CN1CCN(N2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,"[0.4548712694303028, 0.5592000000000003, 0.3132857142857143, 0.6813977777777784]",0.5
CN1CCN(S(=O)(=O)c2ccc(S(=O)(=O)N(C)C)cc2)CC1,"[0.36999196409696966, 0.06216666666666685, 0.5571428571428572, 0.4841177777777784]",0.4117647058823529
CN1CCN(c2ccc(S(=O)(=O)N(C)C)cc2CN2CCN([N+](=O)[O-])CC2)CC1,"[0.6097118922424243, 0.08300000000000059, 0.6677142857142858, 0.7874355555555564]",0.3865546218487395
CN(C)S(=O)(=O)c1ccc(S(=O)(=O)N2CCN(CCCc3ccccc3)CC2)c(C(=O)O)c1,"[0.8186356898424242, 0.3457000000000002, 0.8235714285714285, 0.9359544444444452]",0.4426229508196721
CN1CCN(S(=O)(=O)c2ccc(S(=O)(=O)N(C)C)cc2-c2ccccc2)CC1,"[0.6003898432727273, 0.3399999999999999, 0.5571428571428572, 0.7667400000000005]",0.514018691588785
CN1CCN(c2ccc(S(=O)(=O)N(C)C)cc2CCc2ccccc2)CC1,"[0.4915092368727273, 0.4956500000000001, 0.31328571428571433, 0.7874977777777783]",0.5188679245283019
CCc1ccc(S(=O)(=O)N(C)C)cc1-c1ccccc1,"[0.1942837874181819, 0.6110500000000002, 0.267, 0.4680977777777782]",0.41414141414141414
C=S(=O)(c1ccc2ccccc2c1)N1CCN(C)CC1,"[0.19130192199999996, 0.4295833333333334, 0.16821428571428573, 0.5171933333333337]",0.39215686274509803
CCCN1c2ccccc2Sc2ccc(C)cc21,"[0.0912368804363636, 0.917953333333334, 0.023142857142857146, 0.43378888888888933]",0.3300970873786408
CN(O)S(=O)(=O)c1ccc2ccccc2c1,"[0.036502921854545456, 0.39158333333333334, 0.4115, 0.2298144444444447]",0.3163265306122449
CN1CCN(N2c3ccccc3Sc3cc(N=[N+]=[ClH])ccc32)CC1,"[0.4094073354790606, 0.7095500000000005, 0.25842857142857145, 0.6631777777777783]",0.38392857142857145
CCCc1cc(S(=O)(=O)N(C)C)cc(Br)c1N1CCN(C)CC1,"[0.539675485369697, 0.4839500000000001, 0.31328571428571433, 0.6524422222222228]",0.37383177570093457
Cc1ccc2c(c1)N(CCN1CCN(C)CC1)c1ccccc1S2,"[0.34599066303030324, 0.7241866666666672, 0.06942857142857144, 0.6965222222222228]",0.5048543689320388
CN(C)S(=O)(=O)CCN1CCN(N2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2)CC1,"[0.8187799895030301, 0.1783500000000007, 0.6034285714285715, 0.9974066666666671]",0.3798449612403101
CCCN1CCN(S(=O)(=O)c2ccc(S(=O)(=O)N(C)C)cc2C(=O)O)CC1,"[0.5882378106666667, 0.1419000000000004, 0.8235714285714285, 0.6640433333333342]",0.3893805309734513
CN1c2ccccc2Sc2ccc(C#N)cc21,"[0.039565058545454515, 0.7151300000000003, 0.1930714285714286, 0.3309444444444447]",0.30097087378640774
CCc1ccc(S(=O)(=O)N(C)C)cc1C(=O)C(=O)O,"[0.1820214956969697, 0.21109999999999998, 0.655357142857143, 0.3184344444444447]",0.2641509433962264
CCCN(C)S(=O)(=O)c1ccc(N2CCN(C)CC2)c(NC(=O)NC=O)c1,"[0.5217526525575759, 0.20780000000000012, 0.729, 0.7164133333333339]",0.3474576271186441
CCc1cc(S(=O)(=O)N(C)C)ccc1N1CCN(C)CC1,"[0.26111135769696975, 0.29185, 0.31328571428571433, 0.5155866666666673]",0.43434343434343436
Cc1ccc(S(=O)(=O)N(C)C)cc1CCN1CCN(C)CC1,"[0.3035830245575758, 0.2558700000000001, 0.31328571428571433, 0.5521422222222228]",0.5104166666666666
Cc1ccc2c(c1)N(CCN1CCN(C)CC1)c1ccccc1[BrH]2,"[0.49130609070303044, 0.7153700000000006, 0.06942857142857144, 0.7381333333333342]",0.4090909090909091
CN1CCN(CCc2ccc3c(c2)N(C(=O)O)c2ccccc2S3)CC1,"[0.43682150901818184, 0.7095333333333337, 0.33585714285714285, 0.7201311111111118]",0.48148148148148145
CN(C)S(=O)(=O)CS(=O)(=O)c1ccc2c(c1)N(C(=O)O)c1ccccc1S2,"[0.615203179490909, 0.5149833333333335, 0.8004285714285716, 0.6870044444444449]",0.3739130434782609
CN1CCN(CCN2c3ccccc3Sc3ccc(C=S)cc32)CC1,"[0.4367676961696969, 0.7307500000000005, 0.06942857142857144, 0.7856333333333341]",0.49056603773584906
CN1CCN(CCN2c3ccccc3Sc3ccc(S(=O)(=O)c4ccccc4)cc32)CC1,"[0.7277408154666665, 0.811583333333334, 0.3132857142857143, 0.9982644444444446]",0.4957983193277311
CS(=O)(=O)c1ccc2c(c1)N(C(=O)O)c1ccccc1S2,"[0.2909483328242426, 0.6451333333333337, 0.5334285714285715, 0.44756222222222264]",0.3490566037735849
CN1CCN(N2CCN(S(=O)(=[BrH])CCc3ccc4ccccc4c3)CC2)CC1,"[0.7307278627636363, 0.4839833333333334, 0.2145, 0.9244377777777784]",0.31746031746031744
CN1CCN(S(=O)(=O)N2CCN(CCCc3ccccc3)CC2)CC1,"[0.4279059006060605, 0.20483333333333367, 0.33642857142857147, 0.6751755555555563]",0.3418803418803419
CS(=O)(=O)c1ccc2c(c1N)N(C(=O)O)c1ccccc1S2,"[0.33643590564848486, 0.5755000000000002, 0.7192857142857143, 0.4965888888888892]",0.3063063063063063
Cc1ccc(S(=O)(=O)N(C)C)cc1C(=O)O,"[0.05471675423030304, 0.2405866666666667, 0.5334285714285715, 0.21123444444444467]",0.2727272727272727
