smiles,descriptors,fitnesses
NS(=O)(=O)c1c(Br)cc(OBr)n1-c1ccc(C(F)(F)F)cc1,"[0.7177261271030306, 0.6824500000000002, 0.5308571428571428, 0.437768888888889]",0.3723404255319149
CS(=O)(=O)c1ccc(Br)cc1,"[0.027075795648484863, 0.39210000000000006, 0.24385714285714286, 0.08057555555555575]",0.2345679012345679
NS(=O)(=O)c1c(OBr)cc(OBr)n1F,"[0.3842922121090911, 0.2909166666666667, 0.5967857142857144, 0.12690222222222222]",0.16304347826086957
Cc1ccc(-n2c(-c3ccc(-c4ccc(S(N)(=O)=O)cc4)cc3)cnc2C(F)(F)F)cc1,"[0.7033550984121212, 0.9468200000000006, 0.557, 0.8394244444444445]",0.6
Cc1ccc(-c2nc(NF)cc(C(F)(F)C(F)(F)F)n2)cc1,"[0.2911214139636365, 0.817086666666667, 0.2700714285714286, 0.2987188888888888]",0.3402061855670103
Cc1ccc(-n2c(-n3c(-c4ccc(S(N)(=O)=O)cc4)cnc3C(F)(F)F)cnc2C(F)(F)F)cc1,"[0.8790456516363637, 0.8697366666666672, 0.6842857142857143, 0.8026244444444447]",0.5660377358490566
Cc1c(F)cc(-c2ccc(-c3nn(F)cc3Br)cc2)n1C(F)(F)F,"[0.5454242439030303, 0.989586666666667, 0.1625, 0.45875555555555586]",0.3333333333333333
Cc1ccc(-n2c(-c3ccc(S(N)(=O)=O)cc3)cnc2C(F)(F)S(N)(=O)=O)cc1,"[0.6577518285818181, 0.38882, 0.9867142857142857, 0.6901266666666669]",0.6195652173913043
Cn1c(-c2ccc(S(N)(=O)=O)cc2)cnc1C(F)(F)S(N)=O,"[0.3788845111636364, 0.15103333333333338, 0.8647857142857143, 0.4026777777777779]",0.43333333333333335
Cc1ccc(-n2c(-c3ccc(S(N)(=O)=O)cc3)cnc2S(N)(=O)=O)cc1,"[0.5062463545212121, 0.27375333333333335, 0.9867142857142857, 0.6275933333333336]",0.5777777777777777
Cc1ccc(-c2cn(-c3ccc(C(F)(F)F)cc3)c(=O)[nH]2)cc1,"[0.2821151445333335, 0.7766366666666671, 0.2699285714285714, 0.46183]",0.5
Cc1ccc(-n2c(-n3c(-c4ccc(S(N)(=O)=O)cc4)cnc3C)cnc2C)cc1,"[0.5519442300363638, 0.6329433333333337, 0.6842857142857143, 0.7967355555555559]",0.52
