smiles,descriptors,fitnesses
CS(=O)(=O)c1ccc(Br)cc1,"[0.027075795648484863, 0.39210000000000006, 0.24385714285714286, 0.08057555555555575]",0.2345679012345679
CCOCCc1cc(-c2ccc(S(N)(=O)=O)cc2)n(-c2ccc(C(F)(F)F)cc2)c1C,"[0.6882974189575758, 0.8663200000000008, 0.5308571428571428, 0.8057133333333338]",0.56
O=C(O)N1N=C(C(F)(F)F)CC1c1cccc2ccccc12,"[0.2517492795515152, 0.7804833333333336, 0.37785714285714284, 0.3851088888888894]",0.24528301886792453
Cc1ccc(-n2c(-c3ccc(S(=O)(=O)C4CC(C(F)(F)F)=NN4C(=O)O)cc3)cnc2C)cc1,"[0.8094179113575759, 0.8429900000000005, 0.7490000000000001, 0.8602066666666668]",0.5045871559633027
CS(=O)(=O)c1cn(-c2ccc(S(N)(=O)=O)cc2)nc1-c1ccc(Br)cc1,"[0.6968512425090909, 0.4754500000000001, 0.8008571428571428, 0.6798111111111114]",0.4791666666666667
NS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)CC2S(N)(=O)=O)cc1,"[0.4455072166424243, 0.09616666666666672, 0.9708571428571428, 0.39218222222222227]",0.39361702127659576
NC(=O)c1cn(-c2ccc(S(N)(=O)=O)cc2)nc1-c1ccc(Br)cc1,"[0.5908762829575759, 0.4246833333333333, 0.8647857142857144, 0.62879]",0.47368421052631576
Cc1ccc(-c2ccc(F)cc2)n1-c1ccc(S(C)(=O)=O)cc1,"[0.31541993324848466, 0.7492200000000006, 0.2790714285714286, 0.5445533333333337]",0.4673913043478261
CS(=O)(=O)c1ccc(-n2c(-c3ccc(F)cc3)ccc2-c2ccc(F)cc2)cc1,"[0.5578630491636364, 0.998833333333334, 0.2790714285714286, 0.7740755555555556]",0.39090909090909093
Cc1ccc(-c2nn(-c3ccc(S(N)(=O)=O)cc3)cc2S(C)(=O)=O)cc1,"[0.5032304485575757, 0.39977, 0.8008571428571429, 0.6468888888888892]",0.5604395604395604
CS(=O)(=O)c1ccc(-c2nc(Nc3ccc(S(N)(=O)=O)cc3)cc(C(F)(F)F)n2)cc1,"[0.7486323685454547, 0.5761500000000002, 0.9436428571428572, 0.7408633333333335]",0.5048543689320388
Cc1ccc(-c2ccc(C)n2-c2ccc(S(C)(=O)=O)cc2)cc1,"[0.303374696509091, 0.7774400000000005, 0.2790714285714286, 0.5976533333333337]",0.5168539325842697
Cc1ccc(C)n1-c1ccc(S(C)(=O)=O)cc1,"[0.07297681733333332, 0.49960666666666675, 0.2790714285714286, 0.31503111111111143]",0.3448275862068966
COCCc1cc(-c2ccc(S(C)(=O)=O)cc2)n(-c2ccc(C(F)(F)F)cc2)c1C,"[0.6428098461333333, 0.9273200000000008, 0.34500000000000003, 0.7737088888888894]",0.5
Cc1ccc(-c2cn(-c3ccc(S(N)(=O)=O)cc3)c(=O)[nH]2)cc1,"[0.315404279818182, 0.38140333333333326, 0.699642857142857, 0.5326211111111113]",0.5697674418604651
CCOCCc1cc(-c2ccc(S(C)(=O)=O)cc2)n(F)c1F,"[0.3154233964969699, 0.5848833333333335, 0.34500000000000003, 0.44043111111111144]",0.32323232323232326
