elites,descriptors,fitnesses
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2O)CC1,"[0.3095807959393939, 0.15540000000000007, 0.4577857142857143, 0.5180066666666673]",0.5104166666666666
CC(=O)N(C=N)N1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.3123121552848483, 0.678011666666667, 0.6467142857142858, 0.5233788888888891]",0.28448275862068967
CN1CCN(CCN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,"[0.3702022667878788, 0.36795, 0.3132857142857143, 0.6411200000000007]",0.5454545454545454
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2[BrH](=O)[O-])CC1,"[0.5971983726057879, 0.068966666666667, 0.5999285714285715, 0.6081922222222229]",0.48514851485148514
Cc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1,"[0.08820878429090907, 0.23851999999999998, 0.2901428571428572, 0.30483111111111155]",0.3469387755102041
CN(CN(F)C(=O)CCC=C[BrH](=O)[O-])S(=O)(=O)c1ccc2ccccc2c1,"[0.715208353357303, 0.4573666666666667, 0.6987142857142856, 0.6788922222222226]",0.28225806451612906
CN1CCN(CCS(=O)(=O)c2ccc3ccccc3c2)CC1,"[0.28224302710303034, 0.39348333333333324, 0.2901428571428572, 0.5548644444444452]",0.494949494949495
CN1CCN(CN(C)S(=O)(=O)c2ccc3c(c2)N(P=N)c2ccccc2S3)CC1,"[0.6791239504181817, 0.7063783333333338, 0.5067857142857143, 0.8630166666666671]",0.5607476635514018
CCCN1c2ccccc2Sc2ccc([N+](=O)[O-])cc21,"[0.18508363238787887, 0.8512500000000006, 0.33128571428571424, 0.4550933333333338]",0.3148148148148148
CN(CN1CCN(P=N)CC1)S(=O)(=O)c1ccc2c(c1)N(CP=N)c1ccccc1S2,"[0.8154173917212123, 0.8790900000000006, 0.6771428571428573, 0.9583800000000005]",0.4661016949152542
CN1CCN(CC(NC(=O)O)c2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2O)CC1,"[0.7187687607878788, 0.39426666666666677, 0.810142857142857, 0.9139344444444448]",0.5446428571428571
CN1CCN(COc2cc(S(=O)(=O)N(C)C)ccc2[N+](=O)[O-])CC1,"[0.40342754789090907, 0.15480000000000013, 0.6873571428571429, 0.5392688888888895]",0.4423076923076923
CN1CCN(CCC=C[BrH](=O)[O-])CC1,"[0.12138094998760614, 0.0761666666666666, 0.3329285714285714, 0.20780555555555605]",0.27835051546391754
CN(C)S(=O)(=O)c1ccc2c(c1)N(S(=O)(=O)N[N+](=O)[O-])c1ccccc1S2,"[0.621234991418182, 0.34428333333333333, 0.9280714285714287, 0.656318888888889]",0.4107142857142857
CN1CCN(CCN(F)NN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,"[0.7732658920848485, 0.4821833333333334, 0.4455, 0.9433944444444451]",0.6355140186915887
CN1CCN(CCOC(C(N)=O)c2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2O)CC1,"[0.7612404276484849, 0.2666500000000002, 0.8315, 0.9582222222222226]",0.5714285714285714
CN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21,"[0.2880767265212121, 0.611566666666667, 0.2901428571428572, 0.5104755555555559]",0.5052631578947369
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2O)CC1,"[0.5399786751151515, 0.43323333333333336, 0.4577857142857143, 0.8006288888888894]",0.6464646464646465
CN(C)S(=O)(=O)c1ccc2c(c1)N(C(=O)P=NC(=N)N)c1ccccc1S2,"[0.5940703575818186, 0.6971450000000003, 0.8565714285714285, 0.7408544444444445]",0.40707964601769914
Cc1ccc2c(c1)N(S(=O)N(C)C=CCCN1CCN(C)CC1)c1ccccc1S2,"[0.6581397078181817, 0.7932366666666674, 0.21450000000000005, 0.9720266666666669]",0.5267857142857143
CN(C)S(=O)(=O)c1ccc2c(c1)N(C(=O)P=N)c1ccccc1S2,"[0.4667315755696972, 0.8113616666666671, 0.5824285714285715, 0.611716666666667]",0.4380952380952381
CN(C)S(=O)(=O)c1ccc2c(c1)N(O)c1c(cccc1C(=N)N)S2,"[0.4214132799151516, 0.452145, 0.7908571428571429, 0.5869044444444449]",0.40186915887850466
CN(N1c2cc(S(=O)(=O)N(F)CCO)ccc2Sc2cccc(Br)c21)[N+](=O)[O-],"[0.808961520812121, 0.5763000000000003, 0.7659285714285715, 0.7076555555555561]",0.3305785123966942
CN1CCN(CN2C=CN(CCc3cc(S(=O)(=O)N(C)C)ccc3P)CC2)CC1,"[0.649142675630303, 0.12891666666666707, 0.3595714285714286, 0.9079866666666675]",0.43103448275862066
Cc1cc(S(=O)(=O)N(C)C)ccc1[BrH](=O)NS(=O)(=O)[O-],"[0.4968127692360907, 0.1036366666666667, 0.8834285714285715, 0.3851800000000002]",0.24770642201834864
CCCN1c2ccccc2Sc2ccc(C)c(S(=O)(=O)O)c21,"[0.3335302587999999, 0.7924033333333339, 0.4115, 0.5428400000000008]",0.35185185185185186
CN1CCN(CCc2ccc3ccccc3c2)CC1,"[0.08841908698181813, 0.5216166666666667, 0.04628571428571429, 0.4621000000000006]",0.42424242424242425
CN1CCN(CS(=O)(=[BrH])N(C)C)CC1,"[0.1819728647272727, 0.08241666666666662, 0.19135714285714286, 0.2898711111111115]",0.3118279569892473
CN1CCN(CCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,"[0.6277738428363634, 0.5478333333333335, 0.33642857142857147, 0.8758088888888895]",0.6868686868686869
CN1CCN(CCCN(N)S(=O)(=O)c2ccc(-c3ccccc3O)c(O)c2)CC1,"[0.5914640193212118, 0.29445000000000005, 0.7881428571428571, 0.7982311111111116]",0.5229357798165137
CN1CCN(CCN(C)S(=O)(=O)c2ccc(O)c(-c3ccccc3O)c2)CC1,"[0.5459764464969697, 0.35545, 0.6022857142857143, 0.7662266666666672]",0.5825242718446602
O=S(=O)(c1ccc2ccccc2c1)N(O)C(O)CO,"[0.1759134652, 0.1717333333333333, 0.7005, 0.3094655555555557]",0.2803738317757009
Cc1ccc(S(=O)(=O)N(Cl)CCN2CCN(C)CC2)cc1Cl,"[0.42446410082424246, 0.42338666666666663, 0.31328571428571433, 0.5541200000000005]",0.4215686274509804
CCCc1cc(S(=O)(=O)N(C)c2ccccc2O)ccc1-c1ccccc1O,"[0.5216205430787878, 0.8404000000000008, 0.556, 0.7914822222222224]",0.3252032520325203
CCCN(O)N1c2ccccc2Sc2cc([N+](=O)[O-])c([N+](=O)[O-])cc21,"[0.41535906226666647, 0.7703166666666671, 0.8070714285714287, 0.5693144444444449]",0.26229508196721313
