elites,descriptors,fitnesses
CCCN1CCN(S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3C)CC1,"[0.3821978095515152, 0.17700000000000002, 0.5571428571428572, 0.551914444444445]",0.36036036036036034
CN1CCN(CCN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,"[0.3702022667878788, 0.36795, 0.3132857142857143, 0.6411200000000007]",0.5454545454545454
CN1CCN(S(=O)(=O)N2CCN(CCc3ccccc3P)CC2)CC1,"[0.48234813272121213, 0.0565500000000004, 0.33642857142857147, 0.7276977777777784]",0.3448275862068966
Cc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1,"[0.08820878429090907, 0.23851999999999998, 0.2901428571428572, 0.30483111111111155]",0.3469387755102041
CN1CCN(CCc2c3ccccc3nc3ccc(O)cc23)CC1,"[0.291467007139394, 0.563916666666667, 0.28285714285714286, 0.6506088888888896]",0.4090909090909091
CN1CCN(CCCCC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,"[0.6551013961333333, 0.6910666666666669, 0.5854285714285714, 0.9081233333333341]",0.4262295081967213
CN1CCN(CCC(=O)N(C(N)=O)N2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,"[0.7004787098424243, 0.5262166666666667, 0.8304285714285714, 0.8975977777777783]",0.4344262295081967
CN(C)S(=O)(=O)CN1CCN(c2cccc(NC(=O)O)n2)CC1,"[0.3579740156121213, 0.10706666666666693, 0.7577142857142858, 0.523825555555556]",0.28695652173913044
CN1CCN(N2CCN(CCc3ccc(NS(=O)(=O)c4cccc(Cl)c4)cc3)CC2)CC1,"[0.7642318907393939, 0.4938833333333335, 0.4223571428571429, 0.9943277777777784]",0.3511450381679389
Cc1ccc(S(=O)(=O)N(C)C)cc1N(C(=N)N)C(=O)CN1CCN(c2ccccn2)CC1,"[0.7097129054181821, 0.19816500000000034, 0.9066428571428571, 0.9371322222222225]",0.4065040650406504
CCCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,"[0.28506082055757576, 0.767133333333334, 0.267, 0.5268200000000006]",0.39805825242718446
