elites,descriptors,fitnesses
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2C#N)CC1,"[0.3368545363878788, 0.18308000000000013, 0.48321428571428576, 0.5518977777777784]",0.494949494949495
CC(=O)N(C=N)N1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.3123121552848483, 0.678011666666667, 0.6467142857142858, 0.5233788888888891]",0.28448275862068967
CN1CCN(CCN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,"[0.3702022667878788, 0.36795, 0.3132857142857143, 0.6411200000000007]",0.5454545454545454
CN1CCN(CC(=O)N(F)CN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,"[0.5550398178181819, 0.31305000000000005, 0.45835714285714285, 0.7294977777777785]",0.46846846846846846
Cc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1,"[0.08820878429090907, 0.23851999999999998, 0.2901428571428572, 0.30483111111111155]",0.3469387755102041
CN1CCN(CCS(=O)(=O)c2ccc3ccccc3c2)CC1,"[0.28224302710303034, 0.39348333333333324, 0.2901428571428572, 0.5548644444444452]",0.494949494949495
CN1CCN(CCS(=O)(=O)c2ccc3c(c2)N(C(=O)P=N)c2ccccc2S3)CC1,"[0.7184694522000001, 0.7731616666666672, 0.6055714285714285, 0.8907944444444449]",0.5178571428571429
CCCN1c2ccccc2Sc2ccc([N+](=O)[O-])cc21,"[0.18508363238787887, 0.8512500000000006, 0.33128571428571424, 0.4550933333333338]",0.3148148148148148
CN(C=NBr)S(=O)(=O)c1ccc2c(c1)N(C(=O)P=N)c1ccccc1S2,"[0.7422035787090911, 0.9294283333333339, 0.6707142857142857, 0.739438888888889]",0.3652173913043478
CN1CCN(CNC(=O)S(=O)(=O)c2ccc3c(c2)N(C(N)=O)c2ccccc2S3)CC1,"[0.7155125642909093, 0.42603333333333326, 0.8289285714285713, 0.8709322222222223]",0.4700854700854701
CN1CCN(c2cc(S(=O)(=O)N(C)C)ccc2[N+](=O)[O-])CC1,"[0.3124864427878787, 0.18281666666666663, 0.6214285714285714, 0.48532444444444484]",0.4117647058823529
O=[N+]([O-])NN1c2ccccc2Sc2ccc(S(=O)(=O)N(F)CCO)cc21,"[0.5303973931393939, 0.3921833333333334, 0.8287142857142857, 0.5706855555555559]",0.35344827586206895
