elites,descriptors,fitnesses
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2CC(N)=O)CC1,"[0.43390367198787877, 0.0424333333333338, 0.6210714285714287, 0.6428244444444451]",0.47115384615384615
CC(=O)N(C=N)N1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.3123121552848483, 0.678011666666667, 0.6467142857142858, 0.5233788888888891]",0.28448275862068967
CN1CCN(CCN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,"[0.3702022667878788, 0.36795, 0.3132857142857143, 0.6411200000000007]",0.5454545454545454
Cc1ccc(S(=O)(=O)N(C)C)cc1CCN1CCN(N2CCN(C)CC2)CC1,"[0.5583368071515153, 0.1779700000000006, 0.35957142857142865, 0.8093200000000007]",0.4298245614035088
Cc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1,"[0.08820878429090907, 0.23851999999999998, 0.2901428571428572, 0.30483111111111155]",0.3469387755102041
CN1CCN(N(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,"[0.2852589330666667, 0.3537833333333333, 0.3132857142857143, 0.5329644444444454]",0.47
CN1CCN(CCS(=O)(=O)c2ccc3c(c2)N(C(=O)P=N)c2ccccc2S3)CC1,"[0.7184694522000001, 0.7731616666666672, 0.6055714285714285, 0.8907944444444449]",0.5178571428571429
CCCN1c2ccccc2Sc2ccc([N+](=O)[O-])cc21,"[0.18508363238787887, 0.8512500000000006, 0.33128571428571424, 0.4550933333333338]",0.3148148148148148
CN1CCN(CNC(=O)S(=O)(=O)c2ccc3c(c2)N(C(N)=O)c2ccccc2S3)CC1,"[0.7155125642909093, 0.42603333333333326, 0.8289285714285713, 0.8709322222222223]",0.4700854700854701
Cc1ccc(S(=O)(=O)N(C)C)cc1N1CCN(NC(=O)O)CC1,"[0.35495810964848457, 0.17498666666666682, 0.6656428571428572, 0.5222033333333338]",0.33636363636363636
CC(=O)NS(=O)(=O)c1ccc2c(c1)N(OCC(N)=O)c1ccccc1S2,"[0.509228219939394, 0.33849999999999997, 0.8485714285714286, 0.6143877777777781]",0.31932773109243695
CN1CCN(CC(=O)N(F)CN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,"[0.7246521541818179, 0.5184666666666667, 0.45835714285714285, 0.8779311111111117]",0.5087719298245614
CN1CCN(CC(=O)NS(=O)(=O)c2ccc3c(c2)N(C(N)=O)c2ccccc2S3)CC1,"[0.7155125642909093, 0.32005, 0.8289285714285713, 0.8666100000000003]",0.4700854700854701
CCCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,"[0.28506082055757576, 0.767133333333334, 0.267, 0.5268200000000006]",0.39805825242718446
CN1CCN(CCS(=O)(=O)c2ccc3c(c2)N(C(N)=O)c2ccccc2S3)CC1,"[0.6276635837212122, 0.48151666666666665, 0.6210714285714287, 0.8302133333333338]",0.5321100917431193
CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])c(NC(=N)N)cc21,"[0.4882306346545456, 0.6390283333333334, 0.9812857142857144, 0.7154211111111114]",0.24031007751937986
CC(=CCCN1CCN(C)CC1)N1c2ccccc2Sc2ccc(Cl)cc21,"[0.5277381712484848, 0.9973333333333342, 0.06942857142857144, 0.8496333333333338]",0.5092592592592593
