index,smiles,pedigree,descriptors,fitnesses
CN1CCN(CCN(N)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,CN1CCN(CCN(N)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"('mutation', '[*;!H0:1]>>[*:1]-N', 'CN1CCN(CCNc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.4549987083393939, 0.16963333333333364, 0.5222857142857142, 0.6421688888888895]",0.48514851485148514
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"('crossover', 'CN1CCN(CCN(N)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CN1CCCCC1CN1CCN(c2ccccn2)CC1')","[0.3640235626909091, 0.31336666666666674, 0.31328571428571433, 0.5551755555555562]",0.5104166666666666
CN1CCN(CCS(=O)(=O)N(C)CCN(C)CCc2ccccc2)CC1,CN1CCN(CCS(=O)(=O)N(C)CCN(C)CCc2ccccc2)CC1,"('mutation', '[*:1]@[*:2]>>([*:1].[*:2])', 'CN1CCN(CCS(=O)(=O)N2CCN(CCc3ccccc3)CC2)CC1')","[0.4764855979636362, 0.19498333333333404, 0.33642857142857147, 0.7555200000000009]",0.39823008849557523
CN1CCN(CS(=O)(=O)c2ccccc2)CC1,CN1CCN(CS(=O)(=O)c2ccccc2)CC1,"('crossover', 'CN1CCN(c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CN1CCN(CCN2c3ccccc3Sc3ccc(S(=O)(=O)c4ccccc4)cc32)CC1')","[0.08820878429090907, 0.19419999999999993, 0.2901428571428572, 0.3062755555555561]",0.4
Cc1ccc(S(=O)(=O)c2ncccc2CN2CCN(C)CC2)cc1,Cc1ccc(S(=O)(=O)c2ncccc2CN2CCN(C)CC2)cc1,"('database', 'no reaction', 'no parent')","[0.36409423629090915, 0.41170333333333337, 0.38221428571428573, 0.5960200000000005]",0.4036697247706422
CS(=O)(=O)c1ccc2c(c1)N(N=CCCN1CCC(C=O)CC1)c1ccccc1S2,CS(=O)(=O)c1ccc2c(c1)N(N=CCCN1CCC(C=O)CC1)c1ccccc1S2,"('mutation', '[*:1]~[D1]>>[*:1]', 'CS(=O)(=O)c1ccc2c(c1)N(N=CCCN1CCC(C(N)=O)CC1)c1ccccc1S2')","[0.6610113141212121, 0.7466000000000007, 0.500357142857143, 0.895475555555556]",0.4369747899159664
CN(N1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21)S(=O)(=O)c1cc(O)c(Cl)c(Cl)c1,CN(N1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21)S(=O)(=O)c1cc(O)c(Cl)c(Cl)c1,"('crossover', 'CN(C)S(=O)(=O)c1cc(O)c(Cl)c(Cl)c1', 'CN1CCN(N2CCN(CN3c4ccccc4Sc4ccc(S(C)(=O)=O)cc43)CC2)CC1')","[0.9241207271878783, 0.9068166666666673, 0.6785000000000001, 0.9481266666666669]",0.3230769230769231
CN1CCN(S(=O)(=O)CC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,CN1CCN(S(=O)(=O)CC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,"('crossover', 'CN1CCN(CCC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1', 'CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1')","[0.7215103356727274, 0.38431666666666686, 0.8292857142857143, 0.8533322222222228]",0.3983739837398374
CN(C)S(=O)(=O)c1cc(O)c(S(C)(=O)=O)c(Cl)c1,CN(C)S(=O)(=O)c1cc(O)c(S(C)(=O)=O)c(Cl)c1,"('crossover', 'CN1CCCCC1N1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21', 'CN(C)S(=O)(=O)c1cc(O)c(Cl)c(Cl)c1')","[0.26661982473939394, 0.1999000000000001, 0.6553571428571429, 0.3011044444444448]",0.21495327102803738
CN1CCN(N2CCN(CN3c4ccccc4Sc4ccc(S(C)(=O)=O)cc43)CC2)CC1,CN1CCN(N2CCN(CN3c4ccccc4Sc4ccc(S(C)(=O)=O)cc43)CC2)CC1,"('crossover', 'CCCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21', 'CN1CCN(N2CCN(CCc3ccc(NS(=O)(=O)c4cccc(Cl)c4)cc3)CC2)CC1')","[0.7520967188848484, 0.48838333333333345, 0.3595714285714286, 0.9926533333333338]",0.4628099173553719
CN1CCN(S(=O)(=O)CC(=O)NN2c3ccccc3Sc3cc([N+](=O)C[O-])ccc32)CC1,CN1CCN(S(=O)(=O)CC(=O)NN2c3ccccc3Sc3cc([N+](=O)C[O-])ccc32)CC1,"('mutation', '[*:1]~[*:2]>>[*:1]C[*:2]', 'CN1CCN(S(=O)(=O)CC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1')","[0.7639820025333334, 0.18765000000000023, 0.8292857142857143, 0.8699988888888894]",0.4
Cc1ccc2c(c1)N(CS(=O)(=O)N(C)C)c1ccccc1S2,Cc1ccc2c(c1)N(CS(=O)(=O)N(C)C)c1ccccc1S2,"('crossover', 'Cc1ccc2c(c1)N(CCN1CCN(C)CC1)c1ccccc1S2', 'CN1CCN(c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.33054839338181835, 0.6577700000000003, 0.2901428571428572, 0.5706311111111115]",0.40384615384615385
CN(C)S(=O)(=O)c1ccc(Cl)c(CCN2CCN(c3ccccn3)CC2)c1,CN(C)S(=O)(=O)c1ccc(Cl)c(CCN2CCN(c3ccccn3)CC2)c1,"('crossover', 'CN(C)S(=O)(=O)c1ccc(Cl)c(NCCN2CCN(c3ccccn3)CC2)c1', 'CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21')","[0.5549656809696971, 0.4750000000000001, 0.4053571428571429, 0.7657644444444449]",0.47706422018348627
CC1CCN(CCCN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,CC1CCN(CCCN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,"('crossover', 'CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21', 'CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2')","[0.5792703640484846, 0.8858000000000007, 0.2901428571428572, 0.8508644444444451]",0.43478260869565216
CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"('crossover', 'CN1CCN(CCC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1', 'Cc1ccc(S(=O)(=O)c2ncccc2CN2CCN(C)CC2)cc1')","[0.3154042798181818, 0.7548000000000005, 0.5391428571428571, 0.5427900000000002]",0.28205128205128205
CN1CCN(CCS(=O)(=O)N2CCN(CCPc3ccccc3)CC2)CC1,CN1CCN(CCS(=O)(=O)N2CCN(CCPc3ccccc3)CC2)CC1,"('mutation', '[*:1]~[*:2]>>[*:1]P[*:2]', 'CN1CCN(CCS(=O)(=O)N2CCN(CCc3ccccc3)CC2)CC1')","[0.5672914664424242, 0.11420000000000068, 0.33642857142857147, 0.8332755555555563]",0.3252032520325203
CCC=NN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,CCC=NN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,"('crossover', 'CS(=O)(=O)c1ccc2c(c1)N(N=CCCN1CCC(C(N)=O)CC1)c1ccccc1S2', 'Cc1ccc2nc3ccccc3c(CCN3CCN(C)CC3)c2c1')","[0.3244403628848483, 0.7647666666666671, 0.3552857142857143, 0.5670977777777781]",0.37383177570093457
CN1CCN(CCc2ccc3ccccc3c2)CC1,CN1CCN(CCc2ccc3ccccc3c2)CC1,"('mutation', '[*:1]~[*:2]>>[*:1]C[*:2]', 'CN1CCN(Cc2ccc3ccccc3c2)CC1')","[0.08841908698181813, 0.5216166666666667, 0.04628571428571429, 0.4621000000000006]",0.42424242424242425
CN1CCN(CCN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,CN1CCN(CCN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,"('crossover', 'CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21', 'Cc1ccc(S(=O)(=O)c2ncccc2CN2CCN(C)CC2)cc1')","[0.539814603151515, 0.5733666666666669, 0.3132857142857143, 0.7895533333333341]",0.5728155339805825
CN1CCN(CCNc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,CN1CCN(CCNc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"('crossover', 'Cc1ccc(S(=O)(=O)c2ncccc2CCN2CCN(C)CC2)cc1', 'CN(C)S(=O)(=O)c1ccc(Cl)c(NCCN2CCN(c3ccccn3)CC2)c1')","[0.40951113551515145, 0.2916, 0.39921428571428574, 0.6083500000000005]",0.494949494949495
CN1CCN(c2cc(S(=O)(=O)N(C)Cl)ccc2Cl)CC1,CN1CCN(c2cc(S(=O)(=O)N(C)Cl)ccc2Cl)CC1,"('crossover', 'CS(=O)(=O)c1ccc2c(c1)N(N=CCCN1CCC(C=O)CC1)c1ccccc1S2', 'CN1CCN(c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.33952076710303036, 0.39435000000000003, 0.31328571428571433, 0.466264444444445]",0.3627450980392157
CCCCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,CCCCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"('crossover', 'CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21', 'CN1CCN(CCN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1')","[0.4003476135393939, 0.8848333333333339, 0.5391428571428571, 0.6453900000000002]",0.2682926829268293
CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)c2ccccn2)c1,CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)c2ccccn2)c1,"('crossover', 'CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)CCN2CCN(c3ccccn3)CC2)c1', 'CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)CCN2CCN(c3ccccn3)CC2)c1')","[0.34558921208484855, 0.45626666666666676, 0.5669285714285714, 0.49461111111111145]",0.3181818181818182
CC=CC(N(C)C)S(=O)(=O)N1CCN(CCc2ccccc2)CC1,CC=CC(N(C)C)S(=O)(=O)N1CCN(CCc2ccccc2)CC1,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'CCCC(N(C)C)S(=O)(=O)N1CCN(CCc2ccccc2)CC1')","[0.3824183277818182, 0.3567166666666666, 0.31328571428571433, 0.659642222222223]",0.36936936936936937
CS(=O)(=O)c1ccc2c(c1)N(N=CCCN1CCC(C(N)=O)CC1)c1ccccc1S2,CS(=O)(=O)c1ccc2c(c1)N(N=CCCN1CCC(C(N)=O)CC1)c1ccccc1S2,"('mutation', '[*;!H0:1]~[*:2]>>[*:1]=N-[*:2]', 'CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2')","[0.7064988869454546, 0.6276666666666669, 0.6862142857142857, 0.9302577777777779]",0.4297520661157025
CS(=O)(=O)c1ccc2c(c1)N(C1CCCCN1S(C)(=O)=O)c1ccccc1S2,CS(=O)(=O)c1ccc2c(c1)N(C1CCCCN1S(C)(=O)=O)c1ccccc1S2,"('crossover', 'CN1CCCCC1N1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21', 'CCCN1CCN(S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3C)CC1')","[0.6456793035878785, 0.6607333333333338, 0.534, 0.7938288888888891]",0.3697478991596639
CN(C)S(=O)(=O)CCN1CCN(c2ccccn2)CC1,CN(C)S(=O)(=O)CCN1CCN(c2ccccn2)CC1,"('crossover', 'CN(C)S(=O)(=O)CN1CCN(c2ccccn2)CC1', 'CCCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21')","[0.22165559679999988, 0.09916666666666685, 0.4053571428571429, 0.44848666666666726]",0.3557692307692308
Cc1ccc2c(c1)N(N1CCN(C)CC1)c1ccccc1S2,Cc1ccc2c(c1)N(N1CCN(C)CC1)c1ccccc1S2,"('crossover', 'Cc1ccc2c(c1)N(CCN1CCN(C)CC1)c1ccccc1S2', 'CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCN(CCF)CC3)ccc21')","[0.26104732930909114, 0.7100200000000005, 0.06942857142857144, 0.5883666666666671]",0.4326923076923077
CN1CCN(N2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,CN1CCN(N2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,"('crossover', 'CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21', 'CN1CCN(CCN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1')","[0.4548712694303028, 0.5592000000000003, 0.3132857142857143, 0.6813977777777784]",0.5
CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCN(CCF)CC3)ccc21,CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCN(CCF)CC3)ccc21,"('crossover', 'CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCN(CF)CC3)ccc21', 'CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCN(CF)CC3)ccc21')","[0.39424304629090906, 0.10358333333333336, 0.5571428571428572, 0.5039588888888893]",0.3482142857142857
CN1CCN(CCN(C)C(=O)CN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,CN1CCN(CCN(C)C(=O)CN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,"('mutation', '[*:1]@[*:2]>>([*:1].[*:2])', 'CN1CCN(CCN2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2=O)CC1')","[0.585466247939394, 0.27768333333333345, 0.45835714285714285, 0.8370866666666673]",0.509090909090909
