index,smiles,pedigree,descriptors,fitnesses
Cc1ccc(S(=O)(=O)N(C)C)cc1NCCN1CCN(C)CC1,Cc1ccc(S(=O)(=O)N(C)C)cc1NCCN1CCN(C)CC1,"('crossover', 'CC1CCN(CCCN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1', 'CN1CCN(CCNc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.3490705973818182, 0.23410333333333347, 0.39921428571428574, 0.6053166666666673]",0.494949494949495
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"('crossover', 'CN1CCN(CCN(N)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CN1CCCCC1CN1CCN(c2ccccn2)CC1')","[0.3640235626909091, 0.31336666666666674, 0.31328571428571433, 0.5551755555555562]",0.5104166666666666
CN1CCN(CCNCNc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,CN1CCN(CCNCNc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"('crossover', 'CN1CCN(CCNc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CN1CCN(CCNc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.4974703751999999, 0.21611666666666687, 0.48514285714285715, 0.6972688888888895]",0.4666666666666667
CN1CCN(CS(=O)(=O)c2ccccc2)CC1,CN1CCN(CS(=O)(=O)c2ccccc2)CC1,"('crossover', 'CN1CCN(c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CN1CCN(CCN2c3ccccc3Sc3ccc(S(=O)(=O)c4ccccc4)cc32)CC1')","[0.08820878429090907, 0.19419999999999993, 0.2901428571428572, 0.3062755555555561]",0.4
CN1CCN(CCc2cc(S(=N)(=O)N(C)C)ccc2Cl)CC1,CN1CCN(CCc2cc(S(=N)(=O)N(C)C)ccc2Cl)CC1,"('mutation', '[#8:1]>>[#7:1]', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.3610416972727273, 0.4186949999999999, 0.36171428571428577, 0.5767566666666674]",0.4215686274509804
CS(=O)(=O)c1ccc2c(c1)N(N=CCCN1CCC(=C=O)CC1)c1ccccc1S2,CS(=O)(=O)c1ccc2c(c1)N(N=CCCN1CCC(=C=O)CC1)c1ccccc1S2,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'CS(=O)(=O)c1ccc2c(c1)N(N=CCCN1CCC(C=O)CC1)c1ccccc1S2')","[0.6549032836242423, 0.7370833333333339, 0.500357142857143, 0.8916144444444446]",0.4491525423728814
Cc1c(O)cc(S(=O)(=O)N(C)N2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)cc1Cl,Cc1c(O)cc(S(=O)(=O)N(C)N2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)cc1Cl,"('crossover', 'CCC=NN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21', 'CN(N1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21)S(=O)(=O)c1cc(O)c(Cl)c(Cl)c1')","[0.8636801890545454, 0.8493200000000005, 0.6785000000000001, 0.9450933333333335]",0.3333333333333333
CN1CCN(S(=O)(=O)CC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,CN1CCN(S(=O)(=O)CC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,"('crossover', 'CN1CCN(CCC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1', 'CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1')","[0.7215103356727274, 0.38431666666666686, 0.8292857142857143, 0.8533322222222228]",0.3983739837398374
CN(C)S(=O)(=O)c1cc(O)c(S(C)(=O)=O)c(Cl)c1,CN(C)S(=O)(=O)c1cc(O)c(S(C)(=O)=O)c(Cl)c1,"('crossover', 'CN1CCCCC1N1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21', 'CN(C)S(=O)(=O)c1cc(O)c(Cl)c(Cl)c1')","[0.26661982473939394, 0.1999000000000001, 0.6553571428571429, 0.3011044444444448]",0.21495327102803738
CN1CCN(N2CCN(CN3c4ccccc4Sc4ccc(S(C)(=O)=O)cc43)CC2)CC1,CN1CCN(N2CCN(CN3c4ccccc4Sc4ccc(S(C)(=O)=O)cc43)CC2)CC1,"('crossover', 'CCCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21', 'CN1CCN(N2CCN(CCc3ccc(NS(=O)(=O)c4cccc(Cl)c4)cc3)CC2)CC1')","[0.7520967188848484, 0.48838333333333345, 0.3595714285714286, 0.9926533333333338]",0.4628099173553719
CN1CCN(S(=O)(=O)CC(=O)NN2c3ccccc3Sc3cc([N+](=O)C[O-])ccc32)CC1,CN1CCN(S(=O)(=O)CC(=O)NN2c3ccccc3Sc3cc([N+](=O)C[O-])ccc32)CC1,"('mutation', '[*:1]~[*:2]>>[*:1]C[*:2]', 'CN1CCN(S(=O)(=O)CC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1')","[0.7639820025333334, 0.18765000000000023, 0.8292857142857143, 0.8699988888888894]",0.4
Cc1ccc2c(c1)N(CS(=O)(=O)N(C)C)c1ccccc1S2,Cc1ccc2c(c1)N(CS(=O)(=O)N(C)C)c1ccccc1S2,"('crossover', 'Cc1ccc2c(c1)N(CCN1CCN(C)CC1)c1ccccc1S2', 'CN1CCN(c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.33054839338181835, 0.6577700000000003, 0.2901428571428572, 0.5706311111111115]",0.40384615384615385
CN1CCN(CCCC(=O)CN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,CN1CCN(CCCC(=O)CN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,"('mutation', '[*:1]~[D3](~[*;!H0:2])~[*:3]>>[*:1]-[*:2]-[*:3]', 'CN1CCN(CCN(C)C(=O)CN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1')","[0.5399786751151516, 0.4261666666666666, 0.4352142857142857, 0.799353333333334]",0.4909090909090909
CN1CCN(CCN2c3ccccc3Sc3ccc(-c4ccccc4)cc32)CC1,CN1CCN(CCN2c3ccccc3Sc3ccc(-c4ccccc4)cc32)CC1,"('crossover', 'CN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21', 'CN1CCN(CCN2c3ccccc3Sc3ccc(S(=O)(=O)c4ccccc4)cc32)CC1')","[0.5339168753454546, 0.9506166666666674, 0.06942857142857144, 0.9265111111111115]",0.4369747899159664
CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"('crossover', 'CN1CCN(CCC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1', 'Cc1ccc(S(=O)(=O)c2ncccc2CN2CCN(C)CC2)cc1')","[0.3154042798181818, 0.7548000000000005, 0.5391428571428571, 0.5427900000000002]",0.28205128205128205
CN(C)S(=O)(=O)c1cc(O)c(O)c(-c2cc(O)c(O)c(Cl)c2)c1,CN(C)S(=O)(=O)c1cc(O)c(O)c(-c2cc(O)c(O)c(Cl)c2)c1,"('crossover', 'CN(C)S(=O)(=O)c1cc(O)c(O)c(Cl)c1', 'CN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21')","[0.4061304116606061, 0.4299500000000002, 0.8450000000000001, 0.4935555555555556]",0.23931623931623933
