index,smiles,pedigree,descriptors,fitnesses
CN1CCN(CCNc2cccc(S(=O)(=O)N(C)C)c2)CC1,CN1CCN(CCNc2cccc(S(=O)(=O)N(C)C)c2)CC1,"('mutation', '[*:1]~[D1]>>[*:1]', 'CN1CCN(CCNc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.306598930521212, 0.18270000000000008, 0.39921428571428574, 0.552683333333334]",0.5051546391752577
CN1CCN(CCN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,CN1CCN(CCN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,"('crossover', 'CN1CCN(CCCN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.3702022667878788, 0.36795, 0.3132857142857143, 0.6411200000000007]",0.5454545454545454
CN1CCN(CCNN(C)N(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,CN1CCN(CCNN(C)N(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,"('mutation', '[*:1]~[*:2]>>[*:1]N[*:2]', 'CN1CCN(CCN(C)N(C)S(=O)(=O)c2ccc3ccccc3c2)CC1')","[0.5036490792969698, 0.25985000000000014, 0.4223571428571429, 0.7622166666666673]",0.5333333333333333
CN1CCN(CS(=O)(=O)c2ccccc2)CC1,CN1CCN(CS(=O)(=O)c2ccccc2)CC1,"('crossover', 'CN1CCN(c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CN1CCN(CCN2c3ccccc3Sc3ccc(S(=O)(=O)c4ccccc4)cc32)CC1')","[0.08820878429090907, 0.19419999999999993, 0.2901428571428572, 0.3062755555555561]",0.4
CN1CCN(CCNS(=O)(=O)c2ccc3ccccc3c2)CC1,CN1CCN(CCNS(=O)(=O)c2ccc3ccccc3c2)CC1,"('mutation', '[*:1]~[D1]>>[*:1]', 'CN1CCN(CCN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1')","[0.32773059992727277, 0.3109166666666666, 0.37607142857142856, 0.5897055555555561]",0.4803921568627451
CN(C)S(=O)(=O)c1ccc2c(c1)N(N=CCN1CCC(=C=O)CC1)c1ccccc1S2,CN(C)S(=O)(=O)c1ccc2c(c1)N(N=CCN1CCC(=C=O)CC1)c1ccccc1S2,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'CN(C)S(=O)(=O)c1ccc2c(c1)N(N=CCN1CCC(C=O)CC1)c1ccccc1S2')","[0.7003908564484845, 0.6465333333333337, 0.5235000000000001, 0.9265700000000001]",0.49137931034482757
CN(C)S(=O)(=O)c1cc(O)c(CN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)c(Cl)c1,CN(C)S(=O)(=O)c1cc(O)c(CN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)c(Cl)c1,"('crossover', 'CN1CCN(N2CCN(CN3c4ccccc4Sc4ccc(S(C)(=O)=O)cc43)C2)CC1', 'CN(C)S(=O)(=O)c1cc(O)c(S(C)(=O)=O)c(Cl)c1')","[0.9061518559151512, 0.8337166666666674, 0.6785000000000001, 0.9994377777777778]",0.3779527559055118
CN(C)S(=O)(=O)c1ccc2c(c1)N(N=CS(=O)(=O)[N+](=O)[O-])c1ccccc1S2,CN(C)S(=O)(=O)c1ccc2c(c1)N(N=CS(=O)(=O)[N+](=O)[O-])c1ccccc1S2,"('crossover', 'CN1CCN(CCN2c3ccccc3Sc3ccc(S(=O)(=O)[N+](=O)[O-])cc32)CC1', 'CN1CCN(CC=NN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1')","[0.6575986277818179, 0.4315666666666667, 0.9304285714285716, 0.7158333333333333]",0.41228070175438597
CN1CCN(N2CCN(CCS(=O)(=[BrH])c3ccccc3)CC2)CC1,CN1CCN(N2CCN(CCS(=O)(=[BrH])c3ccccc3)CC2)CC1,"('mutation', '[#8:1]>>[#35:1]', 'CN1CCN(N2CCN(CCS(=O)(=O)c3ccccc3)CC2)CC1')","[0.5791652868121212, 0.27534999999999993, 0.2145, 0.723582222222223]",0.3391304347826087
CN1CCN(c2ccc(S(=O)(=O)N(C)C)cc2[N+](=O)[O-])CC1,CN1CCN(c2ccc(S(=O)(=O)N(C)C)cc2[N+](=O)[O-])CC1,"('crossover', 'CN(C)S(=O)(=O)c1ccc([N+](=O)[O-])c([N+](=O)[O-])c1', 'CN1CCN(CCN(N)N(N)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.3124864427878787, 0.1828166666666667, 0.6214285714285714, 0.48532444444444484]",0.4117647058823529
CN(C)S(=O)(=O)c1ccc(CCS(=O)(=O)c2ccccc2)c([N+](=O)[O-])c1,CN(C)S(=O)(=O)c1ccc(CCS(=O)(=O)c2ccccc2)c([N+](=O)[O-])c1,"('crossover', 'CN1CCN(CS(=O)(=O)c2ccccc2)CC1', 'CN(C)S(=O)(=O)c1ccc(CS(=O)(=O)c2ccccc2)c([N+](=O)[O-])c1')","[0.5244261463515152, 0.3935833333333334, 0.8190000000000002, 0.6240888888888896]",0.33620689655172414
CN1CCN(N2CCN(CN3c4ccccc4Sc4ccc(S(C)(=O)=O)cc43)CC2)CC1,CN1CCN(N2CCN(CN3c4ccccc4Sc4ccc(S(C)(=O)=O)cc43)CC2)CC1,"('crossover', 'CCCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21', 'CN1CCN(N2CCN(CCc3ccc(NS(=O)(=O)c4cccc(Cl)c4)cc3)CC2)CC1')","[0.7520967188848484, 0.48838333333333345, 0.3595714285714286, 0.9926533333333338]",0.4628099173553719
CN1CCN(CCN(C)C(O)N(C)C(O)N(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,CN1CCN(CCN(C)C(O)N(C)C(O)N(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,"('crossover', 'CCC=NN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21', 'CN1CCN(CCN(C)C(O)N(C)S(=O)(=O)c2ccc3ccccc3c2)CC1')","[0.7280029563636362, 0.10385000000000066, 0.6485714285714287, 0.9471155555555559]",0.47863247863247865
Cc1ccc2c(c1)N(CS(=O)(=O)N(C)C)c1ccccc1S2,Cc1ccc2c(c1)N(CS(=O)(=O)N(C)C)c1ccccc1S2,"('crossover', 'Cc1ccc2c(c1)N(CCN1CCN(C)CC1)c1ccccc1S2', 'CN1CCN(c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.33054839338181835, 0.6577700000000003, 0.2901428571428572, 0.5706311111111115]",0.40384615384615385
CN1CCN(C=NN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,CN1CCN(C=NN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,"('crossover', 'CC1CCN(CCC=NN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1', 'CN1CCN(CCc2ccc3ccccc3c2)CC1')","[0.6246817183030302, 0.5383833333333334, 0.4247142857142857, 0.8620088888888895]",0.5904761904761905
CN1CCN(CCCN2c3ccccc3Sc3ccc(N(C)C)cc32)CC1,CN1CCN(CCCN2c3ccccc3Sc3ccc(N(C)C)cc32)CC1,"('crossover', 'CN1c2ccccc2Sc2ccc(C=O)cc21', 'CN1CCN(CCN2c3ccccc3Sc3ccc(N(C)C)cc32)CC1')","[0.4764215695757576, 0.7488000000000005, 0.09257142857142858, 0.8543777777777785]",0.5233644859813084
CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"('crossover', 'CN1CCN(CCC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1', 'Cc1ccc(S(=O)(=O)c2ncccc2CN2CCN(C)CC2)cc1')","[0.3154042798181818, 0.7548000000000005, 0.5391428571428571, 0.5427900000000002]",0.28205128205128205
