index,smiles,pedigree,descriptors,fitnesses
CCCN1CCN(S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3C)CC1,CCCN1CCN(S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3C)CC1,"('crossover', 'CCN(CC)S(=O)(=O)c1ccc(N2CCN(C)CC2)c(NC(=O)Nc2ccccc2F)c1', 'CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCN(CCc4ccccc4)CC3)ccc21')","[0.3821978095515152, 0.17700000000000002, 0.5571428571428572, 0.551914444444445]",0.36036036036036034
CCCC(N(C)C)S(=O)(=O)N1CCN(CCc2ccccc2)CC1,CCCC(N(C)C)S(=O)(=O)N1CCN(CCc2ccccc2)CC1,"('mutation', '[*:1]@[*:2]>>([*:1].[*:2])', 'CN1CCCCC1S(=O)(=O)N1CCN(CCc2ccccc2)CC1')","[0.3885263582787879, 0.39405, 0.31328571428571433, 0.6606866666666675]",0.35714285714285715
CN1CCN(CCS(=O)(=O)N2CCN(CCc3ccccc3)CC2)CC1,CN1CCN(CCS(=O)(=O)N2CCN(CCc3ccccc3)CC2)CC1,"('crossover', 'CN1CCN(CCC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1', 'CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCN(CCc4ccccc4)CC3)ccc21')","[0.47037756746666654, 0.1539833333333339, 0.33642857142857147, 0.732031111111112]",0.3333333333333333
Cc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1,Cc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1,"('crossover', 'Cc1ccc(S(=O)(=O)c2ncccc2CCN2CCN(C)CC2)cc1', 'CN1CCN(S(=O)(=O)CC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1')","[0.08820878429090907, 0.23851999999999998, 0.2901428571428572, 0.30483111111111155]",0.3469387755102041
Cc1ccc(S(=O)(=O)c2ncccc2CN2CCN(C)CC2)cc1,Cc1ccc(S(=O)(=O)c2ncccc2CN2CCN(C)CC2)cc1,"('database', 'no reaction', 'no parent')","[0.36409423629090915, 0.41170333333333337, 0.38221428571428573, 0.5960200000000005]",0.4036697247706422
CS(=O)(=O)c1ccc2c(c1)N(N=CCCN1CCC(C=O)CC1)c1ccccc1S2,CS(=O)(=O)c1ccc2c(c1)N(N=CCCN1CCC(C=O)CC1)c1ccccc1S2,"('mutation', '[*:1]~[D1]>>[*:1]', 'CS(=O)(=O)c1ccc2c(c1)N(N=CCCN1CCC(C(N)=O)CC1)c1ccccc1S2')","[0.6610113141212121, 0.7466000000000007, 0.500357142857143, 0.895475555555556]",0.4369747899159664
CN1CCN(S(=O)(=O)CC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,CN1CCN(S(=O)(=O)CC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,"('crossover', 'CN1CCN(CCC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1', 'CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1')","[0.7215103356727274, 0.38431666666666686, 0.8292857142857143, 0.8533322222222228]",0.3983739837398374
CN1CCN(N2CCN(CCc3ccc(NS(=O)(=O)c4cccc(Cl)c4)cc3)CC2)CC1,CN1CCN(N2CCN(CCc3ccc(NS(=O)(=O)c4cccc(Cl)c4)cc3)CC2)CC1,"('crossover', 'CN1CCN(CCc2ccc(NS(=O)(=O)c3cccc(Cl)c3)cc2)CC1', 'CN1CCN(CCCN2c3ccc(O)cc3Sc3ccc(Cl)cc32)CC1')","[0.7642318907393939, 0.4938833333333335, 0.4223571428571429, 0.9943277777777784]",0.3511450381679389
CS(=O)(=O)N1C(=O)C(=O)c2cc(S(=O)(=O)N3CCN(CCc4ccccc4)CC3)ccc21,CS(=O)(=O)N1C(=O)C(=O)c2cc(S(=O)(=O)N3CCN(CCc4ccccc4)CC3)ccc21,"('crossover', 'CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCN(CCc4ccccc4)CC3)ccc21', 'CS(=O)(=O)c1ccc2c(c1)N(N=CCCN1CCC(C(N)=O)CC1)c1ccccc1S2')","[0.763947961987879, 0.2040833333333336, 0.8009999999999999, 0.8716344444444447]",0.392
CCCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,CCCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,"('crossover', 'CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21', 'CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1')","[0.28506082055757576, 0.767133333333334, 0.267, 0.5268200000000006]",0.39805825242718446
CN(C)S(=O)(=O)c1ccc(Cl)c(CCN2CCN(c3ccccn3)CC2)c1,CN(C)S(=O)(=O)c1ccc(Cl)c(CCN2CCN(c3ccccn3)CC2)c1,"('crossover', 'CN(C)S(=O)(=O)c1ccc(Cl)c(NCCN2CCN(c3ccccn3)CC2)c1', 'CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21')","[0.5549656809696971, 0.4750000000000001, 0.4053571428571429, 0.7657644444444449]",0.47706422018348627
CC1CCN(CCCN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,CC1CCN(CCCN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,"('crossover', 'CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21', 'CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2')","[0.5792703640484846, 0.8858000000000007, 0.2901428571428572, 0.8508644444444451]",0.43478260869565216
CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"('crossover', 'CN1CCN(CCC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1', 'Cc1ccc(S(=O)(=O)c2ncccc2CN2CCN(C)CC2)cc1')","[0.3154042798181818, 0.7548000000000005, 0.5391428571428571, 0.5427900000000002]",0.28205128205128205
CCC=NN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,CCC=NN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,"('crossover', 'CS(=O)(=O)c1ccc2c(c1)N(N=CCCN1CCC(C(N)=O)CC1)c1ccccc1S2', 'Cc1ccc2nc3ccccc3c(CCN3CCN(C)CC3)c2c1')","[0.3244403628848483, 0.7647666666666671, 0.3552857142857143, 0.5670977777777781]",0.37383177570093457
CN1CCN(CCc2ccc3ccccc3c2)CC1,CN1CCN(CCc2ccc3ccccc3c2)CC1,"('mutation', '[*:1]~[*:2]>>[*:1]C[*:2]', 'CN1CCN(Cc2ccc3ccccc3c2)CC1')","[0.08841908698181813, 0.5216166666666667, 0.04628571428571429, 0.4621000000000006]",0.42424242424242425
CN1CCN(CCN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,CN1CCN(CCN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,"('crossover', 'CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21', 'Cc1ccc(S(=O)(=O)c2ncccc2CN2CCN(C)CC2)cc1')","[0.539814603151515, 0.5733666666666669, 0.3132857142857143, 0.7895533333333341]",0.5728155339805825
CN1CCN(CCNc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,CN1CCN(CCNc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"('crossover', 'Cc1ccc(S(=O)(=O)c2ncccc2CCN2CCN(C)CC2)cc1', 'CN(C)S(=O)(=O)c1ccc(Cl)c(NCCN2CCN(c3ccccn3)CC2)c1')","[0.40951113551515145, 0.2916, 0.39921428571428574, 0.6083500000000005]",0.494949494949495
CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)c2ccccn2)c1,CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)c2ccccn2)c1,"('crossover', 'CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)CCN2CCN(c3ccccn3)CC2)c1', 'CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)CCN2CCN(c3ccccn3)CC2)c1')","[0.34558921208484855, 0.45626666666666676, 0.5669285714285714, 0.49461111111111145]",0.3181818181818182
CN1CCN(N2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2)CC1,CN1CCN(N2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2)CC1,"('crossover', 'CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1', 'COc1ccc2c(c1)Sc1ccccc1N2NC(=O)CCN1CCN(C)CC1')","[0.45205347597575746, 0.3014166666666666, 0.33642857142857147, 0.7038866666666674]",0.3559322033898305
CS(=O)(=O)c1ccc2c(c1)N(N=CCCN1CCC(C(N)=O)CC1)c1ccccc1S2,CS(=O)(=O)c1ccc2c(c1)N(N=CCCN1CCC(C(N)=O)CC1)c1ccccc1S2,"('mutation', '[*;!H0:1]~[*:2]>>[*:1]=N-[*:2]', 'CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2')","[0.7064988869454546, 0.6276666666666669, 0.6862142857142857, 0.9302577777777779]",0.4297520661157025
CS(=O)(=O)c1ccc2c(c1)N(C1CCCCN1S(C)(=O)=O)c1ccccc1S2,CS(=O)(=O)c1ccc2c(c1)N(C1CCCCN1S(C)(=O)=O)c1ccccc1S2,"('crossover', 'CN1CCCCC1N1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21', 'CCCN1CCN(S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3C)CC1')","[0.6456793035878785, 0.6607333333333338, 0.534, 0.7938288888888891]",0.3697478991596639
CN(C)S(=O)(=O)CN1CCN(c2ccccn2)CC1,CN(C)S(=O)(=O)CN1CCN(c2ccccn2)CC1,"('crossover', 'CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)CCN2CCN(c3ccccn3)CC2)c1', 'CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)CCN2CCN(c3ccccn3)CC2)c1')","[0.1791839299393938, 0.09208333333333348, 0.4053571428571429, 0.3944088888888894]",0.3269230769230769
Cc1ccc2nc3ccccc3c(CCN3CCN(C)CC3)c2c1,Cc1ccc2nc3ccccc3c(CCN3CCN(C)CC3)c2c1,"('crossover', 'Cc1ccc(S(=O)(=O)c2ncccc2CN2CCN(C)CC2)cc1', 'Cc1ccc2nc3ccccc3c(NCCN3CCN(C)CC3)c2c1')","[0.2854692357575759, 0.664386666666667, 0.1383571428571429, 0.684744444444445]",0.42201834862385323
CN(C)S(=O)(=O)c1ccc(Cl)c(CN2CCN(c3ccccn3)CC2)c1,CN(C)S(=O)(=O)c1ccc(Cl)c(CN2CCN(c3ccccn3)CC2)c1,"('crossover', 'CN(C)S(=O)(=O)c1ccc(Cl)c(NCCN2CCN(c3ccccn3)CC2)c1', 'CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCN(CF)CC3)ccc21')","[0.512494014109091, 0.4679166666666667, 0.4053571428571429, 0.7116866666666671]",0.44954128440366975
CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCN(CCF)CC3)ccc21,CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCN(CCF)CC3)ccc21,"('crossover', 'CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCN(CF)CC3)ccc21', 'CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCN(CF)CC3)ccc21')","[0.39424304629090906, 0.10358333333333336, 0.5571428571428572, 0.5039588888888893]",0.3482142857142857
CN1CCN(CCN2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2=O)CC1,CN1CCN(CCN2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2=O)CC1,"('mutation', '[*;!H0;!H1:1]>>[*:1]=O', 'CN1CCN(CCN2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2)CC1')","[0.579358217442424, 0.23668333333333344, 0.45835714285714285, 0.8135977777777785]",0.423728813559322
CN1CCN(S(=O)(=O)CCC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,CN1CCN(S(=O)(=O)CCC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,"('crossover', 'CN1CCN(S(=O)(=O)CC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1', 'CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1')","[0.7639820025333334, 0.4493333333333334, 0.8292857142857143, 0.904632222222223]",0.4
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)CCN1CCN(c2ccccn2)CC1,Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)CCN1CCN(c2ccccn2)CC1,"('crossover', 'CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)CCN2CCN(c3ccccn3)CC2)c1', 'CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)CCN2CCN(c3ccccn3)CC2)c1')","[0.624845790266667, 0.3818533333333332, 0.6132142857142857, 0.8687611111111114]",0.45689655172413796
CN1CCN(CCN2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2)CC1,CN1CCN(CCN2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2)CC1,"('crossover', 'CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1', 'Cc1ccc2nc3ccccc3c(NCCN3CCN(C)CC3)c2c1')","[0.5369968096969696, 0.3155833333333334, 0.33642857142857147, 0.812042222222223]",0.4188034188034188
CN(C)S(=O)(=O)c1ccc(Cl)c(Nc2ccccc2)c1,CN(C)S(=O)(=O)c1ccc(Cl)c(Nc2ccccc2)c1,"('crossover', 'CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCN(CCc4ccccc4)CC3)ccc21', 'CN(C)S(=O)(=O)c1ccc(Cl)c(NCCN2CCN(c3ccccn3)CC2)c1')","[0.25774023151515146, 0.6389833333333336, 0.3529285714285715, 0.46721666666666706]",0.3592233009708738
CN1CCCCC1CN1CCN(c2ccccn2)CC1,CN1CCCCC1CN1CCN(c2ccccn2)CC1,"('crossover', 'CN(C)S(=O)(=O)c1ccc(Cl)c(NCCN2CCN(c3ccccn3)CC2)c1', 'CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21')","[0.1491386267636363, 0.36465, 0.1615, 0.47954444444444516]",0.21008403361344538
CCCC(=O)NN1c2ccccc2Sc2cc(C)ccc21,CCCC(=O)NN1c2ccccc2Sc2cc(C)ccc21,"('crossover', 'CCCN1CCN(S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3C)CC1', 'CCCC(=O)NN1c2ccccc2Sc2cc(OC)ccc21')","[0.22155752786666663, 0.8215033333333338, 0.231, 0.5214855555555561]",0.29464285714285715
