index,smiles,pedigree,descriptors,fitnesses
Cc1ccc(S(=O)(=O)N(C)C)cc1NCCN1CCN(C)CC1,Cc1ccc(S(=O)(=O)N(C)C)cc1NCCN1CCN(C)CC1,"('crossover', 'CC1CCN(CCCN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1', 'CN1CCN(CCNc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.3490705973818182, 0.23410333333333347, 0.39921428571428574, 0.6053166666666673]",0.494949494949495
CN1CCN(CCN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,CN1CCN(CCN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,"('crossover', 'CN1CCN(CCCN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.3702022667878788, 0.36795, 0.3132857142857143, 0.6411200000000007]",0.5454545454545454
CN1CCN(CN(C)C(O)N(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,CN1CCN(CN(C)C(O)N(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,"('crossover', 'CCC=NN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21', 'CN1CCN(CCN(C)C(O)N(C)S(=O)(=O)c2ccc3ccccc3c2)CC1')","[0.5066309447151515, 0.2288166666666669, 0.48092857142857154, 0.7400400000000006]",0.4953271028037383
CN1CCN(CS(=O)(=O)c2ccccc2)CC1,CN1CCN(CS(=O)(=O)c2ccccc2)CC1,"('crossover', 'CN1CCN(c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CN1CCN(CCN2c3ccccc3Sc3ccc(S(=O)(=O)c4ccccc4)cc32)CC1')","[0.08820878429090907, 0.19419999999999993, 0.2901428571428572, 0.3062755555555561]",0.4
CN1CCN(N(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,CN1CCN(N(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,"('crossover', 'CN1CCN(CC=NN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1', 'CN1CCN(CCN(C)C(N(C)S(=O)(=O)c2ccc3ccccc3c2)[N+](=O)[O-])CC1')","[0.2852589330666667, 0.3537833333333333, 0.3132857142857143, 0.5329644444444454]",0.47
CN(C)S(=O)(=O)c1ccc2c(c1)N(N=CCN1CCC(=C=O)CC1)c1ccccc1S2,CN(C)S(=O)(=O)c1ccc2c(c1)N(N=CCN1CCC(=C=O)CC1)c1ccccc1S2,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'CN(C)S(=O)(=O)c1ccc2c(c1)N(N=CCN1CCC(C=O)CC1)c1ccccc1S2')","[0.7003908564484845, 0.6465333333333337, 0.5235000000000001, 0.9265700000000001]",0.49137931034482757
CN(C)S(=O)(=O)c1cc(O)c(CN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)c(Cl)c1,CN(C)S(=O)(=O)c1cc(O)c(CN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)c(Cl)c1,"('crossover', 'CN1CCN(N2CCN(CN3c4ccccc4Sc4ccc(S(C)(=O)=O)cc43)C2)CC1', 'CN(C)S(=O)(=O)c1cc(O)c(S(C)(=O)=O)c(Cl)c1')","[0.9061518559151512, 0.8337166666666674, 0.6785000000000001, 0.9994377777777778]",0.3779527559055118
CN(C)S(=O)(=O)c1ccc2c(c1)N(N=CS(=O)(=O)[N+](=O)[O-])c1ccccc1S2,CN(C)S(=O)(=O)c1ccc2c(c1)N(N=CS(=O)(=O)[N+](=O)[O-])c1ccccc1S2,"('crossover', 'CN1CCN(CCN2c3ccccc3Sc3ccc(S(=O)(=O)[N+](=O)[O-])cc32)CC1', 'CN1CCN(CC=NN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1')","[0.6575986277818179, 0.4315666666666667, 0.9304285714285716, 0.7158333333333333]",0.41228070175438597
CCN(N)N(N)c1cc(S(=O)(=O)N(C)C)ccc1Cl,CCN(N)N(N)c1cc(S(=O)(=O)N(C)C)ccc1Cl,"('crossover', 'CN1CCN(CCN(N)N(N)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CC=CC(N(C)C)S(=O)(=O)N1CCN(CCc2ccccc2)CC1')","[0.2487484045333333, 0.14683333333333334, 0.6849999999999999, 0.39509555555555603]",0.2641509433962264
CN(Cl)S(=O)(=O)CC(=O)NN1c2ccccc2Sc2cc([N+](=O)C[O-])ccc21,CN(Cl)S(=O)(=O)CC(=O)NN1c2ccccc2Sc2cc([N+](=O)C[O-])ccc21,"('crossover', 'CN1CCN(c2cc(S(=O)(=O)N(C)Cl)ccc2Cl)CC1', 'CN1CCN(S(=O)(=O)CC(=O)NN2c3ccccc3Sc3cc([N+](=O)C[O-])ccc32)CC1')","[0.6576279977575757, 0.3273499999999999, 0.8061428571428573, 0.6982877777777783]",0.3064516129032258
CN1CCN(N2CCN(CN3c4ccccc4Sc4ccc(S(C)(=O)=O)cc43)CC2)CC1,CN1CCN(N2CCN(CN3c4ccccc4Sc4ccc(S(C)(=O)=O)cc43)CC2)CC1,"('crossover', 'CCCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21', 'CN1CCN(N2CCN(CCc3ccc(NS(=O)(=O)c4cccc(Cl)c4)cc3)CC2)CC1')","[0.7520967188848484, 0.48838333333333345, 0.3595714285714286, 0.9926533333333338]",0.4628099173553719
CN1CCN(CCN(C)C(O)N(C)C(O)N(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,CN1CCN(CCN(C)C(O)N(C)C(O)N(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,"('crossover', 'CCC=NN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21', 'CN1CCN(CCN(C)C(O)N(C)S(=O)(=O)c2ccc3ccccc3c2)CC1')","[0.7280029563636362, 0.10385000000000066, 0.6485714285714287, 0.9471155555555559]",0.47863247863247865
Cc1ccc2c(c1)N(CS(=O)(=O)N(C)C)c1ccccc1S2,Cc1ccc2c(c1)N(CS(=O)(=O)N(C)C)c1ccccc1S2,"('crossover', 'Cc1ccc2c(c1)N(CCN1CCN(C)CC1)c1ccccc1S2', 'CN1CCN(c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.33054839338181835, 0.6577700000000003, 0.2901428571428572, 0.5706311111111115]",0.40384615384615385
CN1CCN(CCN2c3ccccc3Sc3ccc(S(=O)(=O)[N+](=O)[O-])cc32)CC1,CN1CCN(CCN2c3ccccc3Sc3ccc(S(=O)(=O)[N+](=O)[O-])cc32)CC1,"('crossover', 'CCCCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21', 'CN1CCN(CCN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1')","[0.6336613551030299, 0.5003500000000001, 0.6214285714285714, 0.8014466666666673]",0.5321100917431193
Cc1ccc2c(c1)N(CCCCN1CCN(C)CC1)c1ccccc1S2,Cc1ccc2c(c1)N(CCCCN1CCN(C)CC1)c1ccccc1S2,"('crossover', 'CN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21', 'Cc1ccc2c(c1)N(CCN1CCN(C)CC1)c1ccccc1S2')","[0.43093399675151534, 0.8542200000000008, 0.06942857142857144, 0.7991222222222227]",0.47706422018348627
CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"('crossover', 'CN1CCN(CCC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1', 'Cc1ccc(S(=O)(=O)c2ncccc2CN2CCN(C)CC2)cc1')","[0.3154042798181818, 0.7548000000000005, 0.5391428571428571, 0.5427900000000002]",0.28205128205128205
Cc1ccc(-c2ccc(S(=O)(=O)N(C)C)cc2[N+](=O)[O-])cc1[N+](=O)[O-],Cc1ccc(-c2ccc(S(=O)(=O)N(C)C)cc2[N+](=O)[O-])cc1[N+](=O)[O-],"('crossover', 'CN1CCN(N2CCN(CN3c4ccccc4Sc4ccc(S(C)(=O)=O)cc43)CC2)CC1', 'CN(C)S(=O)(=O)c1ccc(-c2ccc(Cl)c([N+](=O)[O-])c2)c([N+](=O)[O-])c1')","[0.4244489581818181, 0.5381200000000002, 0.8832857142857142, 0.5644066666666672]",0.3130434782608696
CN1CCN(CCS(=O)(=O)N2CCN(CCPc3ccccc3)CC2)CC1,CN1CCN(CCS(=O)(=O)N2CCN(CCPc3ccccc3)CC2)CC1,"('mutation', '[*:1]~[*:2]>>[*:1]P[*:2]', 'CN1CCN(CCS(=O)(=O)N2CCN(CCc3ccccc3)CC2)CC1')","[0.5672914664424242, 0.11420000000000068, 0.33642857142857147, 0.8332755555555563]",0.3252032520325203
CCC=NN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,CCC=NN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,"('crossover', 'CS(=O)(=O)c1ccc2c(c1)N(N=CCCN1CCC(C(N)=O)CC1)c1ccccc1S2', 'Cc1ccc2nc3ccccc3c(CCN3CCN(C)CC3)c2c1')","[0.3244403628848483, 0.7647666666666671, 0.3552857142857143, 0.5670977777777781]",0.37383177570093457
CN1CCN(CCc2ccc3ccccc3c2)CC1,CN1CCN(CCc2ccc3ccccc3c2)CC1,"('mutation', '[*:1]~[*:2]>>[*:1]C[*:2]', 'CN1CCN(Cc2ccc3ccccc3c2)CC1')","[0.08841908698181813, 0.5216166666666667, 0.04628571428571429, 0.4621000000000006]",0.42424242424242425
CN1CCN(CCC=NN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,CN1CCN(CCC=NN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,"('crossover', 'CN1CCN(CC=NN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1', 'CN1CCN(CCN(C)C(N(C)S(=O)(=O)c2ccc3ccccc3c2)[N+](=O)[O-])CC1')","[0.7096250520242425, 0.6104833333333336, 0.4247142857142857, 0.9673866666666674]",0.696078431372549
CN1CCN(CCNc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,CN1CCN(CCNc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"('crossover', 'Cc1ccc(S(=O)(=O)c2ncccc2CCN2CCN(C)CC2)cc1', 'CN(C)S(=O)(=O)c1ccc(Cl)c(NCCN2CCN(c3ccccn3)CC2)c1')","[0.40951113551515145, 0.2916, 0.39921428571428574, 0.6083500000000005]",0.494949494949495
CN(C)S(=O)(=O)c1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,CN(C)S(=O)(=O)c1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,"('crossover', 'CN1CCN(N2CCN(CN3c4ccccc4Sc4ccc(S(C)(=O)=O)cc43)CC2)CC1', 'CN(C)S(=O)(=O)c1ccc(-c2ccc(Cl)c([N+](=O)[O-])c2)c([N+](=O)[O-])c1')","[0.15157941214545465, 0.20888333333333334, 0.8832857142857142, 0.2291511111111113]",0.24761904761904763
CN(C)S(=O)(=O)c1ccc(Cl)c(CN2CCN(Cl)CC2)c1,CN(C)S(=O)(=O)c1ccc(Cl)c(CN2CCN(Cl)CC2)c1,"('crossover', 'CN1CCN(N2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1', 'CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.3819924339636364, 0.39361666666666667, 0.31328571428571433, 0.5003088888888894]",0.39215686274509803
