index,smiles,pedigree,descriptors,fitnesses
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2O)CC1,CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2O)CC1,"('crossover', 'CN1CCN(CCN(C)C(O)N(C)S(=O)(=O)c2ccc3ccccc3c2)CC1', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2)CC1')","[0.3095807959393939, 0.15540000000000007, 0.4577857142857143, 0.5180066666666673]",0.5104166666666666
CN1CCN(CCN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,CN1CCN(CCN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,"('crossover', 'CN1CCN(CCCN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.3702022667878788, 0.36795, 0.3132857142857143, 0.6411200000000007]",0.5454545454545454
CN1CCN(CCNN(C)N(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,CN1CCN(CCNN(C)N(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,"('mutation', '[*:1]~[*:2]>>[*:1]N[*:2]', 'CN1CCN(CCN(C)N(C)S(=O)(=O)c2ccc3ccccc3c2)CC1')","[0.5036490792969698, 0.25985000000000014, 0.4223571428571429, 0.7622166666666673]",0.5333333333333333
CN1CCN(CS(=O)(=O)c2ccccc2)CC1,CN1CCN(CS(=O)(=O)c2ccccc2)CC1,"('crossover', 'CN1CCN(c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CN1CCN(CCN2c3ccccc3Sc3ccc(S(=O)(=O)c4ccccc4)cc32)CC1')","[0.08820878429090907, 0.19419999999999993, 0.2901428571428572, 0.3062755555555561]",0.4
CN1CCN(CCNS(=O)(=O)c2ccc3ccccc3c2)CC1,CN1CCN(CCNS(=O)(=O)c2ccc3ccccc3c2)CC1,"('mutation', '[*:1]~[D1]>>[*:1]', 'CN1CCN(CCN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1')","[0.32773059992727277, 0.3109166666666666, 0.37607142857142856, 0.5897055555555561]",0.4803921568627451
CN(C)S(=O)(=O)c1ccc2c(c1)N(N=CCCN1CCC(=C=O)CC1)c1ccccc1S2,CN(C)S(=O)(=O)c1ccc2c(c1)N(N=CCCN1CCC(=C=O)CC1)c1ccccc1S2,"('crossover', 'CN1CCN(CCC=NN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1', 'CN(C)S(=O)(=O)c1ccc2c(c1)N(N=CCN1CCC(=C=O)CC1)c1ccccc1S2')","[0.7428625233090906, 0.7115500000000005, 0.5235000000000001, 0.9778700000000002]",0.543859649122807
CN(C)S(=O)(=O)c1cc(O)c(CN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)c(Cl)c1,CN(C)S(=O)(=O)c1cc(O)c(CN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)c(Cl)c1,"('crossover', 'CN1CCN(N2CCN(CN3c4ccccc4Sc4ccc(S(C)(=O)=O)cc43)C2)CC1', 'CN(C)S(=O)(=O)c1cc(O)c(S(C)(=O)=O)c(Cl)c1')","[0.9061518559151512, 0.8337166666666674, 0.6785000000000001, 0.9994377777777778]",0.3779527559055118
CN(C)S(=O)(=O)c1ccc2c(c1)N(N=C(N)CC[N+](=O)[O-])c1ccccc1S2,CN(C)S(=O)(=O)c1ccc2c(c1)N(N=C(N)CC[N+](=O)[O-])c1ccccc1S2,"('mutation', '[*;!H0:1]>>[*:1]-N', 'CN(C)S(=O)(=O)c1ccc2c(c1)N(N=CCC[N+](=O)[O-])c1ccccc1S2')","[0.5942055942060605, 0.4964333333333335, 0.8724285714285716, 0.7568844444444445]",0.42105263157894735
CN1CCN(N2CCN(CCS(=O)(=[BrH])c3ccccc3)CC2)CC1,CN1CCN(N2CCN(CCS(=O)(=[BrH])c3ccccc3)CC2)CC1,"('mutation', '[#8:1]>>[#35:1]', 'CN1CCN(N2CCN(CCS(=O)(=O)c3ccccc3)CC2)CC1')","[0.5791652868121212, 0.27534999999999993, 0.2145, 0.723582222222223]",0.3391304347826087
CN1CCN(c2ccc(S(=O)(=O)N(C)C)cc2[N+](=O)[O-])CC1,CN1CCN(c2ccc(S(=O)(=O)N(C)C)cc2[N+](=O)[O-])CC1,"('crossover', 'CN(C)S(=O)(=O)c1ccc([N+](=O)[O-])c([N+](=O)[O-])c1', 'CN1CCN(CCN(N)N(N)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.3124864427878787, 0.1828166666666667, 0.6214285714285714, 0.48532444444444484]",0.4117647058823529
