index,smiles,pedigree,descriptors,fitnesses
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2O)CC1,CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2O)CC1,"('crossover', 'CN1CCN(CCN(C)C(O)N(C)S(=O)(=O)c2ccc3ccccc3c2)CC1', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2)CC1')","[0.3095807959393939, 0.15540000000000007, 0.4577857142857143, 0.5180066666666673]",0.5104166666666666
Cc1ccc2c(c1)N(N=C(N)[N+](=O)[O-])c1ccccc1S2,Cc1ccc2c(c1)N(N=C(N)[N+](=O)[O-])c1ccccc1S2,"('crossover', 'CN1CCN(N2CCN(CCS(=O)(=[BrH])c3ccccc3)CC2)CC1', 'CN1CCN(CS(=O)(=O)c2ccc3c(c2)N(N=C(N)[N+](=O)[O-])c2ccccc2S3)CC1')","[0.22747908067878778, 0.6006866666666668, 0.6054285714285713, 0.47222000000000025]",0.2743362831858407
O=[N+]([O-])S(=O)(=O)N(Br)CCCCCCN(Br)Br,O=[N+]([O-])S(=O)(=O)N(Br)CCCCCCN(Br)Br,"('crossover', 'O=S(=O)(c1ccccc1)N(Br)CCCCCCN(Br)Br', 'CN(C)S(=O)(=O)c1ccc2c(c1)N(N=CCC[N+](=O)[O-])c1ccccc1S2')","[0.7085147368606062, 0.5170000000000002, 0.5982857142857142, 0.38416888888888917]",0.06611570247933884
CN1CCN(CCN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,CN1CCN(CCN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,"('crossover', 'CN1CCN(CCCN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.3702022667878788, 0.36795, 0.3132857142857143, 0.6411200000000007]",0.5454545454545454
CN1CCN(CCNN(C)N(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,CN1CCN(CCNN(C)N(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,"('mutation', '[*:1]~[*:2]>>[*:1]N[*:2]', 'CN1CCN(CCN(C)N(C)S(=O)(=O)c2ccc3ccccc3c2)CC1')","[0.5036490792969698, 0.25985000000000014, 0.4223571428571429, 0.7622166666666673]",0.5333333333333333
CN1CCN(CS(=O)(=O)c2ccccc2)CC1,CN1CCN(CS(=O)(=O)c2ccccc2)CC1,"('crossover', 'CN1CCN(c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CN1CCN(CCN2c3ccccc3Sc3ccc(S(=O)(=O)c4ccccc4)cc32)CC1')","[0.08820878429090907, 0.19419999999999993, 0.2901428571428572, 0.3062755555555561]",0.4
CNS(=O)(=O)CN(Br)S(=O)(=O)c1ccccc1,CNS(=O)(=O)CN(Br)S(=O)(=O)c1ccccc1,"('crossover', 'CN1CCN(CCNS(=O)(=O)CN(Br)S(=O)(=O)c2ccccc2)CC1', 'CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2O)CC1')","[0.35434654827878787, 0.16564999999999996, 0.5967857142857144, 0.3026700000000002]",0.2037037037037037
CN1CCN(CCNS(=O)(=O)c2ccc3ccccc3c2)CC1,CN1CCN(CCNS(=O)(=O)c2ccc3ccccc3c2)CC1,"('mutation', '[*:1]~[D1]>>[*:1]', 'CN1CCN(CCN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1')","[0.32773059992727277, 0.3109166666666666, 0.37607142857142856, 0.5897055555555561]",0.4803921568627451
CN(C)S(=O)(=O)c1ccc2c(c1)N(N=CCCN1CCC(O)CC1)c1ccccc1S2,CN(C)S(=O)(=O)c1ccc2c(c1)N(N=CCCN1CCC(O)CC1)c1ccccc1S2,"('mutation', '[*:1]~[D2]~[*:2]>>[*:1]-[*:2]', 'CN(C)S(=O)(=O)c1ccc2c(c1)N(N=CCCN1CCC(=C=O)CC1)c1ccccc1S2')","[0.712606917442424, 0.645366666666667, 0.5460714285714285, 0.942317777777778]",0.5446428571428571
CN(C)S(=O)(=O)c1cc(O)c(CN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)c(Cl)c1,CN(C)S(=O)(=O)c1cc(O)c(CN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)c(Cl)c1,"('crossover', 'CN1CCN(N2CCN(CN3c4ccccc4Sc4ccc(S(C)(=O)=O)cc43)C2)CC1', 'CN(C)S(=O)(=O)c1cc(O)c(S(C)(=O)=O)c(Cl)c1')","[0.9061518559151512, 0.8337166666666674, 0.6785000000000001, 0.9994377777777778]",0.3779527559055118
