index,smiles,pedigree,descriptors,fitnesses
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2O)CC1,CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2O)CC1,"('crossover', 'CN1CCN(CCN(C)C(O)N(C)S(=O)(=O)c2ccc3ccccc3c2)CC1', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2)CC1')","[0.3095807959393939, 0.15540000000000007, 0.4577857142857143, 0.5180066666666673]",0.5104166666666666
Cc1ccccc1Nc1cc(S(=O)(=O)N(C)C)ccc1[N+](=N)[O-],Cc1ccccc1Nc1cc(S(=O)(=O)N(C)C)ccc1[N+](=N)[O-],"('crossover', 'CN(C)S(=O)(=O)c1ccc([N+](=N)[O-])c(Nc2ccccc2)c1', 'Cc1ccccc1-c1ccc(S(=O)(=O)N(C)C)cc1[N+](=O)[O-]')","[0.3306362467757577, 0.6102816666666668, 0.7095000000000001, 0.5309288888888892]",0.3611111111111111
O=[N+]([O-])S(=O)(=O)N(Br)CCCCCN(Br)Br,O=[N+]([O-])S(=O)(=O)N(Br)CCCCCN(Br)Br,"('crossover', 'O=[N+]([O-])S(=O)(=O)N(Br)CCCCCCN(Br)Br', 'CS(=O)(=O)c1ccc2c(c1)N(CCN(Br)Br)c1ccccc1S2')","[0.6660430700000001, 0.45198333333333335, 0.5982857142857142, 0.3328688888888891]",0.06779661016949153
CN1CCN(CCN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,CN1CCN(CCN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,"('crossover', 'CN1CCN(CCCN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.3702022667878788, 0.36795, 0.3132857142857143, 0.6411200000000007]",0.5454545454545454
CN1CCN(CCNN(C)N(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,CN1CCN(CCNN(C)N(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,"('mutation', '[*:1]~[*:2]>>[*:1]N[*:2]', 'CN1CCN(CCN(C)N(C)S(=O)(=O)c2ccc3ccccc3c2)CC1')","[0.5036490792969698, 0.25985000000000014, 0.4223571428571429, 0.7622166666666673]",0.5333333333333333
CN(C)c1ccc2c(c1)N(CN(Br)Br)c1ccccc1S2,CN(C)c1ccc2c(c1)N(CN(Br)Br)c1ccccc1S2,"('crossover', 'O=CS(=O)(=O)N(Br)CCN(Br)Br', 'CCCN1c2ccccc2Sc2ccc(N(C)C)cc21')","[0.6119252808484849, 0.9557666666666672, 0.06942857142857144, 0.6448111111111113]",0.3211009174311927
CN1CCN(CS(=O)(=O)c2ccccc2)CC1,CN1CCN(CS(=O)(=O)c2ccccc2)CC1,"('crossover', 'CN1CCN(c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CN1CCN(CCN2c3ccccc3Sc3ccc(S(=O)(=O)c4ccccc4)cc32)CC1')","[0.08820878429090907, 0.19419999999999993, 0.2901428571428572, 0.3062755555555561]",0.4
CN(C)S(=O)(=O)c1ccc(S[N+]([O-])=NBr)c([N+](=N)[O-])c1,CN(C)S(=O)(=O)c1ccc(S[N+]([O-])=NBr)c([N+](=N)[O-])c1,"('mutation', '[*:1]~[*:2]>>[*:1]S[*:2]', 'CN(C)S(=O)(=O)c1ccc([N+]([O-])=NBr)c([N+](=N)[O-])c1')","[0.47859320575757575, 0.48152833333333334, 0.8980714285714287, 0.37957000000000013]",0.23423423423423423
O=[N+]([O-])S(=O)(=O)N(Br)COCCCCCN(Br)Br,O=[N+]([O-])S(=O)(=O)N(Br)COCCCCCN(Br)Br,"('mutation', '[*:1]~[*:2]>>[*:1]O[*:2]', 'O=[N+]([O-])S(=O)(=O)N(Br)CCCCCCN(Br)Br')","[0.7569841751030305, 0.44766666666666666, 0.6642142857142856, 0.3990022222222224]",0.06451612903225806
CN1CCN(N(Br)S(=O)(=O)[N+]([O-])=NBr)CC1,CN1CCN(N(Br)S(=O)(=O)[N+]([O-])=NBr)CC1,"('crossover', 'CN1CCN(Cc2ccc(S(=O)(=O)N(C)C)cc2-c2ccc([N+]([O-])=NBr)c([N+](=N)[O-])c2)CC1', 'CN1CCN(N(Br)S(=O)(=O)c2ccc3ccccc3c2)CC1')","[0.4663482860969699, 0.12965000000000004, 0.5877857142857142, 0.2637577777777781]",0.20952380952380953
CN1CCN(CON(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,CN1CCN(CON(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,"('mutation', '[#6:1]>>[#8:1]', 'CN1CCN(CCN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1')","[0.3762000381696971, 0.34946666666666665, 0.3792142857142857, 0.5990977777777785]",0.5
CN(C)S(=O)(=O)c1ccc2c(c1)N(N=CCCN1CCC(=O)CC1)c1ccccc1S2,CN(C)S(=O)(=O)c1ccc2c(c1)N(N=CCCN1CCC(=O)CC1)c1ccccc1S2,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'CN(C)S(=O)(=O)c1ccc2c(c1)N(N=CCCN1CCC(O)CC1)c1ccccc1S2')","[0.7064988869454543, 0.6800666666666672, 0.5235000000000001, 0.9312088888888893]",0.5585585585585585
CCCN1c2ccccc2Sc2ccc([N+](=O)[O-])cc21,CCCN1c2ccccc2Sc2ccc([N+](=O)[O-])cc21,"('crossover', 'CCCN1c2ccccc2Sc2ccc(N(C)C)cc21', 'Cc1ccccc1-c1ccc(-c2ccc(S(=O)(=O)N(C)C)cc2[N+](=O)[O-])cc1[N+](=O)[O-]')","[0.18508363238787887, 0.8512500000000006, 0.33128571428571424, 0.4550933333333338]",0.3148148148148148
CN(C)S(=O)(=O)c1ccc2c(c1)N(N=CCC[N+]([O-])=NBr)c1ccccc1S2,CN(C)S(=O)(=O)c1ccc2c(c1)N(N=CCC[N+]([O-])=NBr)c1ccccc1S2,"('crossover', 'CN(C)S(=O)(=O)c1ccc([N+]([O-])=NBr)c([N+](=N)[O-])c1', 'CN(C)S(=O)(=O)c1ccc2c(c1)N(N=CCCN1CCN(Cl)CC1)c1ccccc1S2')","[0.7818286167757577, 0.7813166666666674, 0.6529285714285714, 0.810857777777778]",0.4424778761061947
CN(C)S(=O)(=O)c1ccc([N+]([O-])=NBr)c([N+](=N)[O-])c1,CN(C)S(=O)(=O)c1ccc([N+]([O-])=NBr)c([N+](=N)[O-])c1,"('mutation', '[*;!H0:1]>>[*:1]-Br', 'CN(C)S(=O)(=O)c1ccc([N+](=N)[O-])c([N+](=N)[O-])c1')","[0.3817081421212122, 0.41892833333333335, 0.8980714285714287, 0.3107144444444445]",0.24074074074074073
CN1CCN(CCc2cc(-c3ccc(S(=O)(=O)N(C)C)cc3[N+](=N)[O-])ccc2O)CC1,CN1CCN(CCc2cc(-c3ccc(S(=O)(=O)N(C)C)cc3[N+](=N)[O-])ccc2O)CC1,"('crossover', 'CN(C)S(=O)(=O)c1ccc([N+]([O-])=NBr)c([N+](=N)[O-])c1', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2O)CC1')","[0.673315228509091, 0.4620283333333333, 0.8143571428571429, 0.867374444444445]",0.5178571428571429
CN1CCN(N2CCN(CCS(=O)(=[BrH])c3ccccc3)CC2)CC1,CN1CCN(N2CCN(CCS(=O)(=[BrH])c3ccccc3)CC2)CC1,"('mutation', '[#8:1]>>[#35:1]', 'CN1CCN(N2CCN(CCS(=O)(=O)c3ccccc3)CC2)CC1')","[0.5791652868121212, 0.27534999999999993, 0.2145, 0.723582222222223]",0.3391304347826087
CN1CCN(CNc2cc(S(=O)(=O)N(C)C)ccc2[N+](=N)[O-])CC1,CN1CCN(CNc2cc(S(=O)(=O)N(C)C)ccc2[N+](=N)[O-])CC1,"('crossover', 'CN1CCN(CCNc2cc(S(=O)(=O)N(C)C)ccc2[N+](=N)[O-])CC1', 'C=CC(N(C)CCN1CCN(C)CC1)N(C)S(=O)(=O)c1ccccc1')","[0.3974638170545454, 0.20441166666666685, 0.7557857142857143, 0.5653511111111117]",0.4423076923076923
