index,smiles,pedigree,descriptors,fitnesses
Cc1ccc(S(=O)(=O)N(C)C)cc1NCCN1CCN(C)CC1,Cc1ccc(S(=O)(=O)N(C)C)cc1NCCN1CCN(C)CC1,"('crossover', 'CC1CCN(CCCN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1', 'CN1CCN(CCNc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.3490705973818182, 0.23410333333333347, 0.39921428571428574, 0.6053166666666673]",0.494949494949495
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"('crossover', 'CN1CCN(CCN(N)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CN1CCCCC1CN1CCN(c2ccccn2)CC1')","[0.3640235626909091, 0.31336666666666674, 0.31328571428571433, 0.5551755555555562]",0.5104166666666666
CN1CCN(CCNCNc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,CN1CCN(CCNCNc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"('crossover', 'CN1CCN(CCNc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CN1CCN(CCNc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.4974703751999999, 0.21611666666666687, 0.48514285714285715, 0.6972688888888895]",0.4666666666666667
CN1CCN(CS(=O)(=O)c2ccccc2)CC1,CN1CCN(CS(=O)(=O)c2ccccc2)CC1,"('crossover', 'CN1CCN(c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CN1CCN(CCN2c3ccccc3Sc3ccc(S(=O)(=O)c4ccccc4)cc32)CC1')","[0.08820878429090907, 0.19419999999999993, 0.2901428571428572, 0.3062755555555561]",0.4
CN1CCN(CCc2cc(S(=N)(=O)N(C)C)ccc2Cl)CC1,CN1CCN(CCc2cc(S(=N)(=O)N(C)C)ccc2Cl)CC1,"('mutation', '[#8:1]>>[#7:1]', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.3610416972727273, 0.4186949999999999, 0.36171428571428577, 0.5767566666666674]",0.4215686274509804
CN(C)S(=O)(=O)c1ccc2c(c1)N(N=CCN1CCC(C=O)CC1)c1ccccc1S2,CN(C)S(=O)(=O)c1ccc2c(c1)N(N=CCN1CCC(C=O)CC1)c1ccccc1S2,"('crossover', 'CN1CCN(N2CCN(CN3c4ccccc4Sc4ccc(S(C)(=O)=O)cc43)C2)CC1', 'CN(C)S(=O)(=O)c1ccc2c(c1)N(N=CCCN1CCC(C=O)CC1)c1ccccc1S2')","[0.7064988869454543, 0.6560500000000005, 0.5235000000000001, 0.9304311111111115]",0.47863247863247865
CN(C)S(=O)(=O)c1cc(O)c(CN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)c(Cl)c1,CN(C)S(=O)(=O)c1cc(O)c(CN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)c(Cl)c1,"('crossover', 'CN1CCN(N2CCN(CN3c4ccccc4Sc4ccc(S(C)(=O)=O)cc43)C2)CC1', 'CN(C)S(=O)(=O)c1cc(O)c(S(C)(=O)=O)c(Cl)c1')","[0.9061518559151512, 0.8337166666666674, 0.6785000000000001, 0.9994377777777778]",0.3779527559055118
CN1CCN(S(=O)(=O)CC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,CN1CCN(S(=O)(=O)CC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,"('crossover', 'CN1CCN(CCC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1', 'CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1')","[0.7215103356727274, 0.38431666666666686, 0.8292857142857143, 0.8533322222222228]",0.3983739837398374
CCN(N)N(N)c1cc(S(=O)(=O)N(C)C)ccc1Cl,CCN(N)N(N)c1cc(S(=O)(=O)N(C)C)ccc1Cl,"('crossover', 'CN1CCN(CCN(N)N(N)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CC=CC(N(C)C)S(=O)(=O)N1CCN(CCc2ccccc2)CC1')","[0.2487484045333333, 0.14683333333333334, 0.6849999999999999, 0.39509555555555603]",0.2641509433962264
CN(Cl)S(=O)(=O)CC(=O)NN1c2ccccc2Sc2cc([N+](=O)C[O-])ccc21,CN(Cl)S(=O)(=O)CC(=O)NN1c2ccccc2Sc2cc([N+](=O)C[O-])ccc21,"('crossover', 'CN1CCN(c2cc(S(=O)(=O)N(C)Cl)ccc2Cl)CC1', 'CN1CCN(S(=O)(=O)CC(=O)NN2c3ccccc3Sc3cc([N+](=O)C[O-])ccc32)CC1')","[0.6576279977575757, 0.3273499999999999, 0.8061428571428573, 0.6982877777777783]",0.3064516129032258
CN1CCN(N2CCN(CN3c4ccccc4Sc4ccc(S(C)(=O)=O)cc43)CC2)CC1,CN1CCN(N2CCN(CN3c4ccccc4Sc4ccc(S(C)(=O)=O)cc43)CC2)CC1,"('crossover', 'CCCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21', 'CN1CCN(N2CCN(CCc3ccc(NS(=O)(=O)c4cccc(Cl)c4)cc3)CC2)CC1')","[0.7520967188848484, 0.48838333333333345, 0.3595714285714286, 0.9926533333333338]",0.4628099173553719
CN1CCN(S(=O)(=O)CC(=O)NN2c3ccccc3Sc3cc([N+](=O)C[O-])ccc32)CC1,CN1CCN(S(=O)(=O)CC(=O)NN2c3ccccc3Sc3cc([N+](=O)C[O-])ccc32)CC1,"('mutation', '[*:1]~[*:2]>>[*:1]C[*:2]', 'CN1CCN(S(=O)(=O)CC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1')","[0.7639820025333334, 0.18765000000000023, 0.8292857142857143, 0.8699988888888894]",0.4
Cc1ccc2c(c1)N(CS(=O)(=O)N(C)C)c1ccccc1S2,Cc1ccc2c(c1)N(CS(=O)(=O)N(C)C)c1ccccc1S2,"('crossover', 'Cc1ccc2c(c1)N(CCN1CCN(C)CC1)c1ccccc1S2', 'CN1CCN(c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.33054839338181835, 0.6577700000000003, 0.2901428571428572, 0.5706311111111115]",0.40384615384615385
CN1CCN(CCCC(=O)CN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,CN1CCN(CCCC(=O)CN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,"('mutation', '[*:1]~[D3](~[*;!H0:2])~[*:3]>>[*:1]-[*:2]-[*:3]', 'CN1CCN(CCN(C)C(=O)CN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1')","[0.5399786751151516, 0.4261666666666666, 0.4352142857142857, 0.799353333333334]",0.4909090909090909
CN1CCN(CCN2c3ccccc3Sc3ccc(-c4ccccc4)cc32)CC1,CN1CCN(CCN2c3ccccc3Sc3ccc(-c4ccccc4)cc32)CC1,"('crossover', 'CN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21', 'CN1CCN(CCN2c3ccccc3Sc3ccc(S(=O)(=O)c4ccccc4)cc32)CC1')","[0.5339168753454546, 0.9506166666666674, 0.06942857142857144, 0.9265111111111115]",0.4369747899159664
CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"('crossover', 'CN1CCN(CCC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1', 'Cc1ccc(S(=O)(=O)c2ncccc2CN2CCN(C)CC2)cc1')","[0.3154042798181818, 0.7548000000000005, 0.5391428571428571, 0.5427900000000002]",0.28205128205128205
