elites,descriptors,fitnesses
Cc1ccc(S(=O)(=O)N(C)C)cc1N(O)CCN1CCN(C)CC1,"[0.39754003562424256, 0.1980533333333336, 0.4809285714285714, 0.6124588888888894]",0.48514851485148514
CN1CCN(CN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,"[0.32773059992727277, 0.36086666666666667, 0.3132857142857143, 0.5870422222222228]",0.5151515151515151
CN1CCN(CCN(O)c2cc(S(=O)(=O)N(C)C)ccc2CP)CC1,"[0.4944539346000001, 0.2091666666666668, 0.4809285714285714, 0.7088700000000006]",0.47115384615384615
CCCN1CCN(S(=O)(=O)N(C)C)CC1,"[0.03071347852121209, 0.053400000000000225, 0.31328571428571433, 0.23234222222222273]",0.3020833333333333
CC1=C(C)c2ccccc2C(=O)C1=NCCN1CCN(C)CC1,"[0.2612114012727273, 0.47745, 0.2565, 0.6142166666666671]",0.42857142857142855
CN1CCN(CCC=CC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,"[0.6489933656363636, 0.6537333333333336, 0.5854285714285714, 0.9070788888888898]",0.46218487394957986
Cc1cc(NS(=O)(=O)c2cccc(Cl)c2)ccc1Cc1cc(S(=O)(=O)N(C)C)ccc1Cl,"[0.8698175895272728, 0.9072866666666674, 0.5967857142857143, 0.9841144444444445]",0.2835820895522388
CNC(=O)S(=O)(=O)c1ccc2c(c1)C(=CS(=O)(=O)N(C)C)c1ccccc1S2,"[0.6455690444727271, 0.5074833333333335, 0.7187142857142856, 0.7592700000000001]",0.49074074074074076
CN1CCN(c2cc(S(=O)(=O)N(C)C)ccc2[N+](=O)[O-])CC1,"[0.3124864427878787, 0.18281666666666663, 0.6214285714285714, 0.48532444444444484]",0.4117647058823529
CNS(=O)(=O)c1cccc(Cc2cc(S(=O)(=O)N(C)C)ccc2[N+](=O)[O-])c1,"[0.5699137191757576, 0.3073333333333333, 0.9049285714285714, 0.6606966666666673]",0.30833333333333335
CN1CCN(CS(=O)(=O)c2ccc3c(c2)N(N2CCN(C)CC2)c2ccccc2S3)CC1,"[0.7520967188848484, 0.48838333333333345, 0.35957142857142865, 0.9926533333333336]",0.4628099173553719
