elites,descriptors,fitnesses
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)CN1CCN(C)CC1,"[0.3914320051272729, 0.15520333333333347, 0.5211428571428571, 0.6068722222222228]",0.4423076923076923
CN(C)S(=O)(=O)N1CCN(CCc2ccc3ccccc3c2)CC1,"[0.3702022667878788, 0.38438333333333335, 0.31328571428571433, 0.6474644444444451]",0.44339622641509435
CN1CCN(N2CCN(c3cc(S(=O)(=O)N(C)C)ccc3Cl)CC2)CC1,"[0.5338340115636363, 0.22911666666666677, 0.3595714285714286, 0.7242311111111118]",0.3652173913043478
COc1ccc(S(=O)(=O)N(C)C)cc1C,"[0.012355346484848482, 0.29231999999999997, 0.33292857142857146, 0.20670888888888928]",0.27835051546391754
CC1=C(C)c2ccccc2C(=O)C1=NCCN1CCN(C)CC1,"[0.2612114012727273, 0.47745, 0.2565, 0.6142166666666671]",0.42857142857142855
CN1CCN(CCC=CC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,"[0.6489933656363636, 0.6537333333333336, 0.5854285714285714, 0.9070788888888898]",0.46218487394957986
Cc1cc(NS(=O)(=O)c2cccc(Cl)c2)ccc1Cc1cc(S(=O)(=O)N(C)C)ccc1Cl,"[0.8698175895272728, 0.9072866666666674, 0.5967857142857143, 0.9841144444444445]",0.2835820895522388
CN1CCN(c2cc(-c3cc(S(=O)(=O)N(C)C)ccc3[N+](=O)[O-])ccc2[N+](=O)[O-])CC1,"[0.6792027407757575, 0.4453500000000001, 0.9295714285714287, 0.8418844444444452]",0.4444444444444444
CN1CCN(c2cc(S(=O)(=O)N(C)C)ccc2[N+](=O)[O-])CC1,"[0.3124864427878787, 0.18281666666666663, 0.6214285714285714, 0.48532444444444484]",0.4117647058823529
CN1CCN(N2CCN(CCc3ccc(NS(=O)(=O)c4cccc(Cl)c4)cc3)CC2)CC1,"[0.7642318907393939, 0.4938833333333335, 0.4223571428571429, 0.9943277777777784]",0.3511450381679389
CN1CCN(CC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2-c2cccc(S(C)(=O)=O)c2)CC1,"[0.8156538244242423, 0.2822166666666667, 0.765, 0.9825255555555559]",0.47058823529411764
CCCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,"[0.28506082055757576, 0.767133333333334, 0.267, 0.5268200000000006]",0.39805825242718446
CN1CCN(CN(O)c2cc(S(=O)(=O)N(C)C)ccc2-c2cccc(Cl)c2)CC1,"[0.6459067860727273, 0.5263000000000001, 0.4809285714285714, 0.844036666666667]",0.5137614678899083
Cc1ccc2c(c1)Sc1ccc(C)cc1N2CCCN1CCN(C)CC1,"[0.43093399675151534, 0.8406066666666674, 0.06942857142857144, 0.8004555555555565]",0.42857142857142855
CCCC(=O)N(F)N1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.3699211834181817, 0.854283333333334, 0.47635714285714287, 0.5406933333333336]",0.288135593220339
CN1CCC(=CC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2[N+](=O)[O-])CC1,"[0.4761548206181818, 0.32259999999999994, 0.8061428571428573, 0.6379211111111117]",0.33620689655172414
CN1CCN(N2CCN(CCCN3CCN(c4ccccn4)CC3)CC2)CC1,"[0.49185164904242434, 0.1456166666666673, 0.23092857142857146, 0.8287777777777787]",0.23529411764705882
CN(C)S(=O)(=O)N(S(=O)(=O)O)S(=O)(=O)c1cccc(Cl)c1,"[0.46345967082424255, 0.07331666666666685, 0.9223571428571429, 0.38480222222222266]",0.21052631578947367
CC1=C(O)c2ccccc2C(=O)C1=NCCc1cccc(Cl)c1,"[0.303293807369697, 0.834833333333334, 0.3547142857142857, 0.593925555555556]",0.2396694214876033
CN1CCN(CCc2ccc3ccccc3c2)CC1,"[0.08841908698181813, 0.5216166666666667, 0.04628571428571429, 0.4621000000000006]",0.42424242424242425
CN1CCN(CCC2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,"[0.5367986971878785, 0.6373500000000004, 0.2901428571428572, 0.7834866666666673]",0.5728155339805825
CN1CCN(CCC(=O)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"[0.44885663729696973, 0.31841666666666674, 0.4352142857142858, 0.6134366666666673]",0.48514851485148514
CCc1ccc(NS(=O)(=O)C(N)=O)cc1C=N,"[0.09111443113939392, 0.26117833333333335, 0.8079285714285713, 0.28701777777777787]",0.1504424778761062
CCCC=CC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.39423958304242424, 0.8475000000000006, 0.5391428571428571, 0.644345555555556]",0.2892561983471074
CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)c2ccc(NS(=O)(=O)c3cccc(Cl)c3)cc2)c1,"[0.9151949032363635, 0.7994666666666671, 0.8046428571428572, 0.9886722222222223]",0.2589928057553957
CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)[N+](=O)[O-])c1,"[0.2484938457575757, 0.31648333333333334, 0.783, 0.3148655555555558]",0.24074074074074073
CN1CCN(N(C)CCN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,"[0.45816150647272713, 0.34241666666666665, 0.33642857142857147, 0.7273755555555564]",0.4766355140186916
CN1CCN(CCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2-c2cccc(Cl)c2)CC1,"[0.7247420892969697, 0.5555500000000002, 0.5211428571428571, 0.9438277777777782]",0.5267857142857143
CN1CCN(CCC(=O)N(F)N2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,"[0.6246749660121211, 0.660516666666667, 0.5226428571428572, 0.8034266666666674]",0.452991452991453
CN(C)S(=O)(=O)CCN1CCN(c2ccccn2)CC1,"[0.22165559679999988, 0.09916666666666685, 0.4053571428571429, 0.44848666666666726]",0.3557692307692308
CN1CCN(CCC=Cc2ccc3ccccc3c2)CC1,"[0.16725439020606056, 0.6650833333333338, 0.04628571428571429, 0.5726222222222229]",0.4411764705882353
CN1CCN(N2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,"[0.4548712694303028, 0.5592000000000003, 0.3132857142857143, 0.6813977777777784]",0.5
CN1c2ccc(S(=O)(=O)N3CCN(CCc4ccccc4P)CC3)cc2C(=O)C1O,"[0.6731459513393938, 0.1978166666666666, 0.5797142857142857, 0.8874566666666672]",0.42016806722689076
CS(=O)(=O)N1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)[N+](=O)[O-])cc32)CC1,"[0.8699569620848485, 0.4536666666666666, 0.8652857142857144, 0.9518555555555562]",0.4274193548387097
CN1CCN(CC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2P)CC1,"[0.6762721164181819, 0.2983666666666666, 0.5211428571428571, 0.9406833333333336]",0.5700934579439252
CN1CCN(CC2c3ccccc3Sc3ccc(S(=O)(=O)N4CCN(C)CC4)cc32)CC1,"[0.7490808129212121, 0.49443333333333345, 0.33642857142857147, 0.989364444444445]",0.4628099173553719
CN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,"[0.20011748683636363, 0.6371000000000003, 0.267, 0.4242200000000005]",0.3939393939393939
CN1CCN(CCC=Cc2ccccc2P)CC1,"[0.1126057132303031, 0.38961666666666667, 0.04628571428571429, 0.48193333333333394]",0.3838383838383838
CCC(=O)NN1c2ccccc2Sc2cc(Cl)ccc21,"[0.239526399139394, 0.8139833333333337, 0.231, 0.4732188888888893]",0.27927927927927926
CCCNS(=O)(=O)c1cccc(Cl)c1,"[0.024326446375757562, 0.4213833333333334, 0.3297857142857143, 0.1881277777777781]",0.18269230769230768
CN(C)S(=O)(=O)c1ccc(Cl)c(CCc2ccc3ccccc3c2)c1,"[0.4487585683636363, 0.8381166666666674, 0.267, 0.7075644444444448]",0.35964912280701755
Cc1ccc2c(c1)C(CCN1CCN(C)CC1)c1ccccc1S2,"[0.3429747570666665, 0.7881700000000006, 0.04628571428571429, 0.6904555555555563]",0.5048543689320388
CN1CCN(N2CCN(CCC(=O)Nc3cc(S(=O)(=O)N(C)C)ccc3Cl)CC2)CC1,"[0.7490979927151515, 0.1998166666666671, 0.5674285714285714, 0.9183833333333341]",0.4016393442622951
CN1CCN(CC(=O)Cc2cc(S(=O)(=O)N(C)C)ccc2[N+](=O)[O-])CC1,"[0.4822628511151515, 0.11735000000000029, 0.7433571428571429, 0.6290800000000006]",0.4351851851851852
CN(C)S(=O)(=O)c1ccc(Cl)c(Cl)c1,"[0.0847669845090909, 0.45728333333333343, 0.267, 0.19260888888888922]",0.2736842105263158
CC1=C(C=N)c2ccccc2C(=O)C1=NCC[N+](=O)[O-],"[0.13968391295757585, 0.42061166666666666, 0.6887142857142857, 0.40348444444444453]",0.21739130434782608
CN1CCN(CCc2ccc(NS(=O)(=O)C(N)=O)cc2C=N)CC1,"[0.38833988059393953, 0.1324283333333335, 0.8542142857142857, 0.6010511111111115]",0.336283185840708
CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"[0.32155189583030297, 0.30628333333333335, 0.31328571428571433, 0.5010977777777784]",0.4791666666666667
CS(=O)(=O)N1CCN(CCc2ccccc2P)CC1,"[0.22759435012727275, 0.13444999999999993, 0.2901428571428572, 0.4705200000000005]",0.33980582524271846
CS(=O)(=O)c1ccc2c(c1)N(CCN1CCCCC1)c1ccccc1S2,"[0.4943270303272729, 0.7797833333333339, 0.2901428571428572, 0.7490422222222226]",0.44144144144144143
CN(C)S(=O)(=O)C(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.5122441259030303, 0.5355833333333336, 0.8061428571428573, 0.632654444444445]",0.3333333333333333
CN1CCN(CC2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,"[0.49432703032727254, 0.5723333333333337, 0.2901428571428572, 0.7321866666666673]",0.5436893203883495
CN1CCN(CCCCCCN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,"[0.7097012705939392, 0.833433333333334, 0.3132857142857143, 0.9947533333333338]",0.5130434782608696
CCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.27293261295757576, 0.6897833333333337, 0.5391428571428571, 0.4914900000000003]",0.2782608695652174
CN1CCN(N2CCN(CCS(=O)c3cccc(Cl)c3)CC2)CC1,"[0.4398770004969697, 0.2879333333333333, 0.2145, 0.6645600000000008]",0.2833333333333333
CCCCCc1ccc(NS(=O)(=O)C(N)=O)cc1C=N,"[0.21852943172121228, 0.4562283333333334, 0.8079285714285713, 0.440917777777778]",0.1487603305785124
Cc1cc(S(=O)(=O)N(C)C)ccc1[N+](=O)[O-],"[0.0577326601939394, 0.2755866666666667, 0.5751428571428571, 0.20784666666666685]",0.2727272727272727
