smiles,descriptors,fitnesses
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2N)CC1,"[0.3065989305212122, 0.13483333333333367, 0.4991428571428572, 0.548535555555556]",0.5104166666666666
CCCc1cc(-c2cc(S(=O)(=O)N(C)C)ccc2N)ccc1N,"[0.32773059992727294, 0.5368, 0.6387142857142857, 0.6174511111111114]",0.3611111111111111
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"[0.3640235626909091, 0.31336666666666674, 0.31328571428571433, 0.5551755555555562]",0.5104166666666666
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2S(=O)(=O)N(C)C)CC1,"[0.5853662043636363, 0.07951666666666724, 0.5802857142857143, 0.7314288888888896]",0.4537037037037037
CCCc1cc(-c2cc(S(=O)(=O)N(C)C)ccc2Br)ccc1Br,"[0.7089403759030304, 0.930233333333334, 0.267, 0.6905088888888895]",0.3611111111111111
CN1CCN(CCS(=O)(=O)N(C)Cl)CC1,"[0.09115401665454542, 0.024866666666666815, 0.31328571428571433, 0.2371088888888893]",0.32978723404255317
CN(C)S(=O)(=O)c1ccc(Br)c(CN(N)S(=O)(=O)c2ccccc2)c1,"[0.6727036671393939, 0.37733333333333335, 0.7198571428571429, 0.6485888888888891]",0.3333333333333333
CCc1ccc(S(=O)(=O)N(C)C)cc1CN1CCN(C)CC1,"[0.3035830245575758, 0.29111666666666675, 0.31328571428571433, 0.5496311111111116]",0.47959183673469385
CN1CCN(CCCCC2c3ccccc3Sc3ccc(S(=O)(=O)COC(=O)O)cc32)CC1,"[0.8035139819999996, 0.7711000000000005, 0.6225000000000002, 0.975562222222223]",0.4793388429752066
Cc1ccc2c(c1)N(COC(=O)O)c1ccccc1S2,"[0.1880654978060606, 0.7916366666666671, 0.3555, 0.42066444444444484]",0.2909090909090909
CN(C)S(=O)(=O)c1ccc(Cl)c(CCC2c3ccccc3Sc3ccc(S(=O)(=O)O)cc32)c1,"[0.903135949951515, 0.9277166666666674, 0.655357142857143, 0.992337777777778]",0.375
Cc1cc(S(=O)(=O)N(C)S(=O)(=O)OC(=O)O)ccc1Br,"[0.4906309265454547, 0.3029033333333333, 0.8432142857142859, 0.3539711111111114]",0.19298245614035087
CN1CCN(CCc2cc(-c3cc(S(=O)(=O)N(C)C)ccc3OC(=O)O)ccc2N)CC1,"[0.7187687607878785, 0.4221333333333333, 0.8315, 0.9273000000000007]",0.5175438596491229
CN1CCN(Cc2cc(S(=O)(=O)N(C)N)ccc2N)CC1,"[0.26714316962424245, 0.0017333333333338086, 0.685, 0.47516222222222254]",0.40594059405940597
CN(N)S(=O)(=O)c1ccc2c(c1)C(S(=O)(=O)O)c1ccccc1S2,"[0.48789843802424226, 0.3537666666666666, 0.8412142857142857, 0.550386666666667]",0.36363636363636365
CN1CCN(CCc2cc(-c3cc(S(=O)(=O)N(C)C)ccc3P)ccc2Br)CC1,"[0.8245155966606063, 0.5261166666666669, 0.31328571428571433, 0.9715088888888894]",0.5566037735849056
CCc1cc(S(=O)(=O)N(N)OC(=O)O)ccc1Cl,"[0.20911430343030313, 0.31273333333333336, 0.7852142857142859, 0.2572444444444446]",0.1891891891891892
CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2N(N)S(=O)(=O)c2ccccc2)CC1,"[0.7763083226424243, 0.21596666666666708, 0.7661428571428571, 0.9472222222222227]",0.5309734513274337
CCC1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21,"[0.327532487418182, 0.7405666666666672, 0.267, 0.5557088888888894]",0.47474747474747475
CN1CCN(CCC2c3ccccc3Sc3ccc(S(=O)(=O)N(C)N)cc32)CC1,"[0.6277738428363636, 0.48580000000000007, 0.4991428571428572, 0.8504466666666672]",0.6057692307692307
CN(C)S(=O)(=O)c1ccc(OC(=O)O)c(-c2ccc(N)c(Cc3ccccc3)c2)c1,"[0.6094695236484851, 0.7222833333333337, 0.7852142857142856, 0.8340444444444447]",0.3333333333333333
CN1CCN(CCC2c3ccccc3Sc3ccc(Br)cc32)CC1,"[0.5365955510181819, 0.8638500000000008, 0.04628571428571429, 0.7233777777777785]",0.49038461538461536
CCC1c2ccccc2Sc2ccc(S(=O)(=O)COC(=O)O)cc21,"[0.4213451988242422, 0.7698166666666671, 0.5762142857142857, 0.5589288888888894]",0.3333333333333333
CC1c2ccccc2Sc2ccc(S(=O)(=O)N(N)S(=O)(=O)O)cc21,"[0.4878984380242421, 0.4117, 0.8412142857142857, 0.5476088888888893]",0.35135135135135137
CN(C)S(=O)(=O)c1ccc(Br)c(-c2cc(S(=O)(=O)N(C)C)ccc2OC(=O)O)c1,"[0.8514597122666664, 0.5289166666666668, 0.8663571428571429, 0.777515555555556]",0.3089430894308943
CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2CCN2CCN(C)CC2)CC1,"[0.6432801408727274, 0.16945000000000074, 0.35957142857142865, 0.9177422222222232]",0.4083333333333333
CCCCc1ccc(S(=O)(=O)N(C)C)cc1-c1ccccc1,"[0.279227121139394, 0.7410833333333339, 0.267, 0.5706977777777783]",0.40384615384615385
CN1CCN(CCCc2ccccc2F)CC1,"[0.03384508149090905, 0.4176166666666667, 0.04628571428571429, 0.3184222222222227]",0.35353535353535354
CN1CCN(CCC2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,"[0.6247579368727272, 0.611816666666667, 0.31328571428571433, 0.869742222222223]",0.6868686868686869
CN1CCN(Cc2cc(-c3cc(S(=O)(=O)N(C)C)ccc3N)ccc2N)CC1,"[0.5400127156606063, 0.33595000000000014, 0.685, 0.8261066666666672]",0.5283018867924528
CN1CCN(Cc2ccc(S(=O)(=O)N(C)N)cc2-c2ccccc2)CC1,"[0.45205347597575746, 0.3492, 0.4991428571428572, 0.7087577777777782]",0.5192307692307693
CN(C)S(=O)(=O)c1ccc(N)c(S(C)(=O)=O)c1,"[0.16072575432727274, 0.07043333333333339, 0.6967142857142856, 0.275966666666667]",0.26732673267326734
CN1CCN(Cc2cc(S(=O)(=O)N(C)Cl)ccc2Cl)CC1,"[0.3819924339636364, 0.39361666666666667, 0.31328571428571433, 0.5003088888888895]",0.40594059405940597
CCCCC1c2ccccc2Sc2ccc(S(=O)(=O)C(C)C(N)=O)cc21,"[0.49730889574545445, 0.7701333333333338, 0.5516428571428571, 0.7135244444444452]",0.3305084745762712
CN1CCN(N2CCN(CCC3c4ccccc4Sc4ccc(Br)cc43)CC2)CC1,"[0.7913493336121215, 0.7859500000000006, 0.09257142857142858, 0.9805555555555565]",0.4180327868852459
CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)N(F)C(=O)O)CC1)c1ccccc1S2,"[0.8580649261454548, 0.7407000000000004, 0.7655714285714286, 0.9983444444444447]",0.38461538461538464
CN(N)S(=O)(=O)c1ccc2c(c1)C(N)c1ccccc1S2,"[0.2910926324848486, 0.3655833333333332, 0.6387142857142857, 0.46859555555555593]",0.3883495145631068
CN1CCN(c2ccc(S(=O)(=O)N(C)C)cc2-c2ccccc2)CC1,"[0.4065659031515152, 0.4759500000000001, 0.31328571428571433, 0.6940088888888896]",0.55
CN(C)S(=O)(=O)c1ccc2c(c1)C(CCN1CCN(S(C)(=O)=O)CC1)c1ccccc1S2,"[0.8185818769939395, 0.500116666666667, 0.5571428571428572, 0.9688511111111117]",0.5675675675675675
CN(N)S(=O)(=O)c1ccc2c(c1)C(CCN1CCN(Cl)CC1)c1ccccc1S2,"[0.6882143809696972, 0.5731333333333334, 0.4991428571428571, 0.8496577777777781]",0.5181818181818182
CN1CCN(CCN(N)S(=O)(=O)c2ccccc2)CC1,"[0.22165559679999988, 0.04973333333333363, 0.4991428571428571, 0.4273133333333339]",0.4387755102040816
CN1CCN(CC2c3ccccc3Sc3ccc(N)cc32)CC1,"[0.303518996169697, 0.6021166666666669, 0.23214285714285715, 0.6355488888888895]",0.46153846153846156
CN1CCN(c2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2F)CC1,"[0.46108280675151514, 0.49913333333333343, 0.31328571428571433, 0.6935422222222231]",0.57
CN(C)S(=O)(=O)Cc1cc(S(=O)(=O)N(C)C)ccc1Br,"[0.48176154886060624, 0.2651333333333335, 0.534, 0.45917333333333377]",0.25925925925925924
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2CCS(C)(=O)=O)CC1,"[0.5823502984, 0.13565000000000052, 0.5571428571428572, 0.7596733333333341]",0.44954128440366975
CN(N)S(=O)(=O)c1ccc(Br)c(Cl)c1,"[0.22096314629090907, 0.34945, 0.45285714285714285, 0.20320222222222242]",0.21
CN1CCN(CCC2c3ccccc3Sc3ccc(S(=O)(=O)N(N)S(=O)(=O)O)cc32)CC1,"[0.8275955543393938, 0.34796666666666676, 0.8875000000000001, 0.9129422222222229]",0.5398230088495575
CN1CCN(CCN(N)S(=O)(=O)c2ccc3c(c2)C(N)c2ccccc2S3)CC1,"[0.6307897487999999, 0.3018500000000001, 0.6849999999999999, 0.8339288888888893]",0.5754716981132075
CN1CCN(N(C)S(=O)(=O)c2ccc(Br)c(CS(=O)(=O)N(C)C)c2)CC1,"[0.7365153314545456, 0.18723333333333345, 0.5802857142857143, 0.7163511111111117]",0.36283185840707965
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2F)CC1,"[0.5460261404727272, 0.5054833333333336, 0.31328571428571433, 0.781664444444445]",0.6464646464646465
Cc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1F,"[0.20632902415757576, 0.5919033333333337, 0.267, 0.41606444444444485]",0.4329896907216495
C=C(CCN1CCN(C)CC1)CCN1CCN(C)CC1,"[0.1674627182545454, 0.21960000000000043, 0.09257142857142858, 0.5138666666666674]",0.2033898305084746
CCCN1c2ccccc2Sc2ccc(C)cc21,"[0.0912368804363636, 0.917953333333334, 0.023142857142857146, 0.43378888888888933]",0.3300970873786408
Cc1ccc(S(=O)(=O)N(C)Cl)cc1N,"[0.02734235233939392, 0.3085866666666667, 0.4528571428571429, 0.18214666666666682]",0.2222222222222222
CCCC1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21,"[0.370004154278788, 0.8055833333333339, 0.267, 0.6070088888888895]",0.4752475247524752
