smiles,descriptors,fitnesses
CCCN1CCN(S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3C)CC1,"[0.3821978095515152, 0.17700000000000002, 0.5571428571428572, 0.551914444444445]",0.36036036036036034
CC1=C(C)c2ccccc2C(=O)C1=NCCCN1CCN(C)CC1,"[0.30368306813333334, 0.5424666666666669, 0.2565, 0.6655166666666672]",0.4166666666666667
CC1=C(O)c2ccccc2C(=O)C1=NCCCN1CCN(C)CC1,"[0.30968083951515163, 0.45840000000000014, 0.401, 0.6316811111111118]",0.4036697247706422
CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2,"[0.667119344618182, 0.6300333333333336, 0.5979285714285715, 0.8899800000000002]",0.4049586776859504
CN1CCN(S(=O)(=O)CC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,"[0.7215103356727274, 0.38431666666666686, 0.8292857142857143, 0.8533322222222228]",0.3983739837398374
COc1ccc2c(c1)Sc1ccccc1N2NC(=O)C(CN1CCN(C)CC1)S(N)(=O)=O,"[0.7640922616484848, 0.28893333333333343, 0.7729285714285715, 0.9408100000000006]",0.4344262295081967
CN1CCN(C2=Nc3ccccc3Sc3ccc(F)cc32)CC1,"[0.3094562024121212, 0.6860000000000004, 0.13457142857142856, 0.5803555555555561]",0.44761904761904764
CN1CCN(CCC(=O)NN2c3ccccc3Sc3cc(O)ccc32)CC1,"[0.4823090818424241, 0.5272666666666668, 0.42178571428571426, 0.7500833333333339]",0.45535714285714285
CN1CCN(CCOC2c3ccccc3CSc3ccc(Cl)cc32)CC1,"[0.49435640030303035, 0.7998500000000006, 0.11221428571428572, 0.768744444444445]",0.41228070175438597
CN1CCN(c2ccc3ccccc3c2)CC1,"[0.003475753260606022, 0.5152666666666668, 0.04628571428571429, 0.37397777777777824]",0.35
Cc1ccc2c(c1)Sc1ccccc1N2NC(=O)CCN1CCN(C)CC1,"[0.47631131046060615, 0.6277366666666669, 0.27728571428571436, 0.7842188888888897]",0.46846846846846846
CN1CCN(CC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"[0.4518725432606061, 0.2127, 0.5211428571428571, 0.6099055555555561]",0.4423076923076923
CCN(CC)S(=O)(=O)c1ccc(N2CCN(C)CC2)c(NC(=O)Nc2ccccc2F)c1,"[0.7218343607272728, 0.6253333333333334, 0.6070714285714286, 0.9477800000000005]",0.4146341463414634
CN(C)S(=O)(=O)N1CCN(c2ccccn2)CC1,"[0.13671226307878792, 0.08500000000000008, 0.4053571428571429, 0.3403311111111115]",0.2857142857142857
CN1CCN(C2=Cn3c(C=O)ccc3Sc3ccccc32)CC1,"[0.3034087370545454, 0.5780333333333335, 0.20342857142857143, 0.5957944444444451]",0.4205607476635514
CN(C)S(=O)(=O)c1ccc(Cl)c(CN2CCN(c3ccccn3)CC2)c1,"[0.512494014109091, 0.4679166666666667, 0.4053571428571429, 0.7116866666666671]",0.44954128440366975
CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCN(CCc4ccccn4)CC3)ccc21,"[0.5731399278303031, 0.2149500000000001, 0.6492142857142857, 0.748025555555556]",0.40336134453781514
COc1ccc2c(c1)Sc1ccccc1N2N(C(=O)CCN1CCN(C)CC1)S(N)(=O)=O,"[0.7640922616484848, 0.3970833333333335, 0.7101428571428571, 0.9356133333333339]",0.4830508474576271
CCN(CC)S(=O)(=O)c1ccc(N2CCN(C)CC2)c(N2CCN(C)CC2)c1,"[0.5583368071515153, 0.28678333333333367, 0.35957142857142865, 0.8440977777777786]",0.31451612903225806
COc1ccc2c(c1)Sc1ccccc1N2NC(C)=O,"[0.1850836323878787, 0.6415000000000003, 0.29692857142857143, 0.43905222222222257]",0.27927927927927926
CN1CCN(CCCCN2c3ccccc3Sc3cc(F)ccc32)CC1,"[0.442979233490909, 0.8260000000000006, 0.06942857142857144, 0.7460222222222228]",0.45045045045045046
CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1,"[0.19729969338181824, 0.3793166666666667, 0.2901428571428572, 0.4467088888888894]",0.42
CN1CCN(CCCN2CCN(C)CC2)CC1,"[0.046155748169696906, 0.061883333333333734, 0.09257142857142858, 0.3610111111111117]",0.21818181818181817
CN1CCN(CCCCN2c3ccccc3Sc3cc(N=[N+]=[N-])ccc32)CC1,"[0.5127089873696972, 0.9597833333333341, 0.41771428571428576, 0.8443333333333337]",0.42735042735042733
CN1CCN(C2Cc3ccccc3Sc3ccc(N(C)C)cc32)CC1,"[0.3884623298909091, 0.7080666666666672, 0.06942857142857144, 0.7427666666666675]",0.4537037037037037
CC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.23046094609696985, 0.6247666666666669, 0.5391428571428571, 0.4401900000000001]",0.2743362831858407
CN(C)S(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,"[0.11817319832727273, 0.33308333333333334, 0.5751428571428571, 0.21088000000000023]",0.26
