smiles,descriptors,fitnesses
CCCN1CCN(S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3C)CC1,"[0.3821978095515152, 0.17700000000000002, 0.5571428571428572, 0.551914444444445]",0.36036036036036034
CN1CCN(C2=Cn3c(CO)ccc3Sc3ccccc32)CC1,"[0.30951676755151514, 0.5246666666666667, 0.226, 0.6017422222222227]",0.4074074074074074
CC1=C(O)c2ccccc2C(=O)C1=NCCCN1CCN(C)CC1,"[0.30968083951515163, 0.45840000000000014, 0.401, 0.6316811111111118]",0.4036697247706422
CN1CCN(CCC(=O)NN2c3ccccc3Sc3cc(ON=[N+]=[N-])ccc32)CC1,"[0.6065557393212123, 0.6770166666666669, 0.6914999999999999, 0.8401855555555559]",0.4214876033057851
CCN(CC)S(=O)(=O)CC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.6396591264848486, 0.5667166666666669, 0.8061428571428573, 0.7850100000000008]",0.2992125984251969
CN(C)S(=O)(=O)c1ccc(C(=O)O)c(NC(=O)CN2CCN(c3ccccn3)CC2)c1,"[0.6732049693939397, 0.2151333333333335, 0.8796428571428571, 0.8421533333333338]",0.4016393442622951
CN1CCN(C2=Nc3ccccc3Sc3ccc(F)cc32)CC1,"[0.3094562024121212, 0.6860000000000004, 0.13457142857142856, 0.5803555555555561]",0.44761904761904764
COc1ccc2c(c1)Sc1ccccc1N2N(CO)C(=O)CCN1CCN(C)CC1,"[0.6157218538060606, 0.521466666666667, 0.42492857142857143, 0.8687088888888895]",0.4491525423728814
Cc1ccc2c(c1)Sc1ccccc1N2CCCCN1CCN(C)CC1,"[0.43093399675151534, 0.8542200000000008, 0.06942857142857144, 0.7991222222222231]",0.4636363636363636
CCCC(=O)NN1c2ccccc2Sc2cc(OC)ccc21,"[0.270026966109091, 0.7715333333333337, 0.2969285714285715, 0.5416522222222226]",0.28695652173913044
CN1CCN(CCc2ccc3ccccc3c2)CC1,"[0.08841908698181813, 0.5216166666666667, 0.04628571428571429, 0.4621000000000006]",0.42424242424242425
CCN(CC)S(=O)(=O)c1ccc(N2CCN(C)CC2)c(-c2ccccc2F)c1,"[0.5460261404727272, 0.629166666666667, 0.31328571428571433, 0.7961422222222226]",0.5092592592592593
CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCN(CCc4ccccc4)CC3)ccc21,"[0.5701240218666668, 0.31578333333333336, 0.5571428571428572, 0.772525555555556]",0.42735042735042733
CCN(CC)S(=O)(=O)c1ccc(N2CCN(C)CC2)c(NC(=O)Nc2ccccc2F)c1,"[0.7218343607272728, 0.6253333333333334, 0.6070714285714286, 0.9477800000000005]",0.4146341463414634
CN1CCN(C2=Cn3c(C=O)ccc3Sc3ccccc32)CC1,"[0.3034087370545454, 0.5780333333333335, 0.20342857142857143, 0.5957944444444451]",0.4205607476635514
CN1CCN(CC=C2c3ccccc3COc3ccc(C(=O)O)cc32)CC1,"[0.42175361402424216, 0.5760500000000003, 0.37864285714285717, 0.7243477777777787]",0.4424778761061947
CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCN(CCF)CC3)ccc21,"[0.39424304629090906, 0.10358333333333336, 0.5571428571428572, 0.5039588888888893]",0.3482142857142857
CN1CCN(S(=O)(=O)N2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2)CC1,"[0.6458774160969697, 0.18971666666666706, 0.5802857142857144, 0.8029955555555564]",0.336
COc1ccc2c(c1)Sc1ccccc1N2NC(=O)C(=O)NCCN1CCN(C)CC1,"[0.6551013961333335, 0.36545000000000005, 0.5510714285714285, 0.8976377777777784]",0.4380165289256198
CCN(CC)S(=O)(=O)c1ccc(N2CCN(C)CC2)c(N2CCN(C)CC2)c1,"[0.5583368071515153, 0.28678333333333367, 0.35957142857142865, 0.8440977777777786]",0.31451612903225806
CCN(CC)S(=O)(=O)c1ccc2ccccc2c1,"[0.11544848419393947, 0.5617166666666669, 0.267, 0.37838666666666715]",0.3235294117647059
CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,"[0.35785150380606057, 0.7717166666666674, 0.13457142857142856, 0.6364888888888894]",0.44761904761904764
CCN(CC)S(=O)(=O)NC(=O)Nc1ccccc1F,"[0.19421103209696977, 0.3389666666666666, 0.5607857142857143, 0.33772444444444477]",0.19298245614035087
CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1,"[0.19729969338181824, 0.3793166666666667, 0.2901428571428572, 0.4467088888888894]",0.42
CN1CCN(CCCN2CCN(c3ccccn3)CC2)CC1,"[0.23709786644848477, 0.2235166666666668, 0.18464285714285716, 0.5716000000000007]",0.2711864406779661
CN1CCN(CCCCN2c3ccccc3Sc3cc(N=[N+]=[N-])ccc32)CC1,"[0.5127089873696972, 0.9597833333333341, 0.41771428571428576, 0.8443333333333337]",0.42735042735042733
CCN(CC)S(=O)(=O)c1ccc(C(=O)O)c(NC(=O)Nc2ccccc2F)c1,"[0.5579114241212122, 0.6164000000000002, 0.8272142857142857, 0.6949944444444449]",0.2777777777777778
CN1CCN(CCC(=O)NN2c3ccccc3Sc3cc(F)ccc32)CC1,"[0.48835654720000005, 0.5995166666666668, 0.2772857142857143, 0.7311188888888894]",0.45535714285714285
CN1CCN(S(=O)(=O)N2CCN(CCc3ccccc3)CC2)CC1,"[0.38543423374545444, 0.13981666666666706, 0.33642857142857147, 0.6238755555555563]",0.3508771929824561
