smiles,descriptors,fitnesses
CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2N)CC1,"[0.3065989305212122, 0.13483333333333367, 0.4991428571428572, 0.548535555555556]",0.5104166666666666
C=CCCc1cc(S(=O)(=O)N(N)N)ccc1-c1ccccc1C,"[0.3216225694303031, 0.5031200000000001, 0.6387142857142857, 0.5836955555555559]",0.3577981651376147
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"[0.3640235626909091, 0.31336666666666674, 0.31328571428571433, 0.5551755555555562]",0.5104166666666666
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2S(=O)(=O)N(C)C)CC1,"[0.5853662043636363, 0.07951666666666724, 0.5802857142857143, 0.7314288888888896]",0.4537037037037037
CN1CCN(S(=O)(=O)c2ccccc2)CC1,"[0.04573711743030301, 0.18711666666666663, 0.2901428571428572, 0.25219777777777824]",0.3541666666666667
CCc1ccc(S(=O)(=O)N(C)C)cc1CN1CCN(C)CC1,"[0.3035830245575758, 0.29111666666666675, 0.31328571428571433, 0.5496311111111116]",0.47959183673469385
CN1CCN(CCC(=O)N(Cl)N2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,"[0.6730702674060605, 0.7054000000000005, 0.5226428571428572, 0.8561488888888896]",0.452991452991453
CCc1cc(N(F)C(=O)O)ccc1-c1ccccc1C,"[0.14580759688484857, 0.8488866666666671, 0.2895714285714286, 0.41783111111111154]",0.26126126126126126
CN(C)S(=O)(=O)c1ccc(Cl)c(-c2ccc(Cl)c(-c3ccccc3CCS(=O)(=O)O)c2)c1,"[0.8727994549454541, 0.9180000000000009, 0.655357142857143, 0.9814044444444445]",0.3543307086614173
CN(Br)S(=O)(=O)c1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,"[0.34520020609696966, 0.3222333333333333, 0.8832857142857142, 0.2625177777777778]",0.19090909090909092
CN1CCN(CC(NC(=O)O)c2ccc(S(=O)(=O)N(C)C)cc2-c2ccccc2O)CC1,"[0.7187687607878788, 0.39426666666666677, 0.810142857142857, 0.9139344444444448]",0.5585585585585585
CN1CCN(S(=O)(=[BrH])N2CCN(CCc3ccccc3)CC2)CC1,"[0.5791652868121212, 0.29178333333333323, 0.2145, 0.7299266666666673]",0.3275862068965517
Cc1ccc(S(=O)(=O)N(N)N)cc1CCN1CCN(C)CC1,"[0.3096148364848485, 0.0038366666666670435, 0.6849999999999999, 0.5135511111111114]",0.4215686274509804
CN(C)S(=O)(=O)CCc1cc(S(=O)(=O)N(C)O)ccc1-c1ccccc1O,"[0.5730058437090907, 0.3338000000000001, 0.8230000000000001, 0.6828433333333337]",0.3652173913043478
CN1CCN(CCc2ccc(S(=O)(=O)N(O)N(C)C)cc2-c2ccccc2Br)CC1,"[0.8215587087515153, 0.5437500000000002, 0.4809285714285714, 0.9079700000000007]",0.5849056603773585
CN(Cl)S(=O)(=O)c1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,"[0.21201995027878773, 0.29621666666666663, 0.8832857142857142, 0.22836222222222227]",0.19090909090909092
CN1CCN(CCS(=O)(=O)Nc2ccc(S(=O)(=O)N(C)C)cc2-c2ccccc2O)CC1,"[0.7792901880606059, 0.2997666666666669, 0.7875714285714285, 0.9529122222222226]",0.6018518518518519
CCCc1ccc(S(=O)(=O)N(C)C)cc1-c1ccccc1F,"[0.29127235787878786, 0.6992500000000005, 0.267, 0.5189311111111118]",0.45
CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2-c2ccccc2O)CC1,"[0.5399786751151515, 0.43323333333333336, 0.4577857142857143, 0.8006288888888894]",0.6632653061224489
CCCc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1OP=NC(=N)N,"[0.5488571158363639, 0.728911666666667, 0.7774285714285714, 0.7626211111111116]",0.3826086956521739
CN(C)CCN1c2ccccc2Sc2cc(CCN3CCN(C)CC3)ccc21,"[0.5188932364363636, 0.6901333333333338, 0.09257142857142858, 0.8912000000000007]",0.4954954954954955
CCCC(=O)N(O)N1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.363873718060606, 0.7717333333333337, 0.6208571428571429, 0.5482322222222225]",0.288135593220339
CN(C)S(=O)(=O)c1ccc(N)c(-c2ccccc2CCS(=O)(=O)O)c1,"[0.4820647386060605, 0.3527333333333334, 0.8412142857142857, 0.636475555555556]",0.4074074074074074
CN(O)S(=O)(=O)N(O)S(=O)(=O)c1ccc(-c2ccccc2F)c(-c2ccccc2F)c1,"[0.7425508626424243, 0.6240833333333337, 0.823, 0.7390066666666666]",0.2900763358778626
CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2CCN2CCN(C)CC2)CC1,"[0.6432801408727274, 0.16945000000000074, 0.35957142857142865, 0.9177422222222232]",0.4083333333333333
CCCc1ccc(S(=N)(=O)N(C)C)cc1-c1ccccc1F,"[0.2882904924606061, 0.804578333333334, 0.31542857142857145, 0.540512222222223]",0.36792452830188677
CN1CCN(CCc2ccc3ccccc3c2)CC1,"[0.08841908698181813, 0.5216166666666667, 0.04628571428571429, 0.4621000000000006]",0.42424242424242425
Cc1ccccc1-c1cc(S(=O)(=O)N(C)C)ccc1CCN1CCN(C)CC1,"[0.5339809037333335, 0.5337033333333334, 0.31328571428571433, 0.8347644444444452]",0.6632653061224489
C=Nc1ccccc1-c1ccc(S(=O)(=O)N(N)N)cc1CCN1CCN(C)CC1,"[0.5793922579878789, 0.28561666666666685, 0.7732857142857142, 0.8458622222222227]",0.5229357798165137
CN1CCN(c2ccc(S(=O)(=O)N(C)C)cc2-c2ccccc2C(N)=O)CC1,"[0.5368865505818181, 0.3257666666666667, 0.6210714285714287, 0.7886522222222231]",0.5576923076923077
CN(C)S(=O)(=O)c1ccc([N+](=O)[O-])c(N)c1,"[0.060748566157575755, 0.15455000000000002, 0.7609999999999999, 0.20424000000000023]",0.26
CN(C)c1ccc(S(=O)(=O)N(C)C)cc1-c1ccccc1F,"[0.2942882638424244, 0.5515000000000002, 0.2901428571428572, 0.5226200000000005]",0.42574257425742573
CN(C)S(=O)(=O)c1ccc(CC#N)c(-c2ccccc2-c2ccccc2O)c1,"[0.5064226166666667, 0.7570966666666671, 0.5814285714285715, 0.7685400000000001]",0.3697478991596639
Cc1ccc(-c2cc(S(=O)(=O)N(C)C)ccc2N)cc1-c1ccccc1CCS(=O)(=O)O,"[0.7549342846424242, 0.6819700000000003, 0.8412142857142857, 0.9717311111111114]",0.36507936507936506
CN(C)S(=O)(=O)c1ccc(CC#N)c(-c2ccccc2O)c1,"[0.27602473749090906, 0.4792633333333334, 0.5814285714285715, 0.48591777777777817]",0.4215686274509804
CN1CCN(c2ccc(S(=O)(=O)N(C)C)cc2-c2ccccc2)CC1,"[0.4065659031515152, 0.4759500000000001, 0.31328571428571433, 0.6940088888888896]",0.55
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2N(F)C(=O)O)CC1,"[0.7248162261454545, 0.5437833333333334, 0.602857142857143, 0.9111511111111118]",0.5871559633027523
CN1CCN(CCCCN2CCN(S(=O)(=[BrH])N3CCN(C)CC3)CC2)CC1,"[0.7309361908121214, 0.08926666666666731, 0.26078571428571434, 0.8746488888888897]",0.2
CN1CCN(Cc2ccc(S(=O)(=O)N(O)N(C)C)cc2-c2ccccc2Br)CC1,"[0.7790870418909093, 0.5366666666666667, 0.4809285714285714, 0.8538922222222227]",0.5566037735849056
CN1CCN(c2ccc(S(=O)(=O)N(C)C)cc2N)CC1,"[0.22165559679999988, 0.12848333333333356, 0.4991428571428572, 0.46041333333333384]",0.4329896907216495
Cc1ccccc1-c1ccc(C=O)cc1CCN1CCN(C)CC1,"[0.2945591316727273, 0.6274033333333335, 0.16821428571428573, 0.6627055555555561]",0.4807692307692308
CN1CCN(c2ccc(S(=O)(=O)N(C)C)cc2-c2ccccc2F)CC1,"[0.46108280675151514, 0.49913333333333343, 0.31328571428571433, 0.6935422222222231]",0.5858585858585859
CN1CCN(S(=O)(=O)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"[0.472904169090909, 0.1710666666666668, 0.5571428571428572, 0.539784444444445]",0.40384615384615385
Cc1ccccc1-c1ccc(S(=O)(=O)N(N)N)cc1CCN1CCN(C)CC1,"[0.5400127156606063, 0.28167000000000025, 0.6849999999999999, 0.7961733333333338]",0.5523809523809524
CN1CCN(CCC(NC(=O)O)c2ccc(S(=O)(=O)N(C)C)cc2-c2ccccc2O)CC1,"[0.7612404276484849, 0.4592833333333333, 0.810142857142857, 0.965234444444445]",0.5855855855855856
CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2-c2ccccc2C(N)=O)CC1,"[0.6218298843030302, 0.3321166666666668, 0.6210714285714287, 0.8767744444444451]",0.6310679611650486
CN1CCN(CN2CCN(S(=O)(=O)c3cc(S(=O)(=O)N(C)C)ccc3Cl)CC2)CC1,"[0.7701296185454544, 0.10025000000000046, 0.6034285714285714, 0.8510400000000006]",0.38016528925619836
CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2-c2ccccc2F)CC1,"[0.5460261404727272, 0.5054833333333336, 0.31328571428571433, 0.781664444444445]",0.6632653061224489
CCCc1ccc(S(=O)(=O)N(C)C)cc1-c1ccccc1O,"[0.28522489252121214, 0.6270000000000004, 0.4115, 0.537895555555556]",0.45
