elites,descriptors,fitnesses
CCCN1CCN(S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3C)CC1,"[0.3821978095515152, 0.17700000000000002, 0.5571428571428572, 0.551914444444445]",0.36036036036036034
CC1=C(C)c2ccccc2C(=O)C1=NCCCN1CCN(C)CC1,"[0.30368306813333334, 0.5424666666666669, 0.2565, 0.6655166666666672]",0.4166666666666667
CN1CCN(CCS(=O)(=O)N2CCN(CCc3ccccc3)CC2)CC1,"[0.47037756746666654, 0.1539833333333339, 0.33642857142857147, 0.732031111111112]",0.3333333333333333
CN1CCN(S(=O)(=O)Cc2ccccc2)CC1,"[0.08820878429090907, 0.21063333333333326, 0.2901428571428572, 0.3126200000000005]",0.3434343434343434
CC1=C(O)c2ccccc2C(=O)C1=NCCCN1CCN(C)CC1,"[0.30968083951515163, 0.45840000000000014, 0.401, 0.6316811111111118]",0.4036697247706422
CS(=O)(=O)c1ccc2c(c1)N(CCN1CCC(C(=O)O)CC1)c1ccccc1S2,"[0.6276295431757576, 0.6649000000000003, 0.5565714285714286, 0.8213622222222225]",0.4152542372881356
CN1CCN(CCC(=O)NC(=O)ON2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,"[0.703460575260606, 0.5838000000000002, 0.7732857142857142, 0.8775344444444451]",0.41935483870967744
CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)NC(=O)CN2CCN(c3ccccn3)CC2)c1,"[0.7731353089696971, 0.32593333333333324, 0.8210714285714286, 0.9152911111111114]",0.392
CN(C)S(=O)(=O)c1ccc(Cl)c(-c2ccccc2)c1,"[0.21225265869090906, 0.626216666666667, 0.267, 0.41956444444444496]",0.3979591836734694
COc1ccc2c(c1)Sc1ccccc1N2N(CO)C(=O)CCN1CCN(C)CC1,"[0.6157218538060606, 0.521466666666667, 0.42492857142857143, 0.8687088888888895]",0.4491525423728814
CC1CCN(CCCN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,"[0.5792703640484846, 0.8858000000000007, 0.2901428571428572, 0.8508644444444451]",0.43478260869565216
CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.3154042798181818, 0.7548000000000005, 0.5391428571428571, 0.5427900000000002]",0.28205128205128205
CN1CCN(Cc2ccc3ccccc3c2)CC1,"[0.04594742012121208, 0.5145333333333334, 0.04628571428571429, 0.4080222222222228]",0.3939393939393939
CN1CCN(CCCN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,"[0.582286270012121, 0.6383833333333336, 0.3132857142857143, 0.840853333333334]",0.5566037735849056
CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCN(CCc4ccccc4)CC3)ccc21,"[0.5701240218666668, 0.31578333333333336, 0.5571428571428572, 0.772525555555556]",0.42735042735042733
CS(=O)(=O)C(=O)N(F)c1ccc2c(c1)N(CCCN1CCC(C(=O)O)CC1)c1ccccc1S2,"[0.8549387610666667, 0.8052500000000006, 0.7016428571428571, 0.9917400000000002]",0.36363636363636365
CN1CCN(N2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2)CC1,"[0.45205347597575746, 0.3014166666666666, 0.33642857142857147, 0.7038866666666674]",0.3559322033898305
CCN(CC)S(=O)(=O)c1ccc(N2CCN(C)CC2)c(NC(=O)Nc2ccccc2F)c1,"[0.7218343607272728, 0.6253333333333334, 0.6070714285714286, 0.9477800000000005]",0.4146341463414634
CCN(CC)S(=O)(=O)CCN1CCC(C(=O)O)CC1,"[0.20347175226666656, 0.1591000000000001, 0.5565714285714286, 0.3723066666666673]",0.1724137931034483
Cc1ccc2nc3ccccc3c(CCN3CCN(C)CC3)c2c1,"[0.2854692357575759, 0.664386666666667, 0.1383571428571429, 0.684744444444445]",0.42201834862385323
CN1CCN(CCc2ccc(NS(=O)(=O)c3cccc(Cl)c3)cc2)CC1,"[0.5094781081454545, 0.5717833333333334, 0.37607142857142856, 0.7371500000000005]",0.40707964601769914
CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCN(Cl)CC3)ccc21,"[0.35769501396363634, 0.13430000000000006, 0.5571428571428572, 0.4485255555555559]",0.2831858407079646
CNC(=O)C(=O)c1cccc(S(=O)(=O)N2CCN(CCc3ccccc3)CC2)c1,"[0.5762320523636364, 0.2773833333333333, 0.6199285714285714, 0.7798222222222225]",0.3467741935483871
CCN(C[N+](=O)[O-])S(=O)(=O)c1ccc(N2CCN(C)CC2)c(NC(=O)Nc2ccccc2F)c1,"[0.8156811126787881, 0.4943833333333334, 0.9152142857142856, 0.9624511111111116]",0.3875968992248062
CN1CCN(CCC(=O)NN2c3ccccc3Sc3cc([N+](=O)C[O-])ccc32)CC1,"[0.6126297292727272, 0.36436666666666656, 0.5854285714285714, 0.8221900000000006]",0.4369747899159664
CN1CCN(CN2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2)CC1,"[0.4945251428363635, 0.30850000000000005, 0.33642857142857147, 0.7579644444444451]",0.39316239316239315
