elites,descriptors,fitnesses
CN1CCN(CS(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3C)CC1,"[0.33972614269090917, 0.05405000000000004, 0.5571428571428572, 0.5033922222222227]",0.38317757009345793
CN1CCN(CN2c3ccccc3Sc3ccc(C[O-])cc32)CC1,"[0.3489360815269999, 0.47574999999999995, 0.23414285714285715, 0.6309666666666673]",0.46226415094339623
CN1CCN(CCN2CN(S(=O)(=O)c3ccc4ccccc4c3)CC2[O-])CC1,"[0.5399422281936666, 0.08956666666666706, 0.5011428571428571, 0.7459755555555562]",0.4224137931034483
CN1CCN(S(=O)(=O)c2ccccc2)CC1,"[0.04573711743030301, 0.18711666666666663, 0.2901428571428572, 0.25219777777777824]",0.3541666666666667
O=CCCN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1,"[0.32460443484848484, 0.3725166666666666, 0.4120714285714286, 0.5536422222222229]",0.4380952380952381
CN1CCN(CCC(=O)C=CCCN2c3ccccc3Sc3ccc([N+](=O)[O-])cc32)CC1,"[0.6884491265333331, 0.8084000000000007, 0.49949999999999994, 0.9776155555555565]",0.45081967213114754
CN1CCN(CCN2c3cc(S(=O)(=O)[O-])ccc3Sc3cccc(C(=N)N)c32)CC1,"[0.6700988036603335, 0.3708116666666667, 0.8342142857142858, 0.8547700000000008]",0.4824561403508772
CN1CCN(c2ccc(S(=O)(=O)N(C)C)cc2[N+](=O)[O-])CC1,"[0.3124864427878787, 0.1828166666666667, 0.6214285714285714, 0.48532444444444484]",0.4117647058823529
CCC(=O)N(N1c2ccccc2Sc2cc([N+](=O)C[O-])ccc21)S(=O)(=O)O,"[0.5576976581818178, 0.4123166666666667, 0.8647142857142857, 0.622066666666667]",0.30327868852459017
CN1CCN(CCN2c3ccccc3Sc3ccc(S(=O)(=O)N(F)C(=O)C=S)cc32)CC1,"[0.8154291873212121, 0.5730333333333335, 0.45835714285714285, 0.9638311111111119]",0.5486725663716814
CN1CCN(CC(=O)N(N2c3ccccc3Sc3cc(C[O-])ccc32)S(=O)(=O)O)CC1,"[0.721550107320939, 0.24056666666666668, 0.7675714285714286, 0.8353511111111116]",0.4576271186440678
CN1CCN(CCNNCNNCc2ccccc2)CC1,"[0.20375013604848477, 0.013316666666667346, 0.39, 0.5151088888888894]",0.3125
CCCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,"[0.28506082055757576, 0.767133333333334, 0.267, 0.5268200000000006]",0.39805825242718446
CN1CCN(CCN2c3ccccc3Sc3ccc(S(=O)(=O)[O-])cc32)CC1,"[0.5427600216482118, 0.49013333333333337, 0.47800000000000004, 0.7323688888888894]",0.5576923076923077
CCN(C[N+](=O)[O-])S(=O)(=O)c1ccc(-c2ccc3ccccc3c2)c(CC=N)c1,"[0.564015991369697, 0.7406116666666671, 0.7455, 0.8144322222222228]",0.2868217054263566
Cc1ccc2c(c1)N(PC=NCCN1CCN(C)CC1)c1ccccc1S2,"[0.5247557711939396, 0.8278200000000008, 0.1577142857142857, 0.883266666666667]",0.4774774774774775
CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.3154042798181818, 0.7548000000000005, 0.5391428571428571, 0.5427900000000002]",0.28205128205128205
CN1c2cc(S(=O)(=O)[O-])ccc2Sc2cccc(C(=N)N)c21,"[0.330401687345182, 0.434545, 0.7879285714285713, 0.48943666666666685]",0.3181818181818182
CN1CCN(CCCN(C)CCN(C)N2CCN(c3ccccn3)CC2)CC1,"[0.497959679539394, 0.18661666666666732, 0.23092857142857146, 0.8522666666666677]",0.2868217054263566
CCCCCN1c2ccccc2Sc2ccc([N+](=O)[O-])cc21,"[0.2700269661090908, 0.9812833333333341, 0.33128571428571424, 0.5576933333333339]",0.2982456140350877
CN1CCN(CCc2ccc3ccccc3c2)CC1,"[0.08841908698181813, 0.5216166666666667, 0.04628571428571429, 0.4621000000000006]",0.42424242424242425
CCN(F)S(=O)(=O)c1ccc2c(c1)N(CCN1CCN(C)CC1)c1ccccc1S2,"[0.6822907464363637, 0.6553000000000004, 0.33642857142857147, 0.8735977777777783]",0.5740740740740741
CCN(C[N+](=O)[O-])S(=O)(=O)c1ccc(N2CCN(C)CC2)c(CCC=N)c1,"[0.521752652557576, 0.2942283333333334, 0.7917857142857142, 0.7187100000000007]",0.33613445378151263
CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCN(CCc4ccccc4)CC3)ccc21,"[0.5701240218666668, 0.31578333333333336, 0.5571428571428572, 0.772525555555556]",0.42735042735042733
CN1C(=O)C(=O)c2cc(S(=O)(=O)C[N+](=O)[O-])ccc21,"[0.17881911204848497, 0.05893333333333336, 0.8190000000000002, 0.25810777777777794]",0.21621621621621623
CCCCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.4003476135393939, 0.8848333333333339, 0.5391428571428571, 0.6453900000000002]",0.2682926829268293
CS(=O)(=O)C(=O)N(F)c1ccc2c(c1)N(CCCN1CCC(C(=O)O)CC1)c1ccccc1S2,"[0.8549387610666667, 0.8052500000000006, 0.7016428571428571, 0.9917400000000002]",0.36363636363636365
CN1CCN(CCN(C)SCCN(C)S(=O)(=O)c2ccccc2)CC1,"[0.48842732787878784, 0.2724166666666669, 0.33642857142857147, 0.7253644444444451]",0.4351851851851852
CN1CCN(CCN2c3ccccc3Sc3ccc(S(=O)(=O)N(F)C(=O)C=N)cc32)CC1,"[0.7640316965090908, 0.5146783333333335, 0.6287142857142858, 0.9097055555555562]",0.5486725663716814
CN1CCN(CCN2c3ccccc3Sc3ccc(S(=O)(=O)N(F)C=O)cc32)CC1,"[0.682180487321212, 0.5113833333333334, 0.45835714285714285, 0.823853333333334]",0.5740740740740741
CN(C)S(=O)(=O)CCN1CCN(c2ccccn2)CC1,"[0.22165559679999988, 0.09916666666666685, 0.4053571428571429, 0.44848666666666726]",0.3557692307692308
Cc1ccc2c(c1)N(N1CCN(C)CC1)c1ccccc1S2,"[0.26104732930909114, 0.7100200000000005, 0.06942857142857144, 0.5883666666666671]",0.4326923076923077
CN1CCN(CN2c3ccccc3Sc3ccc(S(=O)(=O)[O-])cc32)CC1,"[0.5002883547876057, 0.48305000000000015, 0.47800000000000004, 0.6782911111111117]",0.5288461538461539
