elites,descriptors,fitnesses
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2O)CC1,"[0.3095807959393939, 0.15540000000000007, 0.4577857142857143, 0.5180066666666673]",0.5104166666666666
CC(=O)N(C=N)N1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.3123121552848483, 0.678011666666667, 0.6467142857142858, 0.5233788888888891]",0.28448275862068967
CN1CCN(CN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,"[0.32773059992727277, 0.36086666666666667, 0.3132857142857143, 0.5870422222222228]",0.5151515151515151
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2[PH](P)=S)CC1,"[0.5518242192848487, 0.21971666666666675, 0.31328571428571433, 0.7775533333333338]",0.48514851485148514
CN1CCN(CS(=O)(=O)c2ccccc2)CC1,"[0.08820878429090907, 0.19419999999999993, 0.2901428571428572, 0.3062755555555561]",0.4
CCc1ccc(S(=O)(=O)N(C)C)cc1CN1CCN(C)CC1,"[0.3035830245575758, 0.29111666666666675, 0.31328571428571433, 0.5496311111111116]",0.47959183673469385
CN1CCN(CCCN2c3ccccc3Sc3ccc(NC(=O)S(C)(=O)=O)cc32)CC1,"[0.712606917442424, 0.667216666666667, 0.5211428571428572, 0.9603277777777783]",0.49137931034482757
CCCN1c2ccccc2Sc2ccc([N+](=O)[O-])cc21,"[0.18508363238787887, 0.8512500000000006, 0.33128571428571424, 0.4550933333333338]",0.3148148148148148
CN1CCN(CCc2ccccc2-c2cc(S(=O)(=O)N(C)C)ccc2NC(=N)N=N)CC1,"[0.703715134036364, 0.5452400000000001, 0.8282142857142858, 0.9654322222222228]",0.5963302752293578
CN1CCN(c2ccc(S(=O)(=O)N(C)C)cc2NC(=N)N)CC1,"[0.34899437881212125, 0.08234500000000035, 0.7554285714285714, 0.5840177777777782]",0.4
CCS(=O)(=O)N(C)S(=O)(=O)c1ccc(C)c(NC(=O)c2ccccn2)c1,"[0.5214442809333334, 0.35208666666666666, 0.8107857142857143, 0.6419866666666668]",0.27049180327868855
CN1CCN(N2CCN(CCc3ccc(NS(=O)(=O)c4cccc(Cl)c4)cc3)CC2)CC1,"[0.7642318907393939, 0.4938833333333335, 0.4223571428571429, 0.9943277777777784]",0.3511450381679389
CN1CCN(CC(=N)c2ccccc2-c2cc(S(=O)(=O)N(C)C)ccc2NC(=N)N)CC1,"[0.7037151340363639, 0.33742333333333346, 0.9257857142857144, 0.9894811111111115]",0.5585585585585585
CCc1ccccc1-c1cc(S(=O)(=O)N(C)C)ccc1Cl,"[0.2971959924121212, 0.7199500000000004, 0.267, 0.5237644444444449]",0.4489795918367347
CN1CCN(CCPc2ccc(S(=O)(=O)N(C)C)cc2-c2ccccc2O)CC1,"[0.636892574090909, 0.3934500000000001, 0.4577857142857143, 0.9018733333333336]",0.6435643564356436
CN(C)S(=O)(=O)c1ccc(-c2c(C=N)cccc2CCN)c(-c2ccccc2C#N)c1,"[0.6277636272969699, 0.6902416666666671, 0.793142857142857, 0.9282877777777778]",0.368
Cc1ccc2c(c1)N(PCCN1CCN(C)CC1)c1ccccc1S2,"[0.44290456200606043, 0.8231033333333341, 0.06942857142857144, 0.7889111111111116]",0.49056603773584906
CCCN1c2ccccc2Sc2ccc(N(F)C(=O)[N+](=O)[O-])cc21,"[0.3699211834181817, 0.8811500000000004, 0.47635714285714287, 0.5586822222222227]",0.3103448275862069
Cc1ccc(S(=O)(=O)N(C)C)cc1-c1ccccc1NC(=N)N,"[0.32463847539393964, 0.4529483333333333, 0.7091428571428572, 0.5891622222222226]",0.41346153846153844
CN(C)S(=O)(=O)c1ccc(Cl)c(-c2cccc(Br)c2CS(N)(=O)=O)c1,"[0.730128299309091, 0.5513833333333333, 0.6967142857142856, 0.6919111111111114]",0.36036036036036034
CN1CCN(N2CCN(CCc3cc(S(=O)(=O)N(C)C)ccc3CP)CC2)CC1,"[0.6552507061272727, 0.18908333333333358, 0.3595714285714286, 0.905731111111112]",0.4188034188034188
CC=CCCN1c2ccccc2Sc2ccc([N+](=O)[O-])cc21,"[0.2639189356121211, 0.9439500000000006, 0.33128571428571424, 0.5566488888888892]",0.32142857142857145
CN1CCN(CCc2ccc3ccccc3c2)CC1,"[0.08841908698181813, 0.5216166666666667, 0.04628571428571429, 0.4621000000000006]",0.42424242424242425
CN1CCN(CCc2ccccc2-c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"[0.5944214418666666, 0.5912000000000002, 0.31328571428571433, 0.8377977777777783]",0.6632653061224489
CC1=C(C)c2ccccc2C(=O)C1=NC(CCN1CCN(C)CC1)NC(=N)N,"[0.47650942296969717, 0.34399500000000005, 0.6986428571428571, 0.8207477777777784]",0.3813559322033898
CN1CCN(Cc2ccccc2-c2cc(S(=O)(=O)N(C)O)ccc2C#N)CC1,"[0.5307785200848485, 0.41373, 0.6277142857142857, 0.7344700000000006]",0.5377358490566038
Cc1ccc(S(=O)(=O)N(C)C)cc1S(N)(=O)=O,"[0.16072575432727274, 0.06545333333333338, 0.6967142857142856, 0.26027777777777805]",0.26732673267326734
CN1CCN(CCS(=O)(=O)Nc2ccccc2Br)CC1,"[0.41226048478787886, 0.32303333333333334, 0.3760714285714286, 0.5054277777777783]",0.39603960396039606
CN(C)S(=O)(=O)c1ccc(-c2ccccc2C#N)c(-c2ccccc2C#N)c1,"[0.4912246902545457, 0.7523766666666672, 0.6068571428571429, 0.751297777777778]",0.35833333333333334
CN(C)S(=O)(=O)c1ccc(Cl)c(-c2cccc(Br)c2CCN2CCCCC2)c1,"[0.7850263298545456, 0.9247000000000009, 0.2901428571428572, 0.8828422222222229]",0.45535714285714285
CCc1cc(S(=O)(=O)N(C)C)ccc1C(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.8275853388000001, 0.8092000000000006, 0.8061428571428573, 0.999548888888889]",0.366412213740458
CN(C)S(=O)(=O)c1ccc(C#N)c(-c2ccccc2C#N)c1,"[0.26082681107878813, 0.4745433333333334, 0.6068571428571429, 0.4686755555555559]",0.4077669902912621
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2C(P)=S)CC1,"[0.49127395667272733, 0.29623333333333346, 0.31328571428571433, 0.7373977777777782]",0.48514851485148514
CN1CCN(CCPN(F)C(=O)c2ccc(S(=O)(=O)N(C)C)cc2-c2ccccc2O)CC1,"[0.8217301251212119, 0.49618333333333337, 0.6028571428571429, 0.9868011111111112]",0.5855855855855856
CN1CCN(CCN2c3ccc(S(=O)(=O)NO)cc3Sc3ccc(Cl)cc32)CC1,"[0.6942121523515152, 0.5596000000000002, 0.5437142857142857, 0.8340888888888892]",0.4649122807017544
