elites,descriptors,fitnesses
CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2O)CC1,"[0.3095807959393939, 0.15540000000000007, 0.4577857142857143, 0.5180066666666673]",0.5104166666666666
N=C(N)CCC(=N)N1c2ccccc2Sc2ccc(C=O)cc21,"[0.30031661252121206, 0.7158733333333337, 0.6716428571428571, 0.5934255555555559]",0.28205128205128205
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"[0.3640235626909091, 0.31336666666666674, 0.31328571428571433, 0.5551755555555562]",0.5104166666666666
CN1CCN(CCNCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"[0.4519828023757575, 0.23788333333333347, 0.39921428571428574, 0.6440944444444452]",0.4803921568627451
CN1CCN(S(=O)(=O)c2ccccc2)CC1,"[0.04573711743030301, 0.18711666666666663, 0.2901428571428572, 0.25219777777777824]",0.3541666666666667
CN(C)S(=O)(=O)c1ccc(S(=O)(=O)CF)c(-c2ccc(S(=O)(=O)CF)c(F)c2)c1,"[0.745482378460606, 0.44073333333333337, 0.7547142857142857, 0.6558933333333338]",0.3089430894308943
CC1=C(C)c2ccccc2C(=O)C1=NCCN1CCN(C)CC1,"[0.2612114012727273, 0.47745, 0.2565, 0.6142166666666671]",0.42857142857142855
CN1CCN(CC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)P=N)cc32)CC1,"[0.7124716808181819, 0.7623950000000006, 0.4836428571428572, 0.9179055555555563]",0.7525773195876289
CCC(=N)N1c2ccccc2Sc2ccc(C=O)cc21,"[0.17297783050909088, 0.8315116666666671, 0.31542857142857145, 0.4727911111111115]",0.30275229357798167
CC=C1c2ccccc2Sc2ccc(S(=O)(=O)N(C)S(=O)(=O)N(F)C(=O)OBr)cc21,"[0.9421761802666665, 0.7668500000000006, 0.721857142857143, 0.7998177777777782]",0.45614035087719296
CN1CCN(CC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(N)CN=N)cc32)CC1,"[0.7065329274909092, 0.5305283333333336, 0.7577857142857143, 0.9027766666666672]",0.7128712871287128
CN1CCN(c2cc(S(=O)(=O)N(C)C)ccc2[N+](=O)[O-])CC1,"[0.3124864427878787, 0.18281666666666663, 0.6214285714285714, 0.48532444444444484]",0.4117647058823529
CN(C)S(=O)(=O)c1ccc(S(=O)(=O)CF)c(F)c1,"[0.2242719887030305, 0.21278333333333335, 0.5108571428571429, 0.2270400000000003]",0.25961538461538464
