smiles,descriptors,fitnesses
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)CN1CCN(C)CC1,"[0.3914320051272729, 0.15520333333333347, 0.5211428571428571, 0.6068722222222228]",0.4423076923076923
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"[0.3640235626909091, 0.31336666666666674, 0.31328571428571433, 0.5551755555555562]",0.5104166666666666
CN1CCN(CCN(C)S(=O)(=O)CN2CCN(c3ccccn3)CC2)CC1,"[0.5188810462545455, 0.028350000000000763, 0.4516428571428572, 0.7597422222222231]",0.32786885245901637
CCN(CC)S(=O)(=O)N1CCN(C)CC1,"[0.03071347852121209, 0.053400000000000225, 0.31328571428571433, 0.23234222222222273]",0.26262626262626265
CC1=C(C=O)c2ccccc2C(=O)C1=NCCN1CCN(C)CC1,"[0.30357280901818195, 0.34061666666666673, 0.37842857142857145, 0.6185500000000005]",0.42990654205607476
CN1CCN(CCSC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,"[0.6670431260484847, 0.7171166666666671, 0.5854285714285714, 0.8969677777777784]",0.4369747899159664
Cc1ccc2c(c1)N(C(=O)O)c1ccccc1S2,"[0.09712439270303039, 0.7959533333333336, 0.2895714285714286, 0.35453111111111135]",0.29523809523809524
CN(C(=O)O)S(=O)(=O)c1ccc(Cl)c(NC(=O)CN2CCN(c3ccccn3)CC2)c1,"[0.733645507527273, 0.3823666666666667, 0.8796428571428571, 0.8438366666666669]",0.3464566929133858
CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)CC[N+](=O)[O-])c1,"[0.3334371794787878, 0.2826, 0.783, 0.4159211111111113]",0.25
CN1CCN(CCC(=O)NCCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"[0.709608191272727, 0.19543333333333368, 0.7289999999999999, 0.8570577777777783]",0.4152542372881356
CN1CCN(C2=Nc3ccccc3Sc3ccc(F)cc32)CC1,"[0.3094562024121212, 0.6860000000000004, 0.13457142857142856, 0.5803555555555561]",0.44761904761904764
CN1CCN(CCC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,"[0.5701580624121212, 0.5610333333333335, 0.5854285714285714, 0.805523333333334]",0.4482758620689655
CN1CCN(CCOC2c3ccccc3CSc3ccc(Cl)cc32)CC1,"[0.49435640030303035, 0.7998500000000006, 0.11221428571428572, 0.768744444444445]",0.41228070175438597
CS(=O)(=O)c1ccc2c(c1)N(C(=O)P=O)c1ccccc1S2,"[0.38175420130303045, 0.767416666666667, 0.5108571428571429, 0.5028700000000004]",0.3394495412844037
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)Cc1ccccc1C(=N)N,"[0.4519432168606062, 0.36843166666666666, 0.8310714285714287, 0.6871511111111115]",0.34782608695652173
CC1=C(C)c2ccccc2C(=O)C1=NCCCc1ccccn1,"[0.23987140381818187, 0.7741833333333338, 0.30228571428571427, 0.5988944444444448]",0.22764227642276422
CN1CCN(CCc2ccc3ccccc3c2)CC1,"[0.08841908698181813, 0.5216166666666667, 0.04628571428571429, 0.4621000000000006]",0.42424242424242425
CCN(C)S(=O)(=O)c1ccc(N2CCN(C)CC2)c(-c2ccccc2F)c1,"[0.5035544736121211, 0.5641500000000003, 0.31328571428571433, 0.7448422222222228]",0.5238095238095238
CN1CCN(CCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"[0.49434421012121216, 0.27771666666666667, 0.5211428571428571, 0.6612055555555562]",0.47115384615384615
