smiles,descriptors,fitnesses
Cc1ccc(Nc2cc(-c3ccc(S(N)(=O)=O)cc3)ncn2)cc1,"[0.3487860507636366, 0.55717, 0.6997857142857142, 0.5922544444444446]",0.5108695652173914
Cc1ccc(-c2cn(-c3ccc(S(N)(=O)=O)cc3)nc2-c2ccc(Br)cc2)cc1,"[0.7334251815636365, 0.9041033333333339, 0.557, 0.8694022222222224]",0.5
Cc1ccc(-c2ccc(-c3noc(C(F)(F)F)n3)cc2)cc1,"[0.23964347767272726, 0.8718033333333337, 0.278, 0.387877777777778]",0.43010752688172044
NS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)CC2c2c[nH]c3cc(Br)ccc23)cc1,"[0.7909008892363636, 0.8245833333333338, 0.6539285714285715, 0.7460099999999998]",0.4519230769230769
Cc1ccc(-c2cnc3ccc(NCc4ccc(S(N)(=O)=O)cc4)nn23)cc1,"[0.5094725631757576, 0.5773699999999998, 0.7312857142857142, 0.7589100000000001]",0.49504950495049505
NS(=O)(=O)c1ccc(-c2ccc(S(N)(=O)=O)cc2)cc1,"[0.2637086329212121, 0.19140000000000001, 0.8594285714285714, 0.3847155555555558]",0.4044943820224719
NC(=O)c1cn(-c2ccc(S(N)(=O)=O)cc2)nc1-c1ccc(Br)cc1,"[0.5908762829575759, 0.4246833333333333, 0.8647857142857144, 0.62879]",0.47368421052631576
Cc1ccc(-c2ccc(F)cc2)n1-c1ccc(S(C)(=O)=O)cc1,"[0.31541993324848466, 0.7492200000000006, 0.2790714285714286, 0.5445533333333337]",0.4673913043478261
NS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccc(C(=O)O)cc2)cc1,"[0.4092169912242422, 0.32385, 0.9471428571428571, 0.5341500000000001]",0.47368421052631576
NC(=O)c1c(-c2ccc(Br)cc2)nn(-c2ccc(S(N)(=O)=O)cc2)c1Br,"[0.8269687437696968, 0.5517666666666666, 0.8647857142857143, 0.7143455555555556]",0.4791666666666667
Cc1ccc(-c2ccc(C)n2-c2ccc(S(C)(=O)=O)cc2)cc1,"[0.303374696509091, 0.7774400000000005, 0.2790714285714286, 0.5976533333333337]",0.5168539325842697
Cc1ncc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cnc(C)n1-c1ccc(F)cc1,"[0.5609735608121214, 0.7307400000000005, 0.49842857142857144, 0.7629311111111116]",0.4074074074074074
Cn1c(-c2ccc(F)cc2)cn(-c2ccc(S(N)(=O)=O)cc2)c1=O,"[0.36992118341818153, 0.3549166666666666, 0.6220714285714286, 0.5308577777777782]",0.5222222222222223
NS(=O)(=O)c1ccc(-c2coc(=O)n2C(=O)O)cc1,"[0.17881911204848497, 0.13029999999999997, 0.9471428571428571, 0.2577777777777779]",0.35555555555555557
O=C(O)c1ccc(-n2c(-c3ccc(-c4ccc(F)cc4)cc3)coc2=O)cc1,"[0.45482026105454537, 0.8503000000000006, 0.5174285714285715, 0.6899366666666669]",0.3017241379310345
NS(=O)(=O)c1ccc(-c2cc(CC(F)=CCNc3ccc(OC(F)(F)F)cc3)ncn2)cc1,"[0.7791017403515152, 0.7829333333333338, 0.7657142857142857, 0.8150099999999999]",0.41739130434782606
