smiles,descriptors,fitnesses
Cc1ccc(-c2cnn(-c3ccc(S(N)(=O)=O)cc3)c2)cc1,"[0.26693484157575764, 0.49918666666666683, 0.557, 0.5012244444444447]",0.5833333333333334
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c(Br)c2Br)cc1,"[0.6722725948242426, 0.5939166666666668, 0.557, 0.39265777777777766]",0.5
Cc1c(CCOCCOCF)cc(Br)n1-c1ccc(C(F)(F)F)cc1,"[0.6001384963515152, 0.9282866666666673, 0.16707142857142857, 0.5517555555555559]",0.26126126126126126
CCOCCc1cc(-c2ccc(S(N)(=O)=O)cc2)n(-c2ccc(C(F)(F)F)cc2)c1C,"[0.6882974189575758, 0.8663200000000008, 0.5308571428571428, 0.8057133333333338]",0.56
Cc1ccc(-c2ccc(-c3noc(C(F)(F)F)n3)cc2)cc1,"[0.23964347767272726, 0.8718033333333337, 0.278, 0.387877777777778]",0.43010752688172044
Cc1c(CCOBr)cc(-c2ccc(S(N)(=O)=O)cc2)n1-c1ccc(C(F)(F)F)cc1,"[0.8394465460484848, 0.9146533333333339, 0.5308571428571428, 0.7877800000000003]",0.5773195876288659
Cc1c(CF)cc(Br)n1-c1ccc(C(F)(F)F)cc1,"[0.3333129524242424, 0.9227533333333339, 0.03521428571428571, 0.31133333333333363]",0.3118279569892473
Cc1ccc(-c2nn(-c3ccc(S(N)(=O)=O)cc3)c(Br)c2C(N)=O)cc1,"[0.633347949818182, 0.47608666666666677, 0.8647857142857143, 0.6814233333333336]",0.5777777777777777
CS(=O)(=O)c1ccc(-c2cnc(C(F)(F)F)n2S(N)(=O)=O)cc1,"[0.43638328018181827, 0.254, 0.8008571428571429, 0.3808888888888889]",0.42391304347826086
Cc1ccc(-c2cn(-c3ccc(S(N)(=O)=O)cc3)nc2S(N)(=O)=O)cc1,"[0.5062463545212121, 0.27375333333333324, 0.9867142857142857, 0.6275933333333336]",0.5604395604395604
Cc1ccc(-c2ccc(F)n2-c2ccc(S(C)(=O)=O)cc2)cc1,"[0.31541993324848483, 0.7492200000000003, 0.2790714285714286, 0.5445533333333337]",0.5340909090909091
Cn1c(-c2ccc(-c3ccc(F)cc3)cc2)cn(-c2ccc(S(N)(=O)=O)cc2)c1=O,"[0.6003190625939391, 0.6327500000000001, 0.6220714285714286, 0.8134800000000002]",0.4351851851851852
Cc1ccc(-n2c(C)ccc2N(C=N)c2cc(-c3ccc(S(N)(=O)=O)cc3)ncn2)cc1,"[0.670159075587879, 0.7406183333333335, 0.8425714285714286, 0.9445211111111111]",0.4636363636363636
CS(=O)(=O)c1ccc(-n2c(-c3ccc(F)cc3)ccc2-c2ccc(F)cc2)cc1,"[0.5578630491636364, 0.998833333333334, 0.2790714285714286, 0.7740755555555556]",0.39090909090909093
Cn1c(-c2ccc(C(=O)O)cc2)cn(-c2ccc(S(N)(=O)=O)cc2)c1=O,"[0.4487067926666667, 0.28143333333333337, 0.8885, 0.6086500000000002]",0.4791666666666667
CS(=O)(=O)c1ccc(-c2c(Br)c(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,"[0.9028736201696971, 0.6452500000000002, 0.8008571428571429, 0.7353888888888888]",0.5729166666666666
NS(=O)(=O)c1ccc(-n2cc(Br)c(S(N)(=O)=O)n2)cc1,"[0.4694692692969697, 0.07160000000000001, 0.9867142857142857, 0.37789333333333336]",0.34782608695652173
Fn1cc(Br)c(-c2ccc(Br)cc2)n1,"[0.2814556078181821, 0.7179500000000002, 0.12728571428571428, 0.21743333333333345]",0.2222222222222222
Cc1ccc(-c2ccc(C)n2-c2ccc(S(C)(=O)=O)cc2)cc1,"[0.303374696509091, 0.7774400000000005, 0.2790714285714286, 0.5976533333333337]",0.5168539325842697
C#CS(=O)(=O)c1ccc(-c2ccc(C)cc2)cc1,"[0.09410848673939402, 0.5877366666666669, 0.24385714285714286, 0.3625977777777782]",0.44047619047619047
COCCc1cc(-c2ccc(S(C)(=O)=O)cc2)n(-c2ccc(C(F)(F)F)cc2)c1C,"[0.6428098461333333, 0.9273200000000008, 0.34500000000000003, 0.7737088888888894]",0.5
Cc1ccc(-c2cn(-c3ccc(S(N)(=O)=O)cc3)c(=O)n2C)cc1,"[0.357875946678788, 0.3831366666666667, 0.6220714285714286, 0.5839577777777781]",0.5930232558139535
Cc1cn(-c2ccc(S(N)(=O)=O)cc2)c(=O)[nH]1,"[0.08500640064242423, 0.10357, 0.699642857142857, 0.24999888888888902]",0.3764705882352941
Cc1c(CCOCF)cc(-c2ccc(S(C)(=O)=O)cc2)n1F,"[0.3154233964969699, 0.5976200000000002, 0.34500000000000003, 0.44279777777777823]",0.336734693877551
O=C(O)c1ccc(-n2c(-c3ccc(-c4ccc(F)cc4)cc3)coc2=O)cc1,"[0.45482026105454537, 0.8503000000000006, 0.5174285714285715, 0.6899366666666669]",0.3017241379310345
Cc1ccc(-c2ccc(-c3nn(-c4ccc(S(N)(=O)=O)cc4)c(Br)c3C(N)=O)cc2)cc1,"[0.8637458289939393, 0.7539200000000003, 0.8647857142857143, 0.9640455555555558]",0.4953271028037383
Cc1ccc(-n2c(-c3ccc(S(N)(=O)=O)cc3)coc2=O)cc1,"[0.31838614523636355, 0.4255533333333334, 0.6807142857142858, 0.509457777777778]",0.6071428571428571
Cc1c(S(N)(=O)=O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(C(F)(F)F)cc1,"[0.7062369202545455, 0.6704033333333337, 0.7087857142857145, 0.7269666666666669]",0.5567010309278351
NS(=O)(=O)c1ccc(-c2cc(Br)c(CO)n2-c2ccc(C(F)(F)F)cc2)cc1,"[0.7545032123272727, 0.7608833333333337, 0.6094285714285714, 0.6800333333333334]",0.5806451612903226
