smiles,descriptors,fitnesses
CC(F)(Br)c1cc(C(F)(F)S(=O)(=O)P=N)nn1F,"[0.43604836063636404, 0.6234116666666667, 0.5415, 0.20637222222222226]",0.22105263157894736
Cc1ccc(-c2cnn(-c3ccc(S(N)(=O)=O)cc3)c2)cc1,"[0.26693484157575764, 0.49918666666666683, 0.557, 0.5012244444444447]",0.5833333333333334
CC(F)(Br)c1cc(C(F)(F)F)nn1-c1ccc(S(N)(=O)=O)cc1,"[0.5756403713333332, 0.5959333333333335, 0.557, 0.4147355555555557]",0.5783132530120482
Cc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(S(C)(=O)=[BrH])cc2)cc1,"[0.6636723663393936, 0.9469700000000006, 0.24921428571428572, 0.6821488888888889]",0.8205128205128205
Cc1cc(C(F)(F)F)nn1S(=O)(=O)P,"[0.06358778703636359, 0.2797199999999999, 0.37114285714285716, 0.06659777777777802]",0.30864197530864196
O=S(=O)(NC(F)(F)F)c1ccc(-c2noc(-c3noc(C(F)(F)F)n3)n2)cc1,"[0.6181716483636366, 0.5172500000000001, 0.8857857142857143, 0.3822722222222219]",0.3008849557522124
CS(=O)(=[BrH])c1ccc(-c2cc(F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,"[0.7090067383636365, 0.5235166666666667, 0.6789285714285713, 0.6998399999999999]",0.6136363636363636
COS(=O)(=S)c1cc(C(F)(F)F)nn1S(=O)(=O)P,"[0.35429679079393916, 0.17275, 0.5589999999999999, 0.2448800000000001]",0.2608695652173913
Cc1ccc(-n2cc(-c3ccc(C(N)=O)cc3)n(C)c2=O)cc1,"[0.24888508116363633, 0.4583866666666667, 0.5001428571428571, 0.5522322222222225]",0.43617021276595747
Cc1ccc(-c2cc(C(F)(F)C(C)(F)P)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,"[0.6548144519333332, 0.7746200000000004, 0.557, 0.75808]",0.8395061728395061
Cc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(O)cc2)cc1,"[0.2821151445333333, 0.845353333333334, 0.27178571428571424, 0.44893111111111134]",0.7532467532467533
Cc1ccc(-c2cc(C(F)(F)C(C)(F)Br)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,"[0.7939930137696973, 0.8612533333333339, 0.557, 0.7493799999999999]",0.8395061728395061
Fc1ccc(-c2cc(C(F)(F)Br)nn2-c2ccc(F)cc2)cc1,"[0.4817834038424244, 0.9602833333333337, 0.12728571428571428, 0.46374444444444457]",0.5517241379310345
NS(=O)(=O)c1ccc(-c2noc(-c3noc(C(F)(F)F)n3)n2)cc1,"[0.4121492707030305, 0.3254666666666666, 0.9857142857142858, 0.32667999999999986]",0.3979591836734694
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)NS(N)(=O)=O)cc2)cc1,"[0.712268732181818, 0.47472000000000003, 0.8867857142857143, 0.6907522222222222]",0.8095238095238095
Nn1nc(C(F)(F)F)cc1-c1ccc(S(N)(=O)=O)cc1,"[0.2455752460242424, 0.23835000000000006, 0.7428571428571429, 0.2687622222222223]",0.6103896103896104
CS(=O)(=S)c1cc(C(F)(F)F)nn1S(=O)(=O)P,"[0.305827352551515, 0.18415, 0.4930714285714286, 0.2328244444444446]",0.2696629213483146
NS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,"[0.6697970653212122, 0.39215000000000005, 0.9867142857142858, 0.6305377777777775]",0.7738095238095238
C=C(c1c(-c2ccc(C)cc2)nn(-c2ccc(S(N)(=O)=O)cc2)c1P)S(N)(=O)=O,"[0.6819955567212119, 0.2924533333333332, 0.9867142857142857, 0.8510599999999999]",0.5360824742268041
