smiles,descriptors,fitnesses
CCN(C)S(=O)(=O)c1ccc(N2CCN(C)CC2)c(CO)c1,"[0.3095807959393939, 0.17851666666666674, 0.4577857142857143, 0.5284955555555562]",0.38095238095238093
CC1=C(C)c2ccccc2C(=O)C1=NCCCN1CCN(C)CC1,"[0.30368306813333334, 0.5424666666666669, 0.2565, 0.6655166666666672]",0.4166666666666667
CN1CCN(N2CCN(Cc3cc(S(=O)(=O)N(C)C)ccc3Cl)CC2)CC1,"[0.5763056784242424, 0.2283833333333337, 0.3595714285714286, 0.7582755555555564]",0.40350877192982454
CCN(CC)S(=O)(=O)N1CCN(C)CC1,"[0.03071347852121209, 0.053400000000000225, 0.31328571428571433, 0.23234222222222273]",0.26262626262626265
CC1=C(C)c2ccccc2C(=O)C1=NCCN1CCN(C)CC1,"[0.2612114012727273, 0.47745, 0.2565, 0.6142166666666671]",0.42857142857142855
CN1CCN(CCC=NC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,"[0.6520092716, 0.6717333333333336, 0.6737142857142857, 0.9042011111111119]",0.46218487394957986
CN1CCN(CCCC(N)=NC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1,"[0.7399685112848484, 0.617816666666667, 0.8595714285714285, 0.9902833333333338]",0.4094488188976378
CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)CNC(=O)CF)c1,"[0.38195631169696975, 0.18575, 0.6827142857142858, 0.4437688888888892]",0.24347826086956523
CN1CCN(N(C)S(=O)(=O)c2ccc(Cl)c(CN3CCN(c4ccccn4)CC3)c2)CC1,"[0.7672477967030306, 0.3900166666666666, 0.4516428571428572, 0.968864444444445]",0.3968253968253968
CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)CNC(=O)CN2CCN(c3ccccn3)CC2)c1,"[0.8156069758303033, 0.22703333333333356, 0.8210714285714286, 0.965046666666667]",0.3937007874015748
CN1CCN(C2=Nc3ccccc3Sc3ccc(F)cc32)CC1,"[0.3094562024121212, 0.6860000000000004, 0.13457142857142856, 0.5803555555555561]",0.44761904761904764
CN1CCN(CS(=O)(=O)c2ccc3c(c2)N(C=O)c2ccccc2S3)CC1,"[0.5397043440363639, 0.48738333333333345, 0.4352142857142858, 0.7370311111111116]",0.5283018867924528
CN1CCN(CCC=NCN2c3ccccc3Sc3cc(F)ccc32)CC1,"[0.48235877581818193, 0.7657000000000006, 0.1577142857142857, 0.7890777777777785]",0.4774774774774775
CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"[0.3154042798181818, 0.7548000000000005, 0.5391428571428571, 0.5427900000000002]",0.28205128205128205
