smiles,descriptors,fitnesses
CCOCCc1nn(-c2ccc(S(N)(=O)=O)cc2)c(P)c1P,"[0.4062491991757578, 0.09991666666666667, 0.6229285714285715, 0.5980244444444446]",0.3645833333333333
Cc1ccc(-c2cncn2-c2ccc(S(N)(=O)=O)cc2)cc1,"[0.26693484157575764, 0.49918666666666667, 0.557, 0.5012244444444448]",0.6219512195121951
CS(=O)(=O)c1cc(C(F)(F)F)n(-c2ccc(C(F)(F)F)cc2)c1S(C)(=O)=O,"[0.6363738459151513, 0.6369833333333337, 0.5229285714285715, 0.4665844444444447]",0.308411214953271
Cc1ccc(-c2c(CCOCOF)nn(P)c2P)cc1,"[0.2699240280727274, 0.4858033333333336, 0.2591428571428572, 0.484088888888889]",0.25742574257425743
CC(F)(F)c1ccc(S(N)(=O)=S)cc1,"[0.0363920071151515, 0.3795333333333333, 0.30778571428571433, 0.15523111111111132]",0.2891566265060241
COCS(=O)(=O)c1c(Br)cc(-c2ccc(S(N)(=O)=O)cc2)n1C(F)(F)F,"[0.7604009401333335, 0.48648333333333343, 0.7747142857142858, 0.5477888888888891]",0.4329896907216495
CCOc1cc(-c2ccc(S(N)(=O)=O)cc2)n(-c2ccc(C(F)(F)F)cc2)c1C,"[0.6033540852363637, 0.8362700000000006, 0.5308571428571428, 0.7054022222222227]",0.5957446808510638
Cc1ccc(-c2c(C(F)(F)F)ncn2-c2ccc(O)cc2)cc1,"[0.2821151445333333, 0.845353333333334, 0.27178571428571424, 0.44893111111111145]",0.5
N=Cc1c(Br)cc(-c2ccc(S(N)(=O)=O)cc2)n1-c1ccc(C(F)(F)F)cc1,"[0.7454133164121212, 0.8451116666666669, 0.6352857142857142, 0.7018433333333334]",0.5806451612903226
O=S(=O)(c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)c(Br)c1,"[0.6270467632848485, 0.9699166666666669, 0.24385714285714286, 0.4004422222222222]",0.35353535353535354
NS(=O)(=O)c1ccc(-c2noc(-c3noc(C(F)(F)F)n3)n2)cc1,"[0.4121492707030305, 0.3254666666666666, 0.9857142857142858, 0.32667999999999986]",0.3979591836734694
Cc1ccc(-c2c(C(F)(F)F)nc(C(=N)N)n2-c2ccc(S(N)(=O)=O)cc2)cc1,"[0.6002960012484848, 0.5496650000000001, 0.9132142857142856, 0.6792033333333332]",0.6195652173913043
Cc1nn(-c2ccc(S(N)(=O)=O)cc2)c(=[BrH])[nH]1,"[0.2817533596727275, 0.21923499999999996, 0.6697857142857143, 0.30655444444444463]",0.4268292682926829
Cc1ccc(-c2c(C)nn(-c3ccc(S(N)(=O)=O)cc3)c2S(N)(=O)=O)cc1,"[0.5487180213818181, 0.32515666666666665, 0.9867142857142857, 0.6802266666666668]",0.5652173913043478
Cc1ccc(-c2c(CS(N)(=O)=O)nn(-c3ccc(S(N)(=O)=O)cc3)c2P)cc1,"[0.6456319203575759, 0.21400333333333335, 0.9867142857142858, 0.7918377777777776]",0.5473684210526316
Cc1ccc(S(=O)(=O)c2ccc(C(F)(F)F)cc2)cc1,"[0.22740359167272728, 0.7244366666666671, 0.24385714285714286, 0.3119422222222225]",0.5060240963855421
CCOc1nn(-c2ccc(S(N)(=O)=O)cc2)c(P)c1-c1ccc(C)cc1,"[0.49726151251515144, 0.48236999999999997, 0.6229285714285715, 0.7291466666666666]",0.5714285714285714
Cc1ccc(-c2c(C(F)(F)F)nc(C(=N)N=N)n2-c2ccc(S(N)(=O)=O)cc2)cc1,"[0.6396755435757575, 0.728376666666667, 0.986, 0.6898733333333331]",0.6
Cc1ccc(-c2cnc(-c3cnc(Cc4ccc(C(F)(F)F)cc4)n3C)n2C)cc1,"[0.5611267616121214, 0.9842700000000008, 0.25457142857142856, 0.7759222222222225]",0.3963963963963964
Cc1ccc(NS(=O)(=O)c2ccc(-c3cc(C(F)(F)F)on3)cc2)cc1,"[0.47593908465454554, 0.8282700000000004, 0.5157142857142857, 0.54365]",0.5376344086021505
Cc1ccc(-c2c(C(N)=O)ncn2-c2ccc(S(N)(=O)=O)cc2)cc1,"[0.3972554890060604, 0.3490033333333334, 0.8647857142857143, 0.5958677777777778]",0.5555555555555556
CS(=O)(=O)c1c(O)cc(-c2ccc(S(N)(=O)=O)cc2)n1-c1ccc(C(F)(F)F)cc1,"[0.7122346916363638, 0.5699333333333336, 0.8532857142857143, 0.6928311111111113]",0.5729166666666666
Cc1c(Br)cc(F)n1-c1ccc(C(F)(F)F)cc1,"[0.29084128556363636, 0.867686666666667, 0.03521428571428571, 0.25740000000000013]",0.32222222222222224
Cc1ccc(-c2ccc(-c3ccc(S(N)(=O)=O)cc3)cc2)cc1,"[0.29726666601212126, 0.7460700000000003, 0.4297142857142857, 0.5936022222222225]",0.4945054945054945
C#CS(=O)(=O)c1ccc(-c2ccc(C)cc2)cc1,"[0.09410848673939402, 0.5877366666666669, 0.24385714285714286, 0.3625977777777782]",0.44047619047619047
Cc1ccc(-c2cnc(CC(F)(F)c3ccc(S(N)(=O)=S)cc3)n2C)cc1,"[0.5517992747515154, 0.7014866666666669, 0.43507142857142855, 0.7264644444444446]",0.5104166666666666
NS(=O)(=O)c1ccc(C(F)(F)F)c(-c2ccc(C(F)(F)F)c(Br)c2)c1,"[0.6725343361090909, 0.883516666666667, 0.4297142857142857, 0.45505777777777767]",0.3877551020408163
Cc1c(-c2ccc(C(N)=S)cc2)nn(-c2ccc(S(N)(=O)=O)cc2)c1P,"[0.5425850133757575, 0.35495333333333345, 0.7428571428571429, 0.7815733333333333]",0.5106382978723404
Cc1ccc(-c2c(C)nn(-c3ccc(S(N)(=O)=O)cc3)c2P)cc1,"[0.4063204074121212, 0.4673233333333335, 0.557, 0.6576800000000003]",0.611764705882353
Cc1nn(-c2ccc(S(N)(=O)=O)cc2)cc1C(N)=O,"[0.166857609830303, 0.07117000000000001, 0.8647857142857143, 0.31324555555555567]",0.38636363636363635
CS(=O)(=O)c1c(Br)cc(-c2ccc(P)cc2)n1OF,"[0.4240261852424243, 0.4391000000000001, 0.345, 0.41899777777777797]",0.2978723404255319
Cc1ccc(-c2ccc(-c3cncn3-c3ccc(S(N)(=O)=O)cc3)cc2)cc1,"[0.497332720751515, 0.7770200000000004, 0.557, 0.7838466666666667]",0.5252525252525253
Cc1ccc(-c2c(C(F)(F)F)nc(C(=N)N=N)n2C(=N)N=N)cc1,"[0.33668447579393956, 0.7579166666666669, 0.9852857142857143, 0.4183422222222221]",0.3106796116504854
CS(=O)(=O)c1c(Br)cc(-c2ccc(P)cc2)n1-c1ccc(C(F)(F)F)cc1,"[0.7574601002363638, 0.8882500000000007, 0.2790714285714286, 0.7373422222222222]",0.4845360824742268
Cc1ccc(-c2c(C(F)(F)C(F)(F)F)nc(C(=N)N=N)n2-c2ccc(S(N)(=O)=O)cc2)cc1,"[0.791181017636364, 0.8342600000000004, 0.986, 0.7448399999999997]",0.5436893203883495
Cc1ccc(-n2c(-c3ccc(S(N)(=O)=O)cc3)coc2=O)cc1,"[0.31838614523636355, 0.4255533333333334, 0.6807142857142858, 0.509457777777778]",0.6071428571428571
Cc1ccc(-c2cnc(-c3nn(-c4ccc(S(N)(=O)=O)cc4)c(=[BrH])[nH]3)n2C)cc1,"[0.7546889604484851, 0.5638183333333334, 0.7970714285714285, 0.8358655555555558]",0.5670103092783505
Cc1c(Br)cc(Pc2ccc(S(N)(=O)=O)cc2)n1-c1ccc(C(F)(F)F)cc1,"[0.802947673060606, 0.7239533333333337, 0.46492857142857147, 0.7622911111111113]",0.53125
NS(=O)(=O)c1ccc(-n2nc(P)c(F)c2F)cc1,"[0.20001300171515154, 0.13305000000000003, 0.557, 0.26885777777777786]",0.43373493975903615
Cc1ccc(-c2cncn2-c2ccc(P)cc2)cc1,"[0.1245372276060607, 0.6413533333333338, 0.12728571428571428, 0.47867777777777815]",0.4318181818181818
Cc1ccc(-c2c(C(F)(F)F)ncn2-c2ccc(S(N)(=O)=O)cc2)cc1,"[0.47295721923636347, 0.668986666666667, 0.557, 0.5568022222222224]",0.6904761904761905
NS(=O)(=O)c1ccc(C(F)(F)F)c(Br)c1,"[0.2361140792727273, 0.43588333333333334, 0.4297142857142857, 0.11685777777777788]",0.345679012345679
Cc1c(OCNS(C)(=O)=O)cc(-c2ccc(S(N)(=O)=O)cc2)n1-c1ccc(C(F)(F)F)cc1,"[0.8426655981818182, 0.5840700000000001, 0.8606428571428572, 0.84213]",0.5384615384615384
Cc1ccc(-c2c(CCOCOF)nn(-c3ccc(S(N)(=O)=O)cc3)c2P)cc1,"[0.6427195212181819, 0.4855366666666668, 0.6888571428571428, 0.7907799999999999]",0.5353535353535354
Cc1ncc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,"[0.3184358392121214, 0.648386666666667, 0.37114285714285716, 0.5200533333333337]",0.4835164835164835
Cc1ccc(S(=O)(=O)c2ccc(-c3noc(C(F)(F)c4noc(C(F)(F)F)n4)n3)cc2)cc1,"[0.7910367179757577, 0.8199533333333338, 0.7998571428571429, 0.6517866666666666]",0.42105263157894735
Cc1ccc(-c2cncn2-c2ccc(C(F)(F)F)cc2)cc1,"[0.23364570629090914, 0.8944200000000005, 0.12728571428571428, 0.4304333333333337]",0.5287356321839081
NS(=O)(=O)c1ccc(-c2ccc(F)cc2)cc1,"[0.07891402357575757, 0.4400166666666667, 0.4297142857142857, 0.25788000000000016]",0.4567901234567901
Cc1c(Cl)cc(-c2ccc(S(N)(=O)=O)cc2)n1-c1ccc(C(F)(F)F)cc1,"[0.5728535182666668, 0.8787200000000004, 0.46492857142857147, 0.6369688888888891]",0.6363636363636364
Cc1c(Br)cc(Pc2ccc(S(N)(=O)=O)cc2)n1C(F)(F)F,"[0.5725497938848484, 0.4686700000000001, 0.46492857142857147, 0.48405777777777814]",0.4175824175824176
Cc1ccc(-c2cnc(Cc3ccc(C(F)(F)F)cc3)n2C)cc1,"[0.31858904001212124, 0.9175200000000006, 0.12728571428571428, 0.5292333333333337]",0.46808510638297873
NC(=S)c1c(-c2ccc(Br)cc2)nn(-c2noc(C(F)(F)F)n2)c1Cl,"[0.6845809250060607, 0.7485333333333334, 0.5911428571428572, 0.5606155555555556]",0.27522935779816515
