smiles,descriptors,fitnesses
CCc1nn(-c2ccc(S(N)(=O)=O)cc2)c(P)c1P,"[0.27283642721212137, 0.09714999999999994, 0.557, 0.4778133333333334]",0.40229885057471265
N=NC(=N)c1cc(OBr)c(Br)n1C(F)(F)F,"[0.4147350593212123, 0.71199, 0.5301428571428571, 0.16623777777777768]",0.13131313131313133
Cc1ccc(-c2cncn2-c2ccc(S(N)(=O)=O)cc2)cc1,"[0.26693484157575764, 0.49918666666666667, 0.557, 0.5012244444444448]",0.6219512195121951
NS(=O)(=O)c1ccc(-c2cc(Br)c(Br)n2OC(F)(F)F)cc1,"[0.7177261271030304, 0.6293166666666669, 0.5308571428571429, 0.43640222222222225]",0.4659090909090909
Cc1ccc(-c2nn(-c3ccc(P)cc3)c(P)c2P)cc1,"[0.3183650255575759, 0.4748200000000004, 0.12728571428571428, 0.6863222222222222]",0.42857142857142855
CCOCCc1nn(OCc2nn(-c3ccc(F)cc3)c(F)c2P)c(P)c1P,"[0.663892552248485, 0.25933333333333336, 0.38642857142857145, 0.8246666666666667]",0.20161290322580644
Cc1c(Br)cc(Pc2ccc(F)cc2)n1-c1ccc(C(F)(F)F)cc1,"[0.6181530637151517, 0.9725700000000006, 0.03521428571428571, 0.6354555555555558]",0.37254901960784315
CC(F)(F)c1ccc(S(N)(=O)=S)cc1,"[0.0363920071151515, 0.3795333333333333, 0.30778571428571433, 0.15523111111111132]",0.2891566265060241
Cc1c(C(F)(F)F)nc(S(=N)N=N)n1-c1ccc(S(N)(=O)=O)cc1,"[0.4697990916727273, 0.5054099999999999, 0.986, 0.4241622222222224]",0.44086021505376344
COCS(=O)(=O)c1c(Br)cc(-c2ccc(S(N)(=O)=O)cc2)n1C(F)(F)F,"[0.7604009401333335, 0.48648333333333343, 0.7747142857142858, 0.5477888888888891]",0.4329896907216495
Cc1ccc(-n2nc(-c3ccc(C(N)=S)cc3)cc2P)cc1,"[0.30327350043030304, 0.5803866666666669, 0.31314285714285717, 0.6552044444444445]",0.46153846153846156
Cc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(-c3ccc(S(N)(=O)=O)cc3)cc2)cc1,"[0.703355098412121, 0.9468200000000007, 0.557, 0.8394244444444442]",0.797752808988764
Cc1ccc(-c2c(C(F)(F)F)ncn2-c2ccc(O)cc2)cc1,"[0.2821151445333333, 0.845353333333334, 0.27178571428571424, 0.44893111111111145]",0.5
Cc1ccc(-n2nc(-c3ccc(S(N)(=O)=O)cc3)cc2-n2nc(C(F)(F)F)cc2C(F)(F)F)cc1,"[0.8790456516363637, 0.8697366666666672, 0.6842857142857143, 0.8026244444444447]",0.66
Fc1ccc(-c2cc(C(F)(F)F)n(-c3ccc(Br)cc3)n2)cc1,"[0.4817834038424244, 0.9932833333333337, 0.12728571428571428, 0.462888888888889]",0.4673913043478261
NS(=O)(=O)c1ccc(-c2noc(-c3noc(C(F)(F)F)n3)n2)cc1,"[0.4121492707030305, 0.3254666666666666, 0.9857142857142858, 0.32667999999999986]",0.3979591836734694
Cc1ccc(-n2nc(-c3ccc(S(N)(=O)=O)cc3)cc2C(F)(F)S(N)(=O)=O)cc1,"[0.6577518285818181, 0.38882, 0.9867142857142857, 0.6901266666666669]",0.6555555555555556
CNS(=O)(=O)n1nc(-c2ccc(S(N)(=O)=O)cc2)cc1C(F)(F)F,"[0.4818708530060607, 0.17143333333333347, 0.8867857142857143, 0.4157300000000003]",0.45652173913043476
Cc1ccc(-n2nc(S(N)(=O)=O)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,"[0.5062463545212121, 0.27375333333333335, 0.9867142857142857, 0.6275933333333332]",0.6904761904761905
CCOCOCCc1nn(-c2ccc(P)cc2)c(-n2nc(C(F)(F)F)cc2P)c1P,"[0.7608811227090911, 0.4385166666666671, 0.38642857142857145, 0.8874333333333333]",0.3162393162393162
Cc1c(C(F)(F)F)nc(C(=N)N=N)n1C(=N)N=N,"[0.10628659661818185, 0.48008333333333336, 0.9852857142857143, 0.1357199999999999]",0.14705882352941177
Cc1ccc(-c2c(CS(N)(=O)=O)nn(-c3ccc(S(N)(=O)=O)cc3)c2P)cc1,"[0.6456319203575759, 0.21400333333333335, 0.9867142857142858, 0.7918377777777776]",0.5473684210526316
Cc1ccc(-n2c(-c3ccc(C(F)(F)F)cc3)coc2=O)cc1,"[0.28509700995151505, 0.8207866666666672, 0.251, 0.43866666666666687]",0.5340909090909091
CCOc1nn(-c2ccc(S(N)(=O)=O)cc2)c(P)c1-c1ccc(C)cc1,"[0.49726151251515144, 0.48236999999999997, 0.6229285714285715, 0.7291466666666666]",0.5714285714285714
Cc1ccc(-c2c(C(F)(F)F)nc(C(=N)N=N)n2-c2ccc(S(N)(=O)=O)cc2)cc1,"[0.6396755435757575, 0.728376666666667, 0.986, 0.6898733333333331]",0.6
CS(=O)(=O)c1ccc(-c2cc(CCCF)c(CF)n2-c2ccc(CF)cc2)cc1,"[0.594340407890909, 0.9814833333333342, 0.2790714285714286, 0.7581644444444446]",0.4205607476635514
Cc1ccc(-n2nc(C(=N)N=N)cc2-c2ccc(C(F)(F)F)cc2)cc1,"[0.4003640306303029, 0.9538100000000004, 0.5562857142857143, 0.5635044444444444]",0.5888888888888889
FC(F)(F)c1nc(-c2noc(-c3noc(C(F)(F)F)n3)n2)no1,"[0.3545260823636364, 0.4511999999999999, 0.8340000000000001, 0.12095555555555534]",0.12605042016806722
Cc1ccc(-n2nc(-c3ccc(S(N)(=O)=O)cc3)cc2O)cc1,"[0.3154042798181818, 0.4501200000000001, 0.7015, 0.5197222222222224]",0.6666666666666666
Cc1ccc(-n2nc(-c3ccc(S(N)(=O)=O)cc3)cc2C(F)(F)C(F)(F)S(N)(=O)=O)cc1,"[0.8092573026424242, 0.49470333333333344, 0.9867142857142857, 0.7450933333333336]",0.6421052631578947
