1,0.6136363636363636,0.4725600992639911,0.28
2,0.6363636363636364,0.46673347291493855,0.32
3,0.6904761904761905,0.4679949711086024,0.3466666666666667
4,0.6904761904761905,0.474514170134196,0.35333333333333333
5,0.6904761904761905,0.47895198593676547,0.37333333333333335
6,0.6904761904761905,0.47435693481071795,0.4
7,0.6904761904761905,0.47841570092576174,0.41333333333333333
8,0.6904761904761905,0.48492447427729096,0.42
9,0.6904761904761905,0.4804894604454982,0.44666666666666666
10,0.6904761904761905,0.4726583245499246,0.4866666666666667
11,0.6904761904761905,0.46741408352183533,0.5133333333333333
12,0.6904761904761905,0.4681325980922755,0.5266666666666666
13,0.7021276595744681,0.46329355545750434,0.5533333333333333
14,0.775,0.4651445130569141,0.56
15,0.775,0.4687043603841444,0.56
16,0.775,0.46934059127713607,0.5666666666666667
17,0.775,0.4738604179348834,0.5666666666666667
18,0.775,0.46344601005968383,0.5866666666666667
19,0.775,0.45478070668111553,0.6133333333333333
20,1.0,0.46118674017497124,0.62
21,1.0,0.4683534926799042,0.62
22,1.0,0.4698276131765949,0.62
23,1.0,0.46869266904654094,0.6266666666666667
24,1.0,0.4656044649561674,0.6333333333333333
25,1.0,0.4712452349661525,0.6333333333333333
26,1.0,0.4784117255773661,0.6333333333333333
27,1.0,0.48057742960574157,0.6333333333333333
28,1.0,0.48713213841666186,0.6333333333333333
29,1.0,0.4913115434091711,0.6333333333333333
30,1.0,0.4994525161078033,0.6333333333333333
31,1.0,0.5031564612323272,0.6333333333333333
32,1.0,0.5051246698050449,0.6333333333333333
33,1.0,0.502808811422362,0.6466666666666666
34,1.0,0.5064651306814901,0.6466666666666666
